	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
21785	43	Private	60001	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
19023	52	Private	279129	Some-college	10	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	37	United-States	>50K
9306	52	Private	108435	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	50	Greece	>50K
14225	42	Private	115085	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	50	United-States	<=50K
14947	21	Private	277408	Some-college	10	Never-married	Other-service	Unmarried	White	Female	0	0	35	United-States	<=50K
8046	64	Self-emp-not-inc	106538	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	<=50K
21616	55	Private	129762	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
26516	43	Private	175224	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	60	Nicaragua	<=50K
28889	41	Self-emp-not-inc	233130	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	Mexico	<=50K
6880	49	Private	198759	Assoc-acdm	12	Married-civ-spouse	Sales	Husband	White	Male	15024	0	60	United-States	>50K
2128	44	Local-gov	145178	HS-grad	9	Married-civ-spouse	Other-service	Wife	Black	Female	0	0	38	Jamaica	>50K
15712	25	Private	198986	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	40	United-States	>50K
19398	34	Private	118551	Bachelors	13	Never-married	Tech-support	Not-in-family	White	Female	0	0	40	United-States	<=50K
31906	48	Private	313925	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	30	United-States	>50K
3584	27	Private	36440	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	65	United-States	>50K
17908	58	Private	275859	HS-grad	9	Widowed	Craft-repair	Unmarried	White	Male	8614	0	52	Mexico	>50K
14928	32	Private	263908	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
3813	46	Private	201217	HS-grad	9	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
7536	43	Private	120277	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
1774	49	Private	169818	HS-grad	9	Married-civ-spouse	Other-service	Wife	Black	Female	0	0	40	United-States	>50K
14989	28	Private	309196	Bachelors	13	Never-married	Protective-serv	Not-in-family	White	Female	0	0	40	United-States	<=50K
9613	55	Private	282023	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	15024	0	50	United-States	>50K
3698	44	Self-emp-not-inc	158555	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
20537	57	Federal-gov	140711	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
23131	37	Self-emp-not-inc	204501	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	20	Canada	>50K
17318	50	Local-gov	172175	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
25326	43	Private	200734	HS-grad	9	Separated	Other-service	Not-in-family	Black	Female	0	0	40	United-States	<=50K
9002	25	Private	187653	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	48	United-States	<=50K
5457	34	Private	209808	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
5128	22	Private	216134	Some-college	10	Never-married	Sales	Own-child	Black	Female	0	0	40	United-States	<=50K
3188	59	Private	374924	HS-grad	9	Separated	Sales	Unmarried	Black	Female	0	0	40	United-States	<=50K
22150	43	Local-gov	330174	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
4504	43	Local-gov	118600	Bachelors	13	Divorced	Prof-specialty	Unmarried	White	Female	0	625	40	United-States	<=50K
24379	50	?	123044	Masters	14	Married-civ-spouse	?	Husband	White	Male	0	0	60	United-States	>50K
27140	69	?	106566	Doctorate	16	Married-civ-spouse	?	Husband	White	Male	0	0	50	United-States	>50K
27008	40	State-gov	150874	Masters	14	Divorced	Exec-managerial	Unmarried	White	Female	1506	0	40	United-States	<=50K
24348	39	Private	99527	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
3788	52	Private	164135	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
20095	51	Self-emp-not-inc	168539	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
2477	32	Private	123429	10th	6	Separated	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
11185	46	Private	172581	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	50	United-States	>50K
13588	34	Local-gov	353270	Assoc-voc	11	Never-married	Craft-repair	Own-child	White	Female	0	0	40	United-States	<=50K
32230	47	Self-emp-inc	102308	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	2415	45	United-States	>50K
23879	38	State-gov	188303	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	7688	0	40	United-States	>50K
15923	42	Private	228320	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	50	United-States	>50K
25690	34	Private	293900	11th	7	Married-spouse-absent	Craft-repair	Not-in-family	Black	Male	0	0	55	United-States	<=50K
24673	29	Self-emp-not-inc	69132	Prof-school	15	Divorced	Prof-specialty	Not-in-family	White	Male	99999	0	60	United-States	>50K
13386	32	Self-emp-not-inc	203408	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	44	United-States	<=50K
2191	22	Private	355686	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
13445	44	Private	138966	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	38	United-States	<=50K
13753	24	Federal-gov	283918	Some-college	10	Divorced	Adm-clerical	Unmarried	Black	Female	0	0	25	United-States	<=50K
12543	43	?	200508	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
29077	33	Private	709798	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
31263	30	Self-emp-not-inc	223212	Bachelors	13	Never-married	Sales	Unmarried	White	Male	0	0	40	United-States	<=50K
25940	24	Private	235071	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
5009	76	Private	199949	9th	5	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	13	United-States	<=50K
27490	36	Self-emp-inc	184456	Bachelors	13	Never-married	Tech-support	Not-in-family	White	Male	27828	0	55	United-States	>50K
10210	90	Self-emp-not-inc	282095	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
24256	31	Private	202729	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
4404	47	Private	368561	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
21621	30	Private	190511	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
24009	17	Private	231439	11th	7	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	30	United-States	<=50K
10700	68	?	146645	Doctorate	16	Married-civ-spouse	?	Husband	White	Male	20051	0	50	United-States	>50K
25304	39	Private	337898	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	55	United-States	<=50K
23961	58	State-gov	279878	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
21557	48	Private	155659	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	40	United-States	>50K
19526	25	Local-gov	244408	Bachelors	13	Never-married	Tech-support	Unmarried	Asian-Pac-Islander	Female	0	0	40	Vietnam	<=50K
4988	43	Self-emp-inc	135342	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
3817	51	Self-emp-inc	304955	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
29266	52	Local-gov	89705	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
28272	44	Local-gov	136986	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	35	United-States	>50K
24444	28	Private	200733	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
6295	40	Self-emp-inc	157240	Masters	14	Married-civ-spouse	Exec-managerial	Wife	White	Female	15024	0	30	Iran	>50K
7179	56	Private	318329	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
28996	40	Federal-gov	178866	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	20	United-States	>50K
28159	62	Local-gov	115763	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
20446	34	Private	114639	Some-college	10	Never-married	Handlers-cleaners	Other-relative	White	Male	0	0	20	United-States	<=50K
5595	60	Private	338345	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
26468	48	Private	123075	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
26643	40	Local-gov	202872	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
4544	22	Private	186452	10th	6	Never-married	Craft-repair	Not-in-family	White	Male	0	0	30	United-States	<=50K
31282	29	Private	112847	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	Asian-Pac-Islander	Male	7298	0	32	United-States	>50K
3889	53	Private	225768	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	>50K
29236	58	Self-emp-inc	78104	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	7298	0	60	United-States	>50K
9592	53	Private	213378	HS-grad	9	Separated	Sales	Not-in-family	White	Female	0	0	33	United-States	<=50K
8561	43	Federal-gov	262233	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
25536	25	Private	187577	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
27915	51	?	521665	Some-college	10	Married-civ-spouse	?	Husband	White	Male	0	0	24	United-States	<=50K
26987	37	State-gov	29145	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
658	44	Private	219288	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	35	United-States	<=50K
21624	41	Self-emp-inc	125831	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	1887	55	United-States	>50K
8844	24	Private	100669	Some-college	10	Never-married	Handlers-cleaners	Own-child	Asian-Pac-Islander	Male	0	0	30	United-States	<=50K
3270	73	Private	123160	10th	6	Widowed	Other-service	Not-in-family	White	Female	0	0	10	United-States	<=50K
21978	41	Local-gov	34987	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	35	United-States	>50K
29736	27	Private	176683	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
10150	58	Private	210673	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
29263	41	Self-emp-inc	230168	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	91	United-States	<=50K
32498	57	Private	153918	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
11674	42	Private	280167	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
4058	46	Private	190115	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
18684	59	Self-emp-inc	169982	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	60	United-States	>50K
11635	39	Private	120985	HS-grad	9	Divorced	Other-service	Own-child	White	Male	0	0	40	United-States	<=50K
11904	57	Private	437727	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1977	45	United-States	>50K
23763	40	Private	270147	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	>50K
859	49	Private	38563	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	56	United-States	>50K
11349	21	Private	129172	Some-college	10	Never-married	Other-service	Other-relative	White	Male	0	0	16	United-States	<=50K
18244	22	?	31102	Some-college	10	Never-married	?	Own-child	Asian-Pac-Islander	Female	0	0	4	South	<=50K
19247	50	Private	237868	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
2827	23	Private	325596	Some-college	10	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
21141	32	Federal-gov	97614	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
21676	48	Private	125892	Bachelors	13	Divorced	Exec-managerial	Other-relative	White	Male	0	0	40	United-States	<=50K
28528	38	Private	99233	Prof-school	15	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
24643	53	Private	23698	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	46	United-States	>50K
15668	62	Federal-gov	258124	Masters	14	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	Italy	>50K
719	34	Private	217460	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
10918	20	Private	236592	12th	8	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	35	Italy	<=50K
4345	56	Self-emp-not-inc	115422	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	35	United-States	<=50K
14448	21	Private	206354	HS-grad	9	Never-married	Other-service	Unmarried	Black	Female	0	0	35	United-States	<=50K
21390	54	Self-emp-inc	298215	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
8025	60	Self-emp-not-inc	52900	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	42	United-States	>50K
15415	46	Private	428405	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
22970	51	Federal-gov	20795	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	7688	0	40	United-States	>50K
10745	76	?	135039	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	20	United-States	<=50K
16372	67	Private	264095	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	9386	0	24	Cuba	>50K
20964	49	Local-gov	37353	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
27290	56	Private	75785	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
18308	43	Private	159549	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
1247	49	Private	148995	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Male	0	0	40	United-States	<=50K
8614	32	Private	193042	Prof-school	15	Married-civ-spouse	Sales	Husband	White	Male	15024	0	60	United-States	>50K
17412	33	?	152875	Bachelors	13	Married-civ-spouse	?	Wife	Asian-Pac-Islander	Female	0	0	40	China	<=50K
17011	27	Private	174645	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
8836	37	Local-gov	312232	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	White	Male	5178	0	40	United-States	>50K
20694	36	Private	139364	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
1211	37	Private	203070	Some-college	10	Separated	Adm-clerical	Own-child	White	Male	0	0	62	United-States	<=50K
11916	45	State-gov	81853	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	Asian-Pac-Islander	Female	0	0	40	United-States	>50K
18608	44	Private	219441	10th	6	Never-married	Sales	Unmarried	Other	Female	0	0	35	Dominican-Republic	<=50K
6903	54	State-gov	197184	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	38	United-States	<=50K
9785	45	Self-emp-inc	155664	5th-6th	3	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	?	>50K
16145	42	Private	313945	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	Ecuador	<=50K
6486	57	Local-gov	215175	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	<=50K
8458	39	Private	297449	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
29361	46	Private	164427	HS-grad	9	Divorced	Adm-clerical	Own-child	White	Female	0	0	45	United-States	<=50K
20168	60	Self-emp-not-inc	135285	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
30022	70	Self-emp-not-inc	303588	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	20	United-States	<=50K
16093	59	Local-gov	102442	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	45	United-States	>50K
23774	59	Private	98361	11th	7	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
8518	29	Private	229729	HS-grad	9	Never-married	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
12867	35	Federal-gov	133935	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
2756	43	Local-gov	147328	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	60	United-States	>50K
22806	46	Private	403911	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	>50K
26199	43	Local-gov	113324	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
26285	48	Private	26490	Bachelors	13	Widowed	Other-service	Unmarried	White	Female	0	0	20	United-States	<=50K
31909	27	Private	189777	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
12899	41	Private	529216	Bachelors	13	Divorced	Tech-support	Unmarried	Black	Male	7430	0	45	?	>50K
2597	37	Private	269329	Assoc-voc	11	Divorced	Prof-specialty	Not-in-family	White	Female	8614	0	45	United-States	>50K
13042	71	?	144872	Some-college	10	Married-civ-spouse	?	Husband	White	Male	6514	0	40	United-States	>50K
27553	34	Private	161018	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	>50K
27816	33	Self-emp-not-inc	108438	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
10121	28	Private	421967	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	60	United-States	>50K
29873	43	Self-emp-not-inc	116666	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	Other	Male	0	0	35	United-States	>50K
23217	22	Private	184975	HS-grad	9	Married-spouse-absent	Other-service	Own-child	White	Female	0	0	3	United-States	<=50K
16691	46	Local-gov	146497	HS-grad	9	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
21579	28	Private	270887	Assoc-acdm	12	Never-married	Sales	Not-in-family	White	Male	0	0	65	United-States	<=50K
224	53	Local-gov	140359	Preschool	1	Never-married	Machine-op-inspct	Not-in-family	White	Female	0	0	35	United-States	<=50K
26172	59	Self-emp-inc	141326	Assoc-voc	11	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	>50K
357	40	Private	96129	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
13392	57	Private	225927	10th	6	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
67	53	Private	169846	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
3031	31	Private	327825	HS-grad	9	Separated	Machine-op-inspct	Unmarried	White	Female	0	2238	40	United-States	<=50K
14262	34	Private	182218	Assoc-voc	11	Divorced	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	<=50K
21060	41	Local-gov	26669	Some-college	10	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	<=50K
26368	34	Private	381153	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
24569	35	Private	150042	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	>50K
411	24	Private	241951	HS-grad	9	Never-married	Handlers-cleaners	Unmarried	Black	Female	0	0	40	United-States	<=50K
25640	40	Federal-gov	73883	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
26936	46	Self-emp-inc	201865	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
18941	50	Private	238959	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	45	United-States	>50K
8888	64	Private	103021	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
17380	41	Local-gov	97064	Assoc-voc	11	Divorced	Adm-clerical	Unmarried	White	Female	0	0	44	United-States	<=50K
19387	38	Private	208358	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
17897	21	Private	34310	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	2603	40	United-States	<=50K
19120	49	Private	54772	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	3103	0	45	United-States	>50K
23282	71	State-gov	26109	Prof-school	15	Married-civ-spouse	Other-service	Husband	White	Male	0	0	28	United-States	<=50K
19630	22	Private	615367	Bachelors	13	Never-married	Sales	Not-in-family	White	Female	0	0	60	United-States	<=50K
18657	45	Private	81534	HS-grad	9	Married-civ-spouse	Other-service	Husband	Asian-Pac-Islander	Male	0	0	84	Japan	>50K
28367	39	Private	272338	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	25	United-States	<=50K
12709	50	Federal-gov	221532	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
5950	24	Private	186221	11th	7	Divorced	Sales	Unmarried	White	Female	0	0	35	United-States	<=50K
25668	69	Self-emp-not-inc	37745	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	8	United-States	<=50K
15331	62	Private	103344	Bachelors	13	Widowed	Exec-managerial	Not-in-family	White	Male	10520	0	50	United-States	>50K
22129	49	Local-gov	329144	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	44	United-States	>50K
20135	38	Private	217349	Assoc-voc	11	Divorced	Prof-specialty	Not-in-family	White	Female	14344	0	40	United-States	>50K
29260	28	Private	314649	Some-college	10	Married-civ-spouse	Sales	Husband	Amer-Indian-Eskimo	Male	0	0	60	United-States	<=50K
28063	54	Self-emp-inc	357596	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7298	0	55	United-States	>50K
9766	34	Private	189759	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	45	United-States	>50K
10003	49	Self-emp-inc	213354	Masters	14	Separated	Exec-managerial	Not-in-family	White	Male	0	0	70	United-States	>50K
18332	42	Local-gov	100793	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
25411	47	Private	175990	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	0	30	United-States	>50K
23314	26	Private	55929	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	48	United-States	<=50K
20918	49	Private	192894	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
25803	62	Private	588484	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	20	United-States	>50K
4847	34	Private	253438	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
9415	26	Self-emp-not-inc	318644	Prof-school	15	Never-married	Prof-specialty	Own-child	White	Male	0	0	20	United-States	<=50K
21393	37	Self-emp-not-inc	187411	Bachelors	13	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	?	<=50K
893	37	Private	183800	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	50	United-States	>50K
6175	30	Private	268575	HS-grad	9	Never-married	Craft-repair	Unmarried	Asian-Pac-Islander	Male	0	0	40	Vietnam	<=50K
