	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
4121	49	Private	87928	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
31493	28	Private	204516	10th	6	Never-married	Transport-moving	Not-in-family	White	Male	0	0	45	United-States	<=50K
18365	37	Private	196529	Some-college	10	Widowed	Other-service	Not-in-family	White	Female	2354	0	40	?	<=50K
14958	52	Local-gov	108083	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
12559	47	Self-emp-not-inc	160045	Some-college	10	Widowed	Other-service	Unmarried	White	Female	0	0	35	United-States	<=50K
5456	55	Private	189664	HS-grad	9	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
407	46	Self-emp-not-inc	317253	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	25	United-States	<=50K
29899	42	Federal-gov	460214	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
26623	26	Private	39092	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	4064	0	50	United-States	<=50K
26944	33	Local-gov	133876	HS-grad	9	Divorced	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
19028	61	Private	115023	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
32250	43	Private	409922	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	50	United-States	>50K
1854	29	Self-emp-not-inc	229842	HS-grad	9	Never-married	Transport-moving	Unmarried	Black	Male	0	0	45	United-States	<=50K
13201	28	Private	150025	9th	5	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	?	>50K
12731	37	Private	166497	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Male	0	0	38	United-States	<=50K
27602	75	Self-emp-inc	81534	HS-grad	9	Widowed	Sales	Other-relative	Asian-Pac-Islander	Male	0	0	35	United-States	>50K
20307	47	Self-emp-not-inc	26145	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
23435	29	Federal-gov	119848	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
17688	47	Private	103020	7th-8th	4	Married-civ-spouse	Machine-op-inspct	Wife	Other	Female	0	0	40	Puerto-Rico	<=50K
16791	26	State-gov	152457	HS-grad	9	Never-married	Protective-serv	Not-in-family	White	Male	0	0	40	United-States	<=50K
9348	45	Private	205100	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	60	United-States	>50K
18057	23	Private	212888	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
1258	43	Federal-gov	369468	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
29846	30	Local-gov	118500	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
32286	28	Private	478315	Bachelors	13	Never-married	Prof-specialty	Own-child	Black	Female	0	0	40	United-States	<=50K
23717	41	State-gov	187322	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
26419	27	Private	193898	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
30161	34	Private	177733	9th	5	Separated	Machine-op-inspct	Unmarried	White	Female	0	0	35	Dominican-Republic	<=50K
26681	73	?	139049	HS-grad	9	Widowed	?	Not-in-family	White	Female	0	0	22	United-States	>50K
26557	42	Private	182302	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
24104	61	Private	71209	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
10291	59	Private	245196	10th	6	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	40	United-States	>50K
29913	30	Local-gov	164493	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	10	United-States	<=50K
20843	53	Private	126368	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	50	United-States	>50K
23516	40	Private	177083	HS-grad	9	Divorced	Exec-managerial	Unmarried	White	Female	0	0	50	United-States	<=50K
7294	53	Private	141388	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
19242	56	Private	134756	HS-grad	9	Never-married	Other-service	Not-in-family	Black	Female	0	0	40	United-States	<=50K
7879	51	Private	186303	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
13237	23	Private	315065	10th	6	Never-married	Other-service	Unmarried	White	Male	0	0	60	Mexico	<=50K
4876	25	Local-gov	179059	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Male	0	0	40	United-States	<=50K
18255	30	Private	252752	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	<=50K
641	60	Private	199378	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
21238	29	Private	140830	HS-grad	9	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
28553	25	Private	154941	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
16737	41	Private	185267	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
11035	38	Private	112093	11th	7	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
31875	60	Private	240951	HS-grad	9	Divorced	Adm-clerical	Other-relative	White	Female	0	0	40	United-States	<=50K
517	20	?	214635	Some-college	10	Never-married	?	Own-child	White	Male	0	0	24	United-States	<=50K
3904	69	Private	185691	11th	7	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	20	United-States	<=50K
13046	25	Private	330695	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
20286	39	Private	232854	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
7631	41	Private	253759	HS-grad	9	Never-married	Sales	Unmarried	Black	Female	0	0	40	United-States	<=50K
25366	44	Private	222703	7th-8th	4	Married-civ-spouse	Machine-op-inspct	Husband	Other	Male	0	0	40	Nicaragua	<=50K
23716	33	Private	112941	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
13317	49	Private	255559	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
28574	38	Federal-gov	506830	Some-college	10	Divorced	Tech-support	Unmarried	Black	Female	0	0	40	United-States	<=50K
16501	40	Federal-gov	391744	HS-grad	9	Never-married	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
25117	30	Private	339773	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	45	United-States	<=50K
9641	42	Private	121055	Some-college	10	Never-married	Sales	Not-in-family	White	Male	0	0	45	United-States	<=50K
20596	30	Private	609789	11th	7	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	Mexico	<=50K
11153	29	Private	53181	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
6353	29	Private	301031	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	40	United-States	<=50K
7976	34	Private	134737	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	55	United-States	>50K
31254	36	Private	143123	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
15443	27	Private	165365	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Asian-Pac-Islander	Male	2885	0	40	Laos	<=50K
28685	36	Private	172129	9th	5	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
23459	83	Self-emp-inc	240150	10th	6	Married-civ-spouse	Farming-fishing	Husband	White	Male	20051	0	50	United-States	>50K
15223	31	Private	323069	Assoc-acdm	12	Divorced	Sales	Unmarried	White	Female	0	880	45	United-States	<=50K
22040	23	State-gov	287988	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	10520	0	40	United-States	>50K
17215	43	Private	206878	HS-grad	9	Never-married	Adm-clerical	Unmarried	White	Female	0	0	60	United-States	<=50K
29684	17	Private	136363	10th	6	Never-married	Other-service	Own-child	White	Male	0	0	20	United-States	<=50K
13527	43	Private	55213	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	1977	52	United-States	>50K
31967	44	Private	147110	Some-college	10	Divorced	Adm-clerical	Own-child	White	Male	14344	0	40	United-States	>50K
3854	60	Private	83861	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
3996	54	State-gov	198186	HS-grad	9	Never-married	Other-service	Not-in-family	Black	Female	0	0	38	United-States	<=50K
1752	37	Private	349689	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
25573	58	Federal-gov	243929	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	48	United-States	<=50K
9351	64	?	193575	11th	7	Never-married	?	Unmarried	White	Male	0	0	40	United-States	<=50K
19076	62	State-gov	39630	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
3588	74	?	104661	Some-college	10	Widowed	?	Not-in-family	White	Female	0	0	12	United-States	<=50K
1613	54	Private	53833	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
14880	18	Private	242615	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	15	United-States	<=50K
11093	55	Private	124808	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1977	50	Germany	>50K
12311	36	Private	169469	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	7298	0	40	United-States	>50K
20288	32	Private	127875	Bachelors	13	Married-civ-spouse	Tech-support	Wife	White	Female	0	0	40	United-States	>50K
315	24	Private	191954	Some-college	10	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
31815	55	Private	104724	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
21154	22	Private	219042	10th	6	Never-married	Machine-op-inspct	Unmarried	White	Male	0	0	40	United-States	<=50K
5221	18	Private	300379	12th	8	Never-married	Adm-clerical	Own-child	White	Male	0	0	12	United-States	<=50K
13353	71	Private	187493	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
28136	36	Private	171393	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7298	0	55	United-States	>50K
2042	41	Private	113597	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	16	United-States	<=50K
9815	20	Private	224217	HS-grad	9	Never-married	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
250	41	Private	112763	Prof-school	15	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
17297	30	Private	187560	Bachelors	13	Never-married	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
12790	45	Federal-gov	98524	Assoc-acdm	12	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
15571	50	Federal-gov	186272	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
16759	28	Private	70034	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
4658	18	Private	146378	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	40	?	<=50K
14997	43	Private	258049	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	53	United-States	>50K
26206	53	Private	151411	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	>50K
16317	17	Private	133449	9th	5	Never-married	Other-service	Own-child	Black	Male	0	0	26	United-States	<=50K
2466	48	Private	80651	HS-grad	9	Divorced	Machine-op-inspct	Not-in-family	White	Female	0	0	55	United-States	<=50K
16029	26	State-gov	287420	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	60	United-States	<=50K
5859	20	Private	206215	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
26248	65	Private	180807	HS-grad	9	Separated	Protective-serv	Not-in-family	White	Male	991	0	20	United-States	<=50K
3212	49	Private	199029	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	2415	55	United-States	>50K
31586	49	Private	104542	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
3573	19	?	365871	7th-8th	4	Never-married	?	Not-in-family	White	Male	0	0	40	Mexico	<=50K
26729	51	Private	175070	Assoc-acdm	12	Married-civ-spouse	Sales	Husband	White	Male	5178	0	45	United-States	>50K
30605	28	Private	183155	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	<=50K
11724	37	Federal-gov	194630	Masters	14	Never-married	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
21244	52	Local-gov	100226	Bachelors	13	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
1049	36	Private	156667	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	United-States	>50K
6776	21	Private	190227	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
29587	55	Private	110748	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1887	40	United-States	>50K
542	30	Private	237903	Some-college	10	Never-married	Handlers-cleaners	Unmarried	White	Female	0	0	40	United-States	<=50K
18409	69	?	254834	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	10605	0	10	United-States	>50K
11990	61	Private	198078	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
31207	48	Private	97863	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	Italy	>50K
29273	59	Self-emp-not-inc	81107	Some-college	10	Married-civ-spouse	Sales	Wife	White	Female	0	0	80	United-States	>50K
3223	44	Private	248973	Bachelors	13	Divorced	Adm-clerical	Not-in-family	Black	Male	0	0	65	United-States	<=50K
1710	73	Private	267408	HS-grad	9	Widowed	Sales	Other-relative	White	Female	0	0	15	United-States	<=50K
7752	41	Private	163258	Bachelors	13	Never-married	Tech-support	Not-in-family	White	Male	0	0	40	United-States	<=50K
20043	23	Private	133061	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	80	United-States	<=50K
13374	33	Private	113326	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	<=50K
17577	43	Private	74581	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	48	United-States	>50K
27358	40	Self-emp-not-inc	204235	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	50	United-States	>50K
16000	27	Private	221366	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	3103	0	50	United-States	>50K
9716	62	Private	173601	Bachelors	13	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
16552	25	Private	295108	HS-grad	9	Never-married	Handlers-cleaners	Unmarried	Black	Female	0	0	25	United-States	<=50K
27531	19	Private	472807	1st-4th	2	Never-married	Handlers-cleaners	Other-relative	White	Male	0	0	52	Mexico	<=50K
28115	30	State-gov	343789	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
966	35	Self-emp-inc	368825	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
6785	42	Local-gov	255675	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
1066	35	Private	199352	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1977	80	United-States	>50K
31916	18	Private	218889	9th	5	Never-married	Other-service	Own-child	Black	Male	0	0	35	United-States	<=50K
8226	35	Self-emp-inc	196373	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
2403	57	Private	346963	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
32	45	Private	386940	Bachelors	13	Divorced	Exec-managerial	Own-child	White	Male	0	1408	40	United-States	<=50K
1090	41	Federal-gov	133060	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
1834	56	Private	261232	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
3182	29	Private	100219	Assoc-acdm	12	Never-married	Machine-op-inspct	Unmarried	White	Male	0	0	45	United-States	<=50K
25088	29	Federal-gov	244473	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	40	United-States	>50K
3602	72	Self-emp-not-inc	52138	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	2392	25	United-States	>50K
11856	43	Private	132130	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	>50K
12144	45	Private	240356	Some-college	10	Divorced	Sales	Not-in-family	White	Female	0	0	55	United-States	<=50K
3315	68	Private	75913	12th	8	Widowed	Sales	Not-in-family	White	Female	0	0	30	United-States	<=50K
2941	75	Private	200068	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	35	United-States	>50K
18004	46	State-gov	238648	HS-grad	9	Married-civ-spouse	Other-service	Husband	Black	Male	7298	0	40	United-States	>50K
25971	55	Private	256953	HS-grad	9	Widowed	Machine-op-inspct	Unmarried	Black	Female	0	0	44	United-States	<=50K
15774	39	Private	33983	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	15024	0	40	United-States	>50K
27802	19	Private	268524	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	15	United-States	<=50K
21945	34	Private	190385	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	>50K
13894	48	Private	174794	Assoc-voc	11	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
9912	31	Private	208657	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
23772	67	Local-gov	181220	Some-college	10	Divorced	Adm-clerical	Not-in-family	Black	Female	0	0	20	United-States	<=50K
20059	49	Private	265295	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
10614	39	Local-gov	189911	11th	7	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
28173	49	State-gov	269417	Doctorate	16	Never-married	Exec-managerial	Not-in-family	White	Female	0	2258	50	United-States	>50K
26991	27	State-gov	122660	Bachelors	13	Never-married	Prof-specialty	Own-child	Black	Female	0	0	40	United-States	<=50K
18581	19	Private	25429	12th	8	Never-married	Other-service	Own-child	White	Female	0	0	20	United-States	<=50K
7830	31	Private	154227	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	43	United-States	>50K
10072	18	Private	201554	Some-college	10	Never-married	Machine-op-inspct	Not-in-family	White	Female	0	0	15	United-States	<=50K
31646	34	Private	264651	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
5896	20	Private	159297	Some-college	10	Never-married	Adm-clerical	Own-child	Asian-Pac-Islander	Female	0	0	15	United-States	<=50K
32249	35	Private	91839	Bachelors	13	Married-civ-spouse	Other-service	Husband	Amer-Indian-Eskimo	Male	7688	0	20	United-States	>50K
11606	30	Private	164190	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	5178	0	52	United-States	>50K
26953	49	Private	34377	12th	8	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
468	49	Private	192776	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	45	United-States	>50K
23987	40	Private	107433	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	50	United-States	>50K
11465	49	Private	278322	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
3927	53	Private	201127	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	48	United-States	>50K
8438	41	Private	213055	Assoc-acdm	12	Never-married	Adm-clerical	Not-in-family	Other	Female	0	0	50	United-States	<=50K
21949	46	Private	192963	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	Asian-Pac-Islander	Male	0	2415	35	Philippines	>50K
18551	44	Private	127592	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	<=50K
18683	37	Private	94334	7th-8th	4	Never-married	Machine-op-inspct	Own-child	White	Female	0	0	25	United-States	<=50K
5948	39	Private	327435	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	36	United-States	>50K
30873	52	Private	154342	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	48	United-States	>50K
5080	30	Private	211840	Some-college	10	Separated	Sales	Unmarried	Black	Female	0	0	16	United-States	<=50K
11729	19	Private	158118	HS-grad	9	Never-married	Other-service	Not-in-family	White	Female	0	1719	40	United-States	<=50K
1658	18	Private	214617	Some-college	10	Never-married	Sales	Own-child	White	Male	0	0	16	United-States	<=50K
3303	47	Private	664821	Bachelors	13	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	El-Salvador	<=50K
25610	57	Self-emp-not-inc	225913	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	45	United-States	>50K
22667	39	Private	216256	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	Italy	>50K
5797	22	Private	206861	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
22462	68	Self-emp-inc	52052	Assoc-voc	11	Widowed	Sales	Not-in-family	White	Female	25124	0	50	United-States	>50K
175	27	Private	253814	HS-grad	9	Married-spouse-absent	Sales	Unmarried	White	Female	0	0	25	United-States	<=50K
16621	53	Federal-gov	105788	Bachelors	13	Divorced	Exec-managerial	Unmarried	Black	Female	0	0	50	United-States	>50K
31826	36	Self-emp-inc	251730	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	60	United-States	>50K
3402	66	?	190324	HS-grad	9	Married-civ-spouse	?	Husband	Black	Male	0	0	18	United-States	<=50K
10512	37	Private	100508	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
26539	59	State-gov	159472	9th	5	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
15877	37	Private	79586	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	40	Iran	<=50K
2376	43	Private	129573	HS-grad	9	Never-married	Sales	Not-in-family	Black	Female	0	0	44	United-States	<=50K
30225	20	Private	39803	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	1719	36	United-States	<=50K
1351	32	Self-emp-inc	199765	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	50	United-States	>50K
20503	35	Private	38245	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	60	United-States	<=50K
9764	44	Self-emp-not-inc	264740	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
21705	35	Private	285102	Masters	14	Never-married	Prof-specialty	Not-in-family	Asian-Pac-Islander	Female	0	0	40	Taiwan	>50K
30119	51	Private	168660	11th	7	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
9485	33	Private	252168	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	40	United-States	<=50K
27108	39	Private	225504	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
23679	19	Private	140985	Some-college	10	Never-married	Adm-clerical	Other-relative	White	Male	0	0	25	United-States	<=50K
5390	31	Private	147215	12th	8	Divorced	Other-service	Unmarried	White	Female	0	0	21	United-States	<=50K
