	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
24476	31	Private	263561	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
12537	62	Private	29828	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
21708	42	Private	197522	Some-college	10	Separated	Machine-op-inspct	Unmarried	Black	Female	0	0	40	United-States	<=50K
25399	40	Private	153238	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	32	United-States	>50K
992	50	Self-emp-not-inc	124793	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	30	United-States	<=50K
16323	59	Local-gov	130532	Some-college	10	Widowed	Other-service	Not-in-family	White	Female	0	0	40	Poland	<=50K
6017	39	Self-emp-not-inc	140752	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
13664	58	Local-gov	156649	1st-4th	2	Widowed	Handlers-cleaners	Unmarried	Black	Male	0	0	40	United-States	<=50K
25309	42	Private	202188	Some-college	10	Divorced	Exec-managerial	Not-in-family	White	Female	0	1741	50	United-States	<=50K
13308	45	Private	88500	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	44	United-States	>50K
20276	39	Local-gov	170382	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	50	England	>50K
21301	29	Private	137476	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	35	United-States	>50K
13710	39	Private	154410	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
18738	58	Self-emp-not-inc	140729	Bachelors	13	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	35	United-States	<=50K
19088	43	Private	130126	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
10347	31	Self-emp-not-inc	226696	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	>50K
12856	57	Federal-gov	21626	Some-college	10	Divorced	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
14992	43	Private	240698	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
23840	26	Self-emp-not-inc	68729	HS-grad	9	Never-married	Sales	Other-relative	Asian-Pac-Islander	Male	0	0	50	United-States	>50K
2131	41	Local-gov	22155	Masters	14	Divorced	Prof-specialty	Unmarried	White	Female	0	0	60	United-States	<=50K
32346	33	Private	205950	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
20206	45	Private	474617	HS-grad	9	Divorced	Sales	Unmarried	Black	Male	5455	0	40	United-States	<=50K
20462	55	Local-gov	223716	Some-college	10	Divorced	Exec-managerial	Not-in-family	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
15648	26	Self-emp-not-inc	93806	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	<=50K
14259	39	Self-emp-inc	239755	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	United-States	>50K
7989	47	Local-gov	174533	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
6040	25	Private	306352	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	Mexico	<=50K
2278	17	Private	329783	10th	6	Never-married	Sales	Other-relative	White	Female	0	0	10	United-States	<=50K
27513	46	?	228620	11th	7	Widowed	?	Unmarried	Black	Female	0	0	40	United-States	<=50K
27396	38	Federal-gov	201617	HS-grad	9	Never-married	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
11373	44	Private	145441	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7298	0	48	United-States	>50K
3111	45	Private	178319	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	56	United-States	>50K
29447	27	?	501172	Some-college	10	Married-civ-spouse	?	Husband	White	Male	0	419	20	Mexico	<=50K
31770	37	Private	213726	HS-grad	9	Divorced	Machine-op-inspct	Not-in-family	Asian-Pac-Islander	Female	0	0	40	Philippines	<=50K
31653	25	Private	189656	Bachelors	13	Never-married	Tech-support	Not-in-family	White	Male	0	0	60	United-States	>50K
30644	37	Private	99357	Assoc-acdm	12	Never-married	Other-service	Not-in-family	White	Female	0	0	30	United-States	<=50K
16484	46	Private	155890	Bachelors	13	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
21016	36	Private	185405	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	50	United-States	>50K
26780	42	Self-emp-inc	78765	Some-college	10	Divorced	Exec-managerial	Unmarried	White	Male	0	0	90	United-States	>50K
18577	42	?	109912	Assoc-acdm	12	Never-married	?	Other-relative	White	Female	0	0	40	United-States	<=50K
23416	45	Self-emp-not-inc	155489	7th-8th	4	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	65	United-States	>50K
20928	52	Private	186303	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	55	Canada	>50K
24282	29	Private	370509	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	France	>50K
28530	60	Local-gov	101110	Assoc-voc	11	Divorced	Prof-specialty	Unmarried	White	Male	0	0	40	United-States	>50K
25817	41	Private	138975	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	45	United-States	>50K
17051	61	Self-emp-inc	139391	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	1902	35	United-States	>50K
4431	21	Private	174503	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	30	United-States	<=50K
10371	37	Private	164898	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	52	United-States	<=50K
12646	28	Private	216814	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	40	United-States	<=50K
32341	74	Self-emp-not-inc	199136	Bachelors	13	Widowed	Craft-repair	Not-in-family	White	Male	15831	0	8	Germany	>50K
1325	17	?	138507	10th	6	Never-married	?	Own-child	White	Male	0	0	20	United-States	<=50K
30414	48	Private	131309	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	>50K
32043	56	Federal-gov	317847	Bachelors	13	Divorced	Adm-clerical	Not-in-family	White	Male	0	0	40	United-States	<=50K
10171	36	Private	237943	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
14273	40	State-gov	182460	Masters	14	Married-civ-spouse	Prof-specialty	Wife	Asian-Pac-Islander	Female	0	0	38	China	>50K
2036	19	?	33487	Some-college	10	Never-married	?	Other-relative	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
14361	56	Private	357118	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
16543	62	Self-emp-not-inc	162347	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	15	United-States	>50K
12655	36	Self-emp-inc	216711	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	50	?	>50K
14558	48	Self-emp-not-inc	181758	Doctorate	16	Never-married	Prof-specialty	Unmarried	White	Female	0	0	60	United-States	>50K
3527	24	Private	102493	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
3395	61	Self-emp-inc	156542	Prof-school	15	Separated	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
2709	23	Private	26248	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
18948	50	Local-gov	153064	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	5178	0	40	United-States	>50K
11952	43	Self-emp-not-inc	174090	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	20	United-States	>50K
18346	43	State-gov	115005	HS-grad	9	Divorced	Tech-support	Not-in-family	White	Female	0	0	40	United-States	<=50K
18682	43	Self-emp-not-inc	144218	12th	8	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	<=50K
32108	20	Private	86143	Some-college	10	Never-married	Other-service	Other-relative	Asian-Pac-Islander	Male	0	0	30	United-States	<=50K
22545	65	?	174904	HS-grad	9	Separated	?	Not-in-family	White	Female	0	0	40	United-States	<=50K
7254	32	Private	199963	11th	7	Married-civ-spouse	Machine-op-inspct	Wife	White	Female	0	0	40	United-States	<=50K
25640	40	Federal-gov	73883	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
15957	23	Private	520231	Some-college	10	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	45	United-States	<=50K
16377	54	Self-emp-not-inc	154785	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	<=50K
15549	52	Private	176134	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	48	United-States	<=50K
20780	27	Private	298635	Masters	14	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	40	Hong	>50K
3413	34	Private	340940	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	7298	0	60	United-States	>50K
22637	53	Self-emp-not-inc	284329	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	>50K
3945	38	Private	29702	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
5042	25	Private	371987	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
32016	62	?	178764	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	>50K
14181	27	Private	189462	Masters	14	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	46	United-States	<=50K
16944	36	Private	203482	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
10401	56	Private	365050	7th-8th	4	Never-married	Farming-fishing	Unmarried	Black	Female	0	0	20	United-States	<=50K
3431	17	Private	139183	10th	6	Never-married	Sales	Own-child	White	Female	0	0	15	United-States	<=50K
26930	29	Federal-gov	360527	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
31610	39	Private	111129	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
6705	34	Private	182691	HS-grad	9	Divorced	Exec-managerial	Own-child	White	Male	0	0	44	United-States	<=50K
20641	49	Self-emp-inc	38819	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
16151	46	?	202560	HS-grad	9	Married-civ-spouse	?	Wife	White	Female	0	0	40	United-States	>50K
868	39	Private	176186	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	50	United-States	>50K
16994	17	Private	142457	11th	7	Never-married	Other-service	Own-child	Black	Male	0	0	20	United-States	<=50K
1105	34	Local-gov	167999	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	33	United-States	<=50K
14674	57	Self-emp-inc	412952	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
29944	38	Federal-gov	207066	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	42	United-States	>50K
28776	39	Private	269323	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
10167	22	Private	205604	5th-6th	3	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	30	Mexico	<=50K
11191	47	Local-gov	114459	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	45	United-States	>50K
24206	43	Private	111949	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	0	35	United-States	<=50K
8351	61	Private	230292	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	7688	0	40	United-States	>50K
31411	54	Private	223660	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
13217	21	Private	200973	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
6788	28	Private	243762	11th	7	Separated	Craft-repair	Unmarried	White	Female	0	0	40	United-States	<=50K
927	51	Private	138022	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
4060	40	Private	510072	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	>50K
10366	32	Private	204567	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	99999	0	60	United-States	>50K
25036	65	Private	153522	HS-grad	9	Widowed	Other-service	Unmarried	White	Female	0	0	17	United-States	<=50K
2337	22	Private	230574	10th	6	Never-married	Transport-moving	Own-child	White	Male	0	0	25	United-States	<=50K
13502	30	Private	89735	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
12906	59	Self-emp-not-inc	201263	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	15024	0	55	United-States	>50K
16147	41	Private	152742	Assoc-voc	11	Divorced	Tech-support	Not-in-family	White	Female	3325	0	40	United-States	<=50K
26323	60	Self-emp-not-inc	106118	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	70	United-States	>50K
16514	55	Private	179534	11th	7	Widowed	Handlers-cleaners	Unmarried	White	Female	0	0	40	United-States	<=50K
12210	33	Private	232475	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
28848	35	Private	289106	Assoc-acdm	12	Separated	Sales	Unmarried	White	Male	0	0	40	United-States	<=50K
13547	54	Local-gov	185846	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1977	40	United-States	>50K
13074	62	?	123612	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	0	4	United-States	<=50K
16441	26	Private	485117	Assoc-acdm	12	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
19895	53	Self-emp-inc	55139	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
32049	32	Private	313835	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
22565	53	Private	48641	12th	8	Never-married	Other-service	Not-in-family	Other	Female	0	0	35	United-States	<=50K
28557	34	Private	165737	Masters	14	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	43	India	>50K
21281	62	Self-emp-inc	56248	Bachelors	13	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	2415	60	United-States	>50K
24493	52	Private	400004	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
27036	17	Private	182158	10th	6	Never-married	Priv-house-serv	Own-child	White	Male	0	0	30	United-States	<=50K
26600	40	Private	155972	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	>50K
12331	36	Private	102729	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
31364	61	Self-emp-not-inc	113080	9th	5	Married-civ-spouse	Sales	Husband	White	Male	0	0	58	United-States	>50K
2092	35	Private	410034	Some-college	10	Divorced	Sales	Not-in-family	White	Male	0	0	50	United-States	<=50K
18408	47	Self-emp-inc	181130	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	99999	0	50	United-States	>50K
38	31	Private	84154	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	38	?	>50K
7129	36	State-gov	112497	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Male	0	1876	44	United-States	<=50K
29264	42	Private	171424	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	7298	0	45	United-States	>50K
31270	53	Private	127117	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
9855	32	Private	191856	Masters	14	Married-civ-spouse	Sales	Wife	White	Female	0	0	45	United-States	>50K
15229	53	Federal-gov	170354	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
17853	27	Private	136448	Bachelors	13	Never-married	Adm-clerical	Not-in-family	Black	Female	0	0	40	United-States	<=50K
21360	41	Private	126622	11th	7	Divorced	Handlers-cleaners	Unmarried	White	Female	0	0	40	United-States	<=50K
4812	69	?	164102	HS-grad	9	Divorced	?	Not-in-family	White	Female	0	0	40	United-States	>50K
330	41	Private	206565	Some-college	10	Never-married	Craft-repair	Not-in-family	Black	Male	0	0	45	United-States	<=50K
29965	36	Private	170376	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
20417	42	Self-emp-inc	23510	Masters	14	Divorced	Exec-managerial	Unmarried	Asian-Pac-Islander	Male	0	2201	60	India	>50K
27592	30	Private	108247	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
27672	45	Private	38950	Bachelors	13	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
27399	34	Private	149507	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	55	United-States	>50K
7265	35	Private	192626	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
903	27	?	90270	Assoc-acdm	12	Married-civ-spouse	?	Own-child	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
25475	40	Private	155767	HS-grad	9	Separated	Machine-op-inspct	Unmarried	White	Male	0	0	40	United-States	<=50K
28932	25	Private	326370	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	38	?	<=50K
15341	31	Private	156743	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	76	United-States	>50K
12827	53	Private	30244	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	40	United-States	>50K
22862	37	Self-emp-not-inc	205359	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	15	United-States	<=50K
19505	23	Private	119665	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	60	United-States	<=50K
17969	60	Private	238913	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	46	United-States	>50K
29871	40	Private	360884	Some-college	10	Never-married	Tech-support	Not-in-family	White	Female	0	0	50	United-States	>50K
8710	52	Self-emp-inc	181855	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	Other	Male	99999	0	65	United-States	>50K
29716	47	Private	106255	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
7946	29	Private	110134	Some-college	10	Divorced	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
5634	51	Private	146574	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
2973	36	Private	187046	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
18662	64	Local-gov	190660	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	>50K
12361	17	Self-emp-not-inc	36218	11th	7	Never-married	Farming-fishing	Own-child	White	Male	0	0	20	United-States	<=50K
11082	33	Private	177675	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	Germany	>50K
16725	20	?	163911	Some-college	10	Never-married	?	Own-child	White	Female	0	0	40	United-States	<=50K
29265	36	Private	148581	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	55	United-States	>50K
17498	59	Private	193335	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
12715	37	Self-emp-not-inc	164526	Doctorate	16	Never-married	Prof-specialty	Not-in-family	White	Male	14084	0	45	United-States	>50K
13281	26	Private	243560	Some-college	10	Never-married	Sales	Unmarried	White	Female	0	0	40	?	<=50K
1085	30	Private	241259	Assoc-voc	11	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
4981	41	Private	252058	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	40	United-States	<=50K
17134	35	Federal-gov	103214	Doctorate	16	Never-married	Prof-specialty	Not-in-family	Amer-Indian-Eskimo	Female	0	0	60	United-States	>50K
9227	41	Private	182108	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	27828	0	35	United-States	>50K
29518	70	Private	187891	11th	7	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
858	34	Private	188798	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	0	40	United-States	<=50K
9378	53	Private	193720	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	40	United-States	>50K
7676	40	Private	235786	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	44	United-States	>50K
13874	37	Private	184964	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	>50K
23563	49	Private	155489	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
12639	35	Private	187112	Bachelors	13	Never-married	Other-service	Not-in-family	White	Female	0	0	45	United-States	<=50K
15018	52	Private	180195	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
16871	35	Private	187693	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
16194	32	Private	108023	Masters	14	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	40	United-States	<=50K
18950	23	Private	216639	Bachelors	13	Never-married	Tech-support	Not-in-family	White	Female	0	0	40	United-States	<=50K
3988	52	Private	192390	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
30237	23	Private	444554	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	50	United-States	<=50K
2076	51	Private	161482	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	38	United-States	<=50K
5771	46	Private	137354	Masters	14	Married-civ-spouse	Tech-support	Husband	Asian-Pac-Islander	Male	0	0	40	Philippines	>50K
7686	35	Local-gov	107233	HS-grad	9	Never-married	Adm-clerical	Unmarried	Amer-Indian-Eskimo	Male	0	0	55	United-States	<=50K
5169	41	Self-emp-not-inc	27305	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	7688	0	40	United-States	>50K
31539	47	Self-emp-not-inc	229394	11th	7	Divorced	Exec-managerial	Unmarried	White	Female	0	0	55	United-States	<=50K
