	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
28001	46	Private	90042	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
12109	46	Private	120131	Bachelors	13	Married-civ-spouse	Other-service	Husband	White	Male	0	0	30	United-States	>50K
24162	22	Private	113550	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
3993	42	Private	163003	Bachelors	13	Married-spouse-absent	Tech-support	Own-child	Asian-Pac-Islander	Female	0	0	40	United-States	<=50K
12952	35	Private	99146	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
9004	41	Private	188615	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
6957	47	Federal-gov	282830	Assoc-acdm	12	Married-civ-spouse	Adm-clerical	Husband	Black	Male	0	0	40	United-States	>50K
16351	29	Private	131310	Assoc-acdm	12	Never-married	Sales	Own-child	White	Female	0	0	40	United-States	<=50K
7345	20	Private	285295	Some-college	10	Never-married	Machine-op-inspct	Not-in-family	Asian-Pac-Islander	Female	0	0	40	?	<=50K
3475	34	Private	114691	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
15806	45	Self-emp-inc	84324	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
21275	23	Private	167424	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	35	United-States	<=50K
31364	61	Self-emp-not-inc	113080	9th	5	Married-civ-spouse	Sales	Husband	White	Male	0	0	58	United-States	>50K
27441	40	Private	260761	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	Mexico	<=50K
6173	79	Private	120707	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	20051	0	35	El-Salvador	>50K
18906	43	State-gov	506329	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	15024	0	40	?	>50K
16126	50	Private	31621	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
6002	51	Private	44000	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	99999	0	50	United-States	>50K
8932	22	Private	249727	Some-college	10	Never-married	Transport-moving	Own-child	White	Male	0	0	20	United-States	<=50K
19544	54	?	185936	9th	5	Divorced	?	Not-in-family	White	Female	0	0	15	United-States	<=50K
32250	43	Private	409922	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	50	United-States	>50K
3661	57	Private	145189	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
11348	21	Private	132320	11th	7	Never-married	Craft-repair	Not-in-family	White	Male	0	0	35	United-States	<=50K
915	39	Private	202027	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	45	United-States	>50K
31820	39	Private	451059	9th	5	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
8598	20	Private	137895	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	<=50K
11113	55	Private	220262	HS-grad	9	Divorced	Sales	Not-in-family	White	Female	0	0	40	United-States	<=50K
26640	17	Private	98005	11th	7	Never-married	Sales	Own-child	White	Female	0	0	16	United-States	<=50K
7559	64	?	205479	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	0	50	United-States	>50K
984	45	Local-gov	318280	HS-grad	9	Widowed	Protective-serv	Not-in-family	White	Male	0	0	40	United-States	>50K
15234	23	Private	120773	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
32238	47	Private	294913	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	40	United-States	>50K
15201	62	Private	238913	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	2829	0	24	United-States	<=50K
11027	61	?	232618	Prof-school	15	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	>50K
1961	51	Local-gov	159755	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
2139	46	Private	105444	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
3714	32	Private	353994	Bachelors	13	Married-civ-spouse	Exec-managerial	Other-relative	Asian-Pac-Islander	Female	0	0	40	China	>50K
15558	40	Private	104196	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1887	40	United-States	>50K
25489	29	Private	146343	HS-grad	9	Never-married	Other-service	Unmarried	Black	Female	0	0	25	United-States	<=50K
18667	31	Private	126402	HS-grad	9	Never-married	Farming-fishing	Not-in-family	Black	Female	0	0	60	United-States	<=50K
14211	34	Self-emp-not-inc	33442	Assoc-voc	11	Never-married	Other-service	Other-relative	White	Female	0	0	40	United-States	<=50K
24527	63	?	97823	11th	7	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
22357	51	Private	219599	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Wife	White	Female	0	0	40	United-States	<=50K
4587	65	Private	143554	Some-college	10	Separated	Adm-clerical	Not-in-family	White	Female	0	0	38	United-States	<=50K
9426	58	Private	417419	7th-8th	4	Divorced	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
20120	68	Local-gov	233954	Masters	14	Widowed	Prof-specialty	Unmarried	Black	Female	0	0	40	United-States	>50K
18597	59	Federal-gov	190541	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
15352	56	Self-emp-not-inc	110238	Bachelors	13	Married-spouse-absent	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	>50K
16078	35	Private	107125	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	16	United-States	>50K
747	32	Private	267736	Some-college	10	Never-married	Adm-clerical	Own-child	Black	Female	0	0	40	United-States	<=50K
24366	26	Private	211424	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	>50K
22329	56	Local-gov	216824	Prof-school	15	Married-civ-spouse	Adm-clerical	Husband	Asian-Pac-Islander	Male	0	0	40	Philippines	>50K
2330	53	Federal-gov	173093	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	Asian-Pac-Islander	Female	0	1887	40	Philippines	>50K
9191	40	Private	276096	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
19300	32	Private	116677	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
2749	20	Private	190231	9th	5	Never-married	Machine-op-inspct	Own-child	White	Female	0	0	11	Nicaragua	<=50K
26796	34	Private	230246	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	42	United-States	>50K
19123	20	Private	62865	HS-grad	9	Never-married	Priv-house-serv	Not-in-family	White	Female	0	0	45	United-States	<=50K
20408	49	Federal-gov	118701	HS-grad	9	Divorced	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
13523	27	Private	153291	Prof-school	15	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	50	United-States	>50K
23579	28	Private	204516	10th	6	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
19829	55	Private	208451	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31478	22	Private	200374	HS-grad	9	Never-married	Machine-op-inspct	Other-relative	White	Male	0	0	35	United-States	<=50K
21073	40	Private	150471	Assoc-acdm	12	Divorced	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
27781	31	Private	187560	HS-grad	9	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	40	United-States	>50K
11573	23	?	232512	HS-grad	9	Separated	?	Own-child	White	Female	0	0	40	United-States	<=50K
3145	41	Private	247752	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
21592	41	Private	98061	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
8397	34	Private	192002	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
1059	45	Private	185385	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	47	United-States	>50K
29196	19	Private	201178	HS-grad	9	Never-married	Sales	Not-in-family	White	Female	0	0	30	United-States	<=50K
28629	61	?	71467	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	3103	0	40	United-States	>50K
21401	38	Self-emp-inc	308686	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	70	United-States	>50K
11209	37	Private	218955	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
31745	57	Federal-gov	62020	Prof-school	15	Divorced	Exec-managerial	Not-in-family	Black	Male	0	0	55	United-States	>50K
23230	48	Federal-gov	100067	Some-college	10	Widowed	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
26129	46	Local-gov	200947	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
29635	37	Private	171150	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	99999	0	60	United-States	>50K
25039	33	Private	133503	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	1977	45	United-States	>50K
968	48	Private	164966	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	40	India	>50K
12404	20	Private	112847	HS-grad	9	Never-married	Farming-fishing	Own-child	Asian-Pac-Islander	Male	0	0	40	United-States	<=50K
10939	25	Private	165622	Masters	14	Never-married	Sales	Not-in-family	White	Male	0	0	55	United-States	<=50K
14821	55	Private	436861	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	14084	0	40	United-States	>50K
6281	59	Private	171355	Doctorate	16	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
8740	30	Private	132601	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	50	United-States	>50K
864	33	Private	80945	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
22896	19	Private	126501	11th	7	Never-married	Adm-clerical	Own-child	Amer-Indian-Eskimo	Female	0	0	15	South	<=50K
16628	31	Private	212235	Some-college	10	Never-married	Sales	Not-in-family	White	Male	0	0	45	United-States	<=50K
9185	42	Private	106900	Assoc-voc	11	Never-married	Tech-support	Not-in-family	White	Male	0	0	40	United-States	<=50K
27671	30	Local-gov	168387	Bachelors	13	Never-married	Exec-managerial	Own-child	White	Male	0	0	40	United-States	<=50K
5864	48	Private	348144	Some-college	10	Divorced	Transport-moving	Not-in-family	White	Male	3325	0	53	United-States	<=50K
27548	19	Private	97261	12th	8	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
13746	23	Private	60331	Some-college	10	Never-married	Transport-moving	Not-in-family	White	Male	0	0	60	United-States	<=50K
28168	27	Private	42696	HS-grad	9	Married-spouse-absent	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
15221	36	Private	268620	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	33	United-States	<=50K
30787	29	Self-emp-inc	206903	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
24858	54	Private	143822	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
20613	30	Self-emp-not-inc	115932	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	99999	0	50	United-States	>50K
7599	43	Private	188808	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
18639	58	Private	145574	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
9016	56	Private	132026	Bachelors	13	Married-civ-spouse	Sales	Husband	Black	Male	7688	0	45	United-States	>50K
24605	49	Private	126754	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	>50K
8696	33	Private	196385	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	37	United-States	>50K
20208	33	Self-emp-inc	144949	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	65	United-States	<=50K
21683	48	Private	268234	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
19941	50	Private	98215	HS-grad	9	Divorced	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
674	50	Self-emp-inc	219420	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
10543	33	Private	193042	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	>50K
9456	31	Private	359249	Assoc-voc	11	Never-married	Protective-serv	Own-child	Black	Male	0	0	40	United-States	<=50K
32129	48	Private	350440	Some-college	10	Married-civ-spouse	Craft-repair	Other-relative	Asian-Pac-Islander	Male	0	0	40	Cambodia	>50K
11797	41	Private	204410	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1485	44	United-States	>50K
18115	28	State-gov	155397	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	55	United-States	<=50K
1585	40	Private	103395	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
12899	41	Private	529216	Bachelors	13	Divorced	Tech-support	Unmarried	Black	Male	7430	0	45	?	>50K
18251	61	Local-gov	144723	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	7298	0	60	United-States	>50K
8216	51	Private	202956	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
6723	31	Private	291052	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	2051	40	United-States	<=50K
16535	26	?	131777	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	2002	40	United-States	<=50K
22867	33	Federal-gov	331615	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1848	40	United-States	>50K
22383	19	Private	456572	HS-grad	9	Never-married	Farming-fishing	Other-relative	White	Male	0	0	35	United-States	<=50K
24266	56	Private	238806	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	26	United-States	<=50K
28548	68	?	186266	HS-grad	9	Married-civ-spouse	?	Wife	White	Female	0	0	8	United-States	<=50K
11022	20	Private	165201	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	4	United-States	<=50K
26323	60	Self-emp-not-inc	106118	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	70	United-States	>50K
6580	33	Private	111567	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	45	Germany	>50K
25280	32	Private	180284	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
6934	56	Private	290641	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
19760	35	Private	204590	Assoc-voc	11	Married-civ-spouse	Other-service	Wife	Black	Female	0	0	40	United-States	>50K
26350	33	Local-gov	182971	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	1887	40	United-States	>50K
1173	20	Private	411862	Assoc-voc	11	Never-married	Other-service	Not-in-family	White	Male	0	0	30	United-States	<=50K
5983	22	?	367655	Some-college	10	Never-married	?	Own-child	White	Male	0	0	40	United-States	<=50K
1424	53	Federal-gov	130703	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	Black	Male	0	0	40	United-States	<=50K
14149	37	Private	126675	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
11468	56	Local-gov	238582	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	41	United-States	>50K
8312	28	Private	144521	HS-grad	9	Never-married	Other-service	Own-child	Black	Female	0	0	40	United-States	<=50K
29176	55	Private	175071	Some-college	10	Married-civ-spouse	Craft-repair	Husband	Black	Male	15024	0	40	United-States	>50K
28995	46	Private	104632	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Asian-Pac-Islander	Male	0	0	40	Cambodia	>50K
24955	28	Private	115438	Bachelors	13	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
2383	63	Private	30602	7th-8th	4	Married-spouse-absent	Other-service	Unmarried	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
19792	50	Private	177705	Bachelors	13	Divorced	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
19385	40	Self-emp-not-inc	111971	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	30	United-States	<=50K
692	42	Private	262425	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
11484	69	?	182668	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	45	United-States	>50K
25447	30	Private	63861	Assoc-acdm	12	Never-married	Tech-support	Not-in-family	White	Female	0	0	40	United-States	<=50K
10877	31	Private	98639	HS-grad	9	Never-married	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
8774	36	Private	29702	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	7688	0	40	United-States	>50K
14060	34	Private	46144	Some-college	10	Divorced	Handlers-cleaners	Unmarried	White	Female	0	0	40	United-States	<=50K
3891	43	Private	160369	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
15574	74	Private	91488	1st-4th	2	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	20	United-States	<=50K
19525	47	Private	178341	10th	6	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	46	United-States	>50K
13782	44	Private	205474	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
6215	23	Private	260254	HS-grad	9	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
10113	43	Private	152420	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	50	United-States	<=50K
2293	52	Private	284129	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
28223	42	State-gov	109462	Bachelors	13	Divorced	Adm-clerical	Unmarried	Black	Female	2977	0	40	United-States	<=50K
14591	43	Private	197397	Some-college	10	Married-civ-spouse	Prof-specialty	Wife	Other	Female	0	0	6	Puerto-Rico	<=50K
15447	31	Private	113364	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
30075	35	Self-emp-not-inc	241469	9th	5	Married-civ-spouse	Craft-repair	Husband	White	Male	2635	0	30	United-States	<=50K
31025	61	Private	106330	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
21669	52	Private	168001	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	>50K
4328	30	Private	195750	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	27	United-States	<=50K
23600	41	Private	599629	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	Black	Female	0	0	40	United-States	>50K
9071	52	Private	183618	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
25644	27	Private	118230	Bachelors	13	Never-married	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
22707	17	Local-gov	170916	10th	6	Never-married	Protective-serv	Own-child	White	Female	0	1602	40	United-States	<=50K
14088	68	Private	123653	5th-6th	3	Separated	Other-service	Not-in-family	White	Male	0	0	12	Italy	<=50K
30306	37	Private	185567	HS-grad	9	Divorced	Machine-op-inspct	Unmarried	White	Male	0	0	40	United-States	>50K
17615	35	Private	166193	HS-grad	9	Divorced	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
3910	48	Private	185039	HS-grad	9	Divorced	Sales	Unmarried	White	Female	0	0	30	United-States	<=50K
18792	39	Private	175232	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
10566	38	Private	136137	Some-college	10	Married-civ-spouse	Exec-managerial	Other-relative	White	Male	0	0	50	United-States	>50K
17553	30	Private	203488	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	44	United-States	<=50K
24165	19	Private	205830	HS-grad	9	Never-married	Other-service	Own-child	White	Female	0	0	40	El-Salvador	<=50K
15183	33	Private	69251	Assoc-voc	11	Never-married	Sales	Own-child	Asian-Pac-Islander	Male	0	0	40	Philippines	<=50K
26546	62	Private	109463	Some-college	10	Separated	Sales	Unmarried	White	Female	0	1617	33	United-States	<=50K
29675	20	Self-emp-inc	104443	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	20	United-States	<=50K
4665	35	Private	332588	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	30	United-States	<=50K
105	32	Self-emp-inc	317660	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	40	United-States	>50K
443	44	Private	116632	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
29835	26	?	182332	Assoc-voc	11	Married-civ-spouse	?	Wife	White	Female	0	0	40	United-States	<=50K
13762	58	Private	123436	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	50	United-States	>50K
2366	33	Private	107248	Assoc-voc	11	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	45	United-States	<=50K
21902	38	Private	187870	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	7298	0	50	United-States	>50K
597	42	Self-emp-not-inc	214242	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	United-States	>50K
3259	45	Private	189890	Assoc-acdm	12	Divorced	Prof-specialty	Unmarried	White	Female	5455	0	38	United-States	<=50K
5338	28	Private	230743	Assoc-acdm	12	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
19504	29	Federal-gov	142712	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
5014	56	Private	119859	Some-college	10	Divorced	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	>50K
21549	20	?	114813	10th	6	Separated	?	Unmarried	White	Female	0	0	40	United-States	<=50K
1988	34	Private	379412	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	<=50K
27001	45	Private	102202	Assoc-voc	11	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
20609	31	Private	86492	Assoc-voc	11	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	30	United-States	>50K
8131	34	Private	131552	HS-grad	9	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
24749	42	Private	433170	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	60	United-States	>50K
10156	28	Private	362491	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
31452	55	Local-gov	143949	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	3103	0	45	United-States	>50K
1794	31	Private	53042	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	40	Trinadad&Tobago	<=50K
9972	43	Local-gov	143828	Masters	14	Divorced	Prof-specialty	Unmarried	Black	Female	9562	0	40	United-States	>50K
26965	22	Local-gov	412316	HS-grad	9	Never-married	Handlers-cleaners	Own-child	Black	Male	0	0	40	United-States	<=50K
4352	28	Private	87239	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	50	United-States	<=50K
30938	43	Federal-gov	195385	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
