	content	label
7268	Turns out I hate shopping  too. Way too many sounds and smells. I just want to pee on everything.	1
3726	booooooo! i have some hot- ass mushroom stock if you wanna come get it after work	1
7525	i hate you for both those statements. lol	1
11476	during my short live here i have learned to hate twam (=twitter spam) someone wrote about it http://tinyurl.com/555cqr	0
6083	"Ooh  You mean Whooty's = ""Wht grls w/ bootys"". LOL! my lil bro put me on to that corny ass saying."	1
13318	A lighted whale! How cool is that?	0
3708	well... the giant carts slamming into your ass isn't SOOO bad. But the sample hogs are pretty gross.	1
707	ROFL! You got me. Monkey would totally kick Bruce Lee's ass. I bow down to your superior wisdom.	1
15247	How do they get the swirls in the toothpaste to come out so perfectly?	0
8628	wow that sucks (being stuck on the grapevine. Not the lack of 3g).	0
15319	Would you rather swim in a pool or the ocean?	0
9976	FUCK ME !	0
5370	dig deep and find that special Christmas hate!	1
14323	if u won 30 millon what would u do firstr	0
5238	aww  that soo sucks D:	1
14100	what does lol mean?	0
17739	What does your last text say?r	0
7088	Damn straight!	1
1666	Haha! I'm glad someone else will admit to seeing (multiple times clearly) Gummo! I let someone borrow mine... lost. Damn.	1
12020	If I could run OS X on a Toughbook  you're damn sure I'd get one today.	0
27	man that rly sucks. I for 1 am positive that all will work out. You're a bright dude... pretty cool 2 if I don't say so myself.	1
13401	"If your next tweet is ""pull my finger"" I swear I'll piss my pants!!!"	0
6565	Like Zebra man said in rock n roll parking lot. LIFE SUCKS SHIT!	1
3886	Dam Right. Fuck em	1
14916	i hate you.	0
4761	NO. You're in BATH. You worked your ASS off for this. You're coming home to GREAT THINGS. Have FUN FUN FUN. NOW.	1
6928	Damn iPhone made my Brad & Angelina pick blurry!  http://twitpic.com/rddb	1
19288	cuter	0
19328	lmao idk wea its at....haha	0
8708	I HATE MY CPMOUTER it sed on stickie note that they changed stuff around and they did it happend to others :Sss	0
7186	emo-hair+hip hop-fitted hat	1
12109	I'M GOING TO THE MALL TOO EXCEPT MY HOT TOPIC SUCKS! then we can stick those on our faces. except they're too expensive to waste	0
12418	girl I feel your pain  I have a COLD 2! I want to cry :( I HATE being sick :( &gt;sniff sniff...T sick 2...both sick	0
19454	favorite dish	0
12826	Damn Karrine  they are trying to get at you bad  tonite.. whats with all these twaters!!	0
3054	some peoples drama just sucks!	1
17411	Never.	0
10707	damn I cant get it then  I dont wanna upgrade to 2.2 cuz then I lose my jailbreak	0
12110	I used to get pig's ears for our dog's Xmas stockings  but they were too irresistible!  For the dogs  not me  of course.	0
19361	dont you hate it when people are only dating for about 2 days and they put &quot;i love (the persons name)&quot; on there statuses and stuff? I do >.<	0
9193	Me too - and now I hate KIIS almost just as much.	0
12133	oh no fucking way!	0
16697	Who&;s the most famous person you&;ve met?	0
4915	that does sound gay. I never had that in year 12. And thanks!	1
18832	lmfao im telling yew	0
1223	u in a good mood souljaboy why u in a good mood oh n i luv ur new song 'damn ' like it hit   me bac	1
851	"I thought Emo's don't ""squeeee"". I thought it was more of moan"	1
1783	hate to tell you but it only gets worse  we're at 1440 in the UK and all my office wants to jump out the window!	1
13604	hey there  it's Mike aka FFF (Christy Canyon nickname 4 me-future florida fuck) A true pleasure 2 talk 2 u on air 2night.	0
14649	formspring. by far :]	0
7218	that sucks  I know he was looking forward to that hook up...	1
4641	Damn you for seeing the season premire over a month ago!!	1
15894	LOVE IT	0
10090	is a dirty dirty DM whore. Retweet. Please.	0
11492	srsly?? i hate MySpace bc it IS SO disorganized. yes fb is accumulating more apps and ads but not nearly as much as myspace	0
12498	aawwhh damn! WAKE UP Strawberry shortcake	0
5793	np you are happy with the service? do you have anything to compare to? I hate 3 not working out of cities. and whirlpool likes exe	1
17478	yes. my sis usually	0
19409	21	0
13050	Way to fuck up the dialogue.	0
11171	@neptunegrand You are my BFFF. Cheak out the Crackberry OS  some peeps really love it  others HATE it.	0
14110	hello:)	0
7939	Penn (shitbird) & Teller (I hate them. A lot) vs (the irrisistably awesome) Jamie & Adam? Sorry  is there even a question in there?	0
1100	you seem like a hater. or maybe you do it to piss people off. either way  fact is always good.	1
6745	Whatever... I just hate how the popularity of bands seems to inversely affect how much people are allowed to like them	1
11594	thank you for your ass!	0
3632	I'm keeping it now *just* to piss you off. hehehe	1
19654	:D hahahaha	0
9895	I hate GNS3  and I hate even more that people talk about it without having any idea what Dynamips is...	0
8470	lol why does jennifer hate new years so much?	0
2630	I have my shit straight  she wears like the same T-shirts.. her little pink and white stripped shirt or the plaid blue and red or pink shirt or whatever  and maybe some random ones.. with jeans or shorts and vans. OWNED.	1
7191	"P.S. ""Fuckitty fuck fuck"" is def. worse to say in a Holy Place. Especially if you're Catholic."	1
5757	Im glad to meet someone with similar FREAK gifts to me.  haha	1
18198	What is your greatest regret?	0
13215	"bwahahaha  I just said ""yes I'm leavin and ya'll can kiss my ass"". They thought I was joking (I was... sorta)"	0
17742	nahh	0
16388	YESSSSSS. i love to dance :]	0
17176	Usually I can.	0
18099	BACK OFF MY MAN.r Wait  what man?!r pshhhh. :)	0
199	No thanks. I don't want cable. I hate most TV shows. I really hate commercials. I get my news online. I'm good. :)	1
18582	my mommy(:	0
8493	I'm being gay by using SQL Server	0
2168	LMFAOOOOO. and he looks emo now? i'd believe it.	1
6940	yeah  most people just think i'm a bitch cuz i got that screwy sarcastic sense of humor that tends to tick people off? my username?	1
10305	what up freak nasty.	0
17530	If you had to throw away either your TV or your computer  which would you choose?	0
18557	Would you rather die a hero and fighting for someone you love but having to be in pain  or die peacefully and painless?	0
15360	Awwhhh!!!Thank yuh Jacob ur really nice!!! Might be my new bestie <33 Thank YUH SO MUCH!	0
10982	I hate on blogs?  what are you saying?	0
13515	glad to hear you got comments and not just DM's. I love to hear people work it out  not bitch and hide ;)	0
16366	Uhmmm depends on the mood im in I guess haha	0
4105	I iz calm now - cept I can't figure out how to properly edit my wordpress templates. NERD ALERT NERD ALERT.	1
3308	oh come on. I mean  we all love to hate MyZou  but it's one thing to hate MyZou and another to take a time machine to the 70s.	1
2409	... this is so post gay  it hurts .... NSFW! http://tinyurl.com/6d9ew5	1
14346	large	0
13221	No.  MS Paint is fucking awesome.  LOL	0
19608	H2o	0
6874	I love New HAmpshire well the white Mounts.I'm from Maine and I know I hate cold also hence why I moved to Fla.	1
7193	I hate .... you .... zzzzzzzz	1
8726	hey man  i'd be screwed without slicehost's tutorial articles and creating new slices from backup images... I hate fresh setup.	0
9064	I am sorry to hear about your foot. That really sucks. I hope you feel better.	0
4680	damn australians!	1
16070	April. my sisterr Timothy  my boyfriendr Dad. r r My very best would probably be........r April. She knows me best. Always. and how to handle me.	0
5687	--- that shit right there fool ... is FUCKING TIGHT!!!! --- http://tinyurl.com/6fro26	1
2179	DAMN.	1
14509	why	0
14462	yes	0
5801	Damn skippy. I demand to see you before I leave.  You going to come meet BlendMom?	1
13799	Damn :/ I remember I was always trying to save for a Kiko Transwhatever its called potion.	0
4484	"I like to look at it as ""meeting their needs"" not necessarily ""kissing ass""... although if you can do both - do!"	1
12281	Down here  people are smart enough to not piss on an electric fence  let alone do it again after being shocked once.	0
14565	Do you think you could defend yourself if need be?	0
17040	Well i do now :p	0
5656	fuck off!!!	1
17432	buncha dream questions...hahaha r r its a mix of both real and nonrealistic..mostly weird once again.	0
2076	Just had a big ass waffle breakfast and am catching up on games from 08	1
19181	Are your days full and fastu2013paced?	0
70	I nominate @PRsarahevans for a Shorty Award in #socialmedia because... Shes damn good at everything to do with Social Media.	1
8197	*gasp* I may have to terminate our intarwebz friendship because you hate Anne. *cries* ;)	0
95	OK but I'm telling you  it's going to be hard for me to fight my inner grammar nerd. I'll do it for the cause though ;)	1
19196	because theyre priorities in life are to live and be happy with those around them. not what they have and their neighbor may have more than them....theres a lot more to life than material. plus they dont know any different to them that is life.	0
9288	LOVE the video of you skating and cursing. love it when you say fuck...kinda sexy LOL..how did you learn to skate so good?:)	0
8474	and china WANTS taiwan back  im not sure Japan wants the Oki's  as for Macau  damn you portugese land stealers same as the British	0
14040	who d you like	0
19145	torture isn't realllly my thing. but anything jonas brothers would do im sure haha	0
9096	you re so mean :D :D :D but we love you ( in non-gay way of course :D )	0
7701	not a damn thang..the typical rap beef. one person worrying about what the next is doing and the other respondin etc etc	0
18478	Hmmm...i don&;t know. I want to. :D	0
993	HOLY FUCK!	1
1881	Avocado is my FAVOURITE 'good fat'. Hahaha... I'm afraid I indulged 2day and had my avocado w homemade cheese nachos & black olives.	1
9745	You name it  it's contributing! Guess I just gotta get off the sauce  but it's the holiday & all these damn parties get n the way	0
6683	it's emo because you used a razor. An explained joke isn't funny. :(	1
14403	Do you eat a lot?:	0
5957	damn! twitpic that shizzle!	1
15908	i have never dyed my hair	0
12265	just got the free iPhone one this sucks and I am new to the twitter world.	0
16941	Woop I so did that Adam Turnbull one :) from adam lol! :)	0
18531	I gotcha :D	0
1550	got to love a good sunset...  I just hate this time of year leaving work and it's already dark outside :(	1
19597	LEADER <3	0
18280	Shaun Diviney's house and everyday haha. we would be besties<3 and Andy and Bradie of course =]	0
5655	I am Dutch ;) Over here  there's a difference between the fat ho-ho santa and st. nicolas (sinterklaas).	1
6615	Haha  damn him indeed	1
19507	Have you told anybody you loved them today and meant it?	0
18433	who is this dumpster baby	0
2065	"I was belting out songs from ""Fiddler On The Roof"" and ""Rocky Horror Picture Show"".  I might have been a gay  Jewish man?"	1
6212	this pastor is a homophobic racist person who compares gay people to pedophiles. THIS IS NOT THE 1900S	1
14628	If you found a suitcase full of $1 000 000  what would you do?	0
10441	When we played the Star Wars drinking game  Pat chose to drink whenever the robots acted gay. He was trashed 10 minutes in.	0
4270	yeah  it sucks. 6 yrs down here & realizing we dont get snow. just ice. and nobody can drive in rain  let alone ice	1
13177	She's actually latina with a thick ass accent but she thought that I was lying about not speaking spanish to avoid talking to  ...	0
4414	but they love me for it. none of them giggle. its a love/hate thing they got goin with me =)	1
15294	Whats up doc?	0
8817	lol cleaning  i hate the dentist with a passion!	0
2275	AND DAMN I JUST LOST /AGAIN/.	1
9856	yeah  i forgot to thank you for eating the whole damn thing.  yeah THANKS.	0
7158	AHHH I HATE THAT..	1
12271	spproductions people kept tellin me get this shit...I'm like 4 real? ok...I'm goin tell yo ass everything! lol	0
10038	look out for the best line &quot;damn the budget&quot;	0
17092	What are you having for dinner? Who is cooking? Do you cook your own dinner?	0
2996	He can't hear you  his head's too far up his own ass.	1
5227	fuck you	1
17822	he could would he get it is the real question	0
18399	listen. duh? hahaha	0
11334	send some over my way  all i listen to is those old ass mixtape shits on youtube. spongebob in bball gear	0
13249	oh man....that sounds damn good! now im hungry. damn you!	0
5907	hes goin dwn!we cld kick his ass n dominate him	1
11446	I love the fail whale too. It's so smiley!	0
3587	omg! what are you in the mood for.. i crock pot my ass off!	1
17182	yes. and that movie is hilarious btw. :) i would not be living there first off.....hahaha but i would trick them somehow. tell them of a better place on a landfill reserve.	0
18587	Why you confused?	0
9914	... First thing I would do is go to the bathroom because I most likely piss myself.	0
1844	whats the operating system on it? i have windows vista and vista sucks bad..it is full of bugs still. shuts down and freezing alot	1
18736	Denny's :DDD	0
11990	@mniehaus MMS from Naples to home - had the entire family in tow. Got stuck overnight in Detroit airport.  Hate that place now.	0
18619	not really	0
18776	September 22nd<3	0
9173	Damn. That's pretty bad. Ewww...	0
724	Top three tips: 1) scan updates  2) pay more attention to @ replies and 3) set time limits before it sucks your day! ;)	1
17514	Hmm I love the beatles :]	0
14987	If you ran the world...what would it be like?	0
7813	thanks. it's part 2 we got stuck on. The rolling didn't seem to work. I'm a loser :)	0
11984	I am glad the snow turned to ice now when K Rock beats you  you can take off your underwear and sit in it bare ass. Youll  be sore	0
2840	hard to kick ass yourself with slippers on?  On it.	1
18072	Closed usually	0
8899	Well...  that's a pretty damn good reason!  Fuck.	0
3678	Nerd.	1
17463	mhm..	0
9375	Way to go. We even talked (God I hate that word.) about you bringing her(?).	0
19076	oh well 2 baddddd	0
15526	bang him if all i care! just don&;t get aids or anything. :) Hahahah  just kidding! don&;t do that.	0
4694	no she didnt yet. maybe she does hate us now. *sad day*	1
15506	Have you ever found something in your clothes you didn&;t know was there?	0
1252	My problem is that bankers and investors have taken risks regardless of being told how bad things could fuck up.	1
3533	You're going to find a woman and tease her to make her have to cum silently at work?	1
5179	we talked four days ago!!!! emo cowboy fan :)	1
8873	damn - i was excited for a moment - but they aren't complete books :(	0
1189	I ran a 300 customer hosting company for years on Apache.  I know how to set it up.  It still sucks ass.	1
14369	Have you ever texted and drove? Do you talk on your phone and drive? Do you eat and drive?	0
17381	What the hell.	0
8070	I am bored as well; damn work	0
607	don't hate on ghajini. It was an awesome movie.	1
5403	It sucks though when you have nothing to do at 4AM and your roommate wants to sleep.	1
18204	Yes i do!	0
11788	"I agree. They'll use whatever excuse is convenient to ""trim the fat."""	0
7123	damn australians!	1
10709	Well  I'm not sure how the thing is in my finger  but there was some drinking on a cold cold cold roof and I got emo.	0
14072	Have you kissed more than ten people this year?	0
17281	Does it bother you when someone says they&;ll call you and they don&;t?	0
1423	Long enough to know you're an ass! You could see that jellyfish shit coming though..	1
8289	"tee hee! I consider the added fat 2B ""personal insulation"" - it gets dern cold here in WI.  ;)"	0
4720	There's a dfference? Damn.	1
238	Well get your ass busy!	1
15715	If you could wake up as anyone tomorrow  who would it be?	0
4504	HAHAHHAHAAHHAHAHA LULZ   @Mod_Alex  your STILL a cunt!!!!! hahahahahahahah lulz lulz lulz lulz lulz	1
6882	I have no clue what I've stumbled upon  but I laughed my ass off... you might too: http://is.gd/a8cz	1
12615	damn straight. one of the guys here only just made it out alive	0
17942	how many people can you tell EVERYTHING TO?	0
2151	ah damn  ok	1
5775	and @rapperbigpooh. Was that Sheila easton? Nah...it was that chick that used to fuck with Prince right?	1
17284	ha  yeah  cleveland rocks! where was your first kiss?	0
3149	wErd... you pick out (2) kick ass hip hop songs and we'll doit yo~	1
19199	Would you ever want to swim with sharks?	0
3925	last nights Top Gear had V8 powered rocking chair = Fail. And Jeremy is gay.	1
5520	anna just has to ruin the holidays for me  just like every year. Damn you anna!	1
15084	do you curse?	0
12299	@warley is a freak like that	0
11603	damn way to invite me homes	0
6575	http://tinyurl.com/6dunlq  hate me for it later  but it's not bad	1
3628	I can guess  smelly slut.	1
18705	Have you locked yourself out of you house?	0
2391	hot ass mess!!!! hahahaha	1
6293	you seem like a hater. or maybe you do it to piss people off. either way  fact is always good.	1
15666	Chocolate;	0
5875	"I guess that song represents Bono's ""dark"" period. Fuck saving them. Be happy with your wealth."	1
18097	will u cook with me in food tec whenever we cook next :P ?	0
14574	Do you get nervous when alot of people look at you?	0
18014	i like them :) hahaha	0
1663	lol! hey  stop being modest.  you OFTEN are a hot bitch.  :)	1
6687	what an ass - who the hell says things like that. I'd report the fucker	1
7369	I know there's a bottle of bourbon in that house. Hit that shit! Tap dat ass!	1
444	no. ur 13 get the fuck off the internet and get back to playing with ur easy bake oven. stupid parents buyin brats iphones.	1
1055	you are GAY!!!!!	1
3831	He can be a nice guy  but he is such a dick when it comes to fabsubbing that it is ridiculous.	1
329	Did...I mention that among my new disciplines are Dementation  Dominate  Presence  and Obtenebration?  I am fucking AWESOME.	1
2301	No God no. Fuck no. Fucking fuck god no.	1
731	- Oh  yikes!  I hate that.  Will she willingly use the toilet for it?  My boys won't.	1
12477	damn doll  u kinda look like brit wit hair!!!!!!!!!!!!!!!!!!!	0
19836	I cannot listen to that Heavy metal! I like me some rock(oldies) bhut not that scary shit ;D	0
1421	yikes. That sucks. Sorry to hear that.	1
5603	No- shopping isn't what sucks! It's the crowds that cause the trouble. haha! Love your website btw!!	1
10701	"that's why there's the phrase ""kick more ass"" exists."	0
16663	You have a prety name :)	0
14969	If you were to be reborn who would you want to be born as?	0
13026	"exactly. hate it when random readers drop with crazy comments w/o actually looking around and ""Reading"". She did turn around"	0
18840	sext me<3 ;)	0
9046	Don't hate on my popularity. Haaa!!	0
5990	what is this dick suck moment? lol. HAPPY NEW YEAR	1
17651	hold my hand? hahaha	0
6667	"my lungs are fine  but my legs are like ""bitch  your ass is heavy !! let's stop !""."	1
10587	Jealous. Want. (But getting to places sucks so bad right now.)	0
17634	ummm no. im not bored enough to do that haha	0
12593	Seen a news article on why the SLUT wasn't running? The surface rail/trolleys I've seen on the east coast wouldn't have blinked.	0
6477	oh no!! that sucks!	1
967	"They beeped out ""cock"" .. eh gad! What do they do with vera on corination street with here ""Coming to the rovers cock?"""	1
4060	damn missing coffeeclub again. And this time really could have used a coffee ;-)	1
3562	Lol. Ur a bitch. I've done Hondurans and Chileans  and I don't need some closet gay Peruvian dressing better than I do!	1
8956	damn it smells good in my house :) I predict a good meal in my future :)	0
7204	NO. You're in BATH. You worked your ASS off for this. You're coming home to GREAT THINGS. Have FUN FUN FUN. NOW.	1
4118	and i look emo too cause i'm wearing like all black and shit and my chains are hanging out XD i need guyliner	1
8626	nerd. *resumes Half-Life marathon*	0
12548	dang that sucks  i dont want to sound like A queer or anything but I think Chipmunks Kick Ass	0
8050	I hate taking pic's. How do we know that your pic isn't stolen from a super model? LOL	0
7935	not to piss u off  but I got a cut yesterday.	0
10300	Hate to say it to you or hurt your feelings  Justine  but your Steelers are going DOWN next weekend!	0
10024	- damn I hate it when the weather doesn't help my team - and that is New York -north - should be cold and dreary - LOL	0
19763	comedy or horror movies?	0
8648	about damn time!	0
2955	"the explosion of social media into mainstream business.  We will see everyone joining Twitter  its the ""year of the nerd"""	1
849	- you are a man of action. great work Daniel. don't forget to record your fat loss seminar!	1
13319	Isn't the blanket recall happening because all Irish pig farmers use the same tainted pig food products?	0
9159	Those damn republican ninjas... what are we to do?	0
3768	Fucking tell me about it... So much for protecting the investors eh?	1
13668	you're a dick for the Heroes spoiler.	0
9160	Nice to meet you  too! The moon was friggin awesome. Biiig!!! I tried taking pictures  but my camera sucks.	0
10377	Sonic CD and the Lunar games... might also try to go for Third World War and Popful Mail if I absolutely lose my fucking mind.	0
17819	can you pls ask me some questions? :)	0
9555	"just this guy in my year who decided he hates me because i'm a ""tryhard poser"" when hes never had a proper conversation with me"	0
2722	bitch i can rap beta den yo ugly ass	1
17366	Sunset :]	0
14529	sup? :]	0
1445	That sucks... Can you use it on your iphone?	1
15309	Do you know anyone who will do almost  anything for attention? -_- .	0
16082	Thank you lady :]	0
14774	Who was the best teacher you&;ve ever had?	0
12835	Certainly keeps me thinkin'.  DAMN da Vloggerhood for makin' me think!	0
2373	aw that sucks.	1
9651	dude this limit thing is so gay omg. okay stupid question: ngl? haha. oh man. im so bad at internet slang jesus. lol	0
2560	13?r you&;re at the perfect age to learn how to suck dick and give hand jobs.	1
15363	If rabbits feet are so lucky  then what happened to the rabbit?	0
12004	I hate bleach I have sensitive skin but I fits to have my MW!	0
19406	What was the last fight you got into?	0
18435	What is the first thing you notice in the opposite sex?	0
1557	yet fear seems like a cop out too  i eat my words...Hate is ugly	1
17604	keep my mind busy. paint. draw  write. lay out and tan  clean  blahh lol	0
4405	and biggest. That would be a bad-ass name too. At least his middle name.	1
15001	yes i do.	0
12537	the ending sucks like hell.	0
950	"yo freak ""sarath freak"""	1
5309	then by all means  bitch away! haha.	1
5439	He can't hear you  his head's too far up his own ass.	1
8554	hands down one of my favorite veggies (and snack) is roasted brussel sprouts w/ fat free ranch to dip it in.	0
1885	man! and you're texting while driving? haha crazy! damn you're lucky. i wish my parents would let me go! 30% chance i'm going	1
17700	Who are you? :-)	0
785	She's probably saying all kinds of phony shit and giggling like she's 13 years old. God  I hate her.	1
1326	Damn straight I am!  I want to be 50ft!  I also want to play Barbarella.  I'd be much better than Rose McGowan.	1
5025	AND DAMN I JUST LOST /AGAIN/.	1
12038	lucky bitch. i'm jealous. =D WE SEE HIM NEXT WEEK! OH YES. MARRY ME?	0
6046	he was given one extra ticket from a coworker so henceforth my ass stays here.	1
13793	bitch  its 10:40.	0
2956	but...but...to hate them is sin!!! just give me the ones you get angry with...i'll take care of them! hahaha	1
4382	You blogged and ran? Jesus that's ass kicking if I ever heard it.	1
2614	HEY BETCH. wanna not be a lil slut?! &amp;please oh lordy STOP CUTTIN EYES AT ME!r cus she want me dead (;	1
8811	success as a gay? Beyond the snappy dressing and liking wieners  what can I do to be a successful gay?	0
16018	have you ever been an extra in a movie or commercial? have you ever done any time of modeling or print work?	0
1541	burritoville is dead? What the fuck?!	1
3347	I think that's another one that I haven't seen that makes me eligible for gay card revocation	1
13980	been there done that  it really sucks. One of them isn't happy. I know I wasn't .	0
3993	and leave ur ass hardly call until they want to re up on your ass. Sometimes they dont even stay 15 min & out!	1
14542	haha i think that would be impossible	0
8753	"on the real  even though Tracee has the biggest ass outta all the ""Girlfriends"" i fux with Golden Brooks..."	0
3598	"that  and ""I'm not gay"" aw I miss bonez.  I hope he's not in prison."	1
9772	I'm telling you...lay off the damn 2gb thumb drives! Go back to food...I know you have like a supple of drives but damn it! lol	0
2645	Meanzz to ask her questions and stuff nawt talk shit on anonymus pussy ass bitchez watever tho yew guyz don&;t mean shitt to her and don&;t affect her so be a bitch to Someone who cares pussy ass fuken ugly bitchez fukk youu!!!!! Love alwyz marissa <3 ily a	1
8555	i'm still sick as fuck but have too much to do to stay home (that i can't get done anyway)	0
5245	Kick ass!	1
18797	Are you frightened of spiders?	0
10582	Damn - I'm really in trouble now. But I always like to take risks and clearly this is going to be one for me...Thx for checkin!	0
16717	what&;s the worst drink ever?	0
9717	u know I dont hate u personally Jae...LOL but u know macs always win in the commercials...	0
15835	I think Xentury is thinking of a prank to pull on me  what shall I do?	0
18475	Tabi you are so pretty :) just wanted to say that haha	0
8102	you mean there's no bathroom fairy that cleans my bathrooms? UGH! I hate it too!	0
12457	Game Junkie. I still want to play with you someday. I wish I knew some good games ):  /deadpoor You'd probably kick my ass  though.	0
19124	Do you have any health problems?	0
15576	:) yes i actually truely would.	0
13783	I hate to say it but I don't really feel up to it right now  and I haven't taken my pills. o.o	0
18575	in the shower	0
407	Well I I said some words about Pollgod that i didnt mean because a SP member was being a fuck head lol	1
18584	Do you get nervous before doctor appointments?	0
8717	UGH I do too. White decks are a bitch to play against. All the circles of poncey protection. I play black  red  or green or a combo	0
1530	Yes but if your senses are dulled mebbe you no bitch so much? Or you should find a good human who's blood you wanna eat	1
8743	dont stick up for @primeluva..homeboy is fat! Lay off the ceviche my man!	0
9144	i hate when that happens.	0
7787	Oh  heck! I was all ready to pull a Dan Rather and pronounce Dick Cheney dead.	0
12100	awesome. now getchur ass to work.	0
12809	Well  get yourself a sticky one that sucks to the chair then! LOL	0
3480	Damn how u burn spaghetti?	1
13564	50's new video game is supposed to be setup like Gears2. Hopefully it sucks less than his late ones.	0
2496	ha! my ass be bowling lol	1
3725	haha. word. i'm having a glass of wine and retooling my erotica blog project. if i'm gonna be all emo i may as well channel it	1
6947	HAHAHHAHAAHHAHAHA LULZ   @Mod_Alex  your STILL a cunt!!!!! hahahahahahahah lulz lulz lulz lulz lulz	1
5461	if u get a stye is it from seeing a dog shitting or fucking?  And what do I do with my fingers?  Consult H if u need to.	1
16216	Do you/have  you ever watched Desperate Housewives?	0
734	church can also suck my dick.	1
11202	number don't lie. and yes  it would take a lot to offend me. like spammers using my name. that is fucking offensive	0
10904	@avidd werd up to nerd recharge.	0
11183	Fuck me  I just spent 15 minutes trying to think of an example and I'm coming up dry. =P All I remember is wondering to myself	0
3368	LOL I did zackly same thing! BTW thanks for leading me to @ChipEFT Just reqd Born Loser's Guide to Abundance! http://rurl.org/18kr	1
19592	so whats up	0
12591	at least its a good excuse to have steak. my wife keeps craving fast food. I hate fast food. i like steak.	0
1485	I hate insomnia too. NyQuil works ok. Excedrin PM probably better.	1
16631	hi!how are you?thanks for spamming	0
8868	Sorry all sucks. But let us know when you need a moving crew on the cheap. I can be paid in beer.	0
