	content	label
180	as much as I hate the winter  those pics are beautiful. We've had insane-o storms like that in MO. Sucks so bad  esp sans power	1
410	How is the Loser episode?  Lotsa crying??	1
9816	Youtube account? Oh Noze. I'd try the damn forgot password  but it does not always  work :(	0
5079	I wish I could punch you square in the face. that's how much I hate you right now.	1
14737	Nice :)	0
12246	maybe it has something 2 do w/ the unemployment increase. that sucks.	0
4490	whaha ja maar het is zon raar idee dat ze dat lezen xD en dat BOB FUCKING BRYAR iets tegen me 'gezegt' heeft xD je moet vragen o	1
5249	i hate you all	1
5153	i will but now the only problem is im realllyyyy not looking forward to seeing some gay show	1
12966	Not yet  the woman was wanting to escape  but I'm taking care of the situation  pppfff. I hate these kind of things :S	0
15574	Im super stoked too chiky.	0
4209	@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!	1
16242	Anything thai and spicy.r mexican.r Veggies :]r Grapes  strawberries  Fruit. har And Rice. r I love food btw.	0
4014	hey you know wat wud b funny? to find out who started tht lil cheap ass lie tht if u roll ur eyez they'll get stuck like tht! rndm	1
7447	omg that so fucking sucks	1
13315	OMG  fucking awesome!	0
10073	"DAMN!!!!"""	0
13817	I'ma dumb fuck sometimes....lol.....oh....i knew the memory thing....but i thought the mice was a myth... .........	0
7516	cunt? Whore?? Lololol	1
11170	dont hate!	0
11162	i got bioshock for chfristmas form him yay bt it sucks i cant play it &gt;&lt;	0
5737	I feel like such a nerd watching this! I LOVE IT!!!!!!!!!	1
15717	my dad i thnk haha	0
4281	ps...ur cute...ur good looking  your funny  your a dick  your an ass  your cynical. I LOVE IT!	1
10913	why u hate twitter? Ohhhhh u ski opening day  +1  +2  etc...	0
2788	Naw nee naw nee naww neee	1
6810	fuck you op	1
4565	Uh... yeah.  Joe and I have been wondering what all the fuss was about.  Put your ass in it  make sure it's tight.. done.	1
4284	of course @bapper is cold..he eats picked radishes all winter..if he had some whale meat he'd be fine..	1
3204	charter sucks as is nothing but trouble - att needs to roll out uverse faster!	1
245	Fuck. Well  you can for a low cost of 19.99 with shipping and handling. But that's only if you really want to.	1
5705	don't you just hate that?! Especially when it is over the most irrelevant crap	1
958	well... the giant carts slamming into your ass isn't SOOO bad. But the sample hogs are pretty gross.	1
6386	ugh  fuck the chargers!	1
2762	your so fack  go suck a VAG!	1
17330	Does a &apos;Marks-A-Lot&apos; marker  mark any more than a regular marker?	0
5415	gee  i'd hate to see what you say about the family ;)	1
8850	#NAME?	0
1168	pig 100% pig	1
1426	that sucks :-(	1
9133	u should not hate. http://tinyurl.com/2ezd68 3:20+	0
12038	lucky bitch. i'm jealous. =D WE SEE HIM NEXT WEEK! OH YES. MARRY ME?	0
5319	Fuck the pics! @giove_dea WE WANT VIDS!!	1
15556	Have you heard a new song today?	0
5944	Dick Whittington's Lolcat: I WAS DOIN CAPS FOR LOLSPEAK  SORRY FER CONFYUSHION :( #twitpanto	1
6222	'Cause I hate that you breathe  I see you duck  you little punk  you little fucking disease. -- all of my favorite words...	1
13147	sears baby. I used to sell a ton of those. :) I hate ceran tops anyway-the tales ARE true.	0
7633	Male Chauvinist Pig. :P	1
19470	gay or lesbians?	0
9330	"background too damn busy I'd much rather c your ""Red Planet"" there - so incredibly eye catching  extraordinary  wild  gorgeous"	0
16587	What do you think Victoriau2019s secret is?	0
7104	im sad there's only 15 more minutes left! i hate how it shows only once a week lol	1
17713	Do you think that society has become emotionally detached?	0
11940	Michigan doesn't make superstars...... just regular ass players look at Charles Woodson	0
3273	I don't bother arguing that about Bush anymore because people who admire him have damn near no power post-2008 elections.	1
11870	Alos  do you knwo how to change my IA username? My current one sucks + the department (MSTV) has been dispanded	0
16158	If anyone hurts Tabi  i will come to where ever you are and hurt you  physically :D I love you Tabbbbbi. (:	0
17995	What would your dream job look like?	0
12250	I hate when that happens! x	0
11638	damn I miss high school when the sneaker game was ill	0
17765	Sureee. Let me catch up with my inbox but i'll get too you!! ;)	0
3600	not really; i think i named all of them  which kind of sucks.	1
3685	You're soft...Dude ran our country into the ground with no shame whatsoever...People need to be throwing boots  fuck a shoe...	1
11038	"Wrote a song about it. Like hear it  here it go: ""Duck bitch Duck-I throw my left shoe out-Duck bitch Duck"""	0
1525	Alan  I think you might as well give my spot away to someone else. I'm just too damn sick to sound like my charity is good. :'(	1
11127	Damn thats nice.	0
13249	oh man....that sounds damn good! now im hungry. damn you!	0
7649	Drupal sucks.	1
14699	Would you rather be a famous musician or a famous actor?	0
15060	its dumb	0
540	that sucks loxy. I wish there was smtg I could do! Is chury back in cgy as well?	1
17746	have u seen JUSTIN BIEBER in person? (:	0
7774	LOL!!  It's ok to admit that you got fat  or phat :-P. Hahahahaha jk :-D.	0
11270	it back safely...misssed this damn weather.  I think it may be too cold to go on my date  yo...	0
18927	only in burgers.	0
1235	HOLY FUCKING SHIT!!!!!!!!!!	1
3406	would be at least 4gb at a guess. I ain't using it ATM  if you don't leech ur ass off you're welcome to lend it	1
13200	Kick some ass miss jen!	0
2139	Wow! That sucks.	1
5657	ducking ducking ducking. Stupid ass autocorrect	1
2998	a constant receiver does not a giver make. Prepare to be Prison Bitch Blagojevich (new campaign slogan  it rhymes)	1
579	"@Dncr1804 i don't even know what i did or said that was ""emo-esque"""	1
13857	yeah  I hate crowds  it's worth getting up at the crack of dawn to have peace while shopping..it was quite pleasant:)	0
2732	your a fake. your a fake for calling the REAL hailey fake on her formspring. what a lame bitch :)	1
9450	That sweater looks like Christmas on LSD. Kudos to your husband for donning that gay apparel.	0
17092	What are you having for dinner? Who is cooking? Do you cook your own dinner?	0
964	lmao!!! seriously and I live in the middle of BFE!! Will you combat being a glow stick or let winter be a bitch?	1
9267	LOL! Thanks Christopher. You've just encouraged me to get off my fat butt. That's a good thing :)	0
9110	The issue there is that I don't have another Mac to do that. I'm the only mac in a surrounding of PCs. Grrrr! This sucks!	0
10	truth on both counts that guy is an ass  and their product is sub par. I tell people try Dalesandros orJim's	1
4090	LOL- I know how much u hate traffic- just know it was 10 times worse last night :)	1
7725	I'm such a pizza freak... Mmm.	0
17988	friends or god?	0
4131	Hey  don't hate on NC.  They got bought out by PNC and alot of people are losing their jobs.  Cleveland has a sad face...	1
8269	LOL...Well if they don't deliver to me I'll send you a message to tell them to send my damn pizza..lol	0
4982	I've been called a pig  if that helps. Recently  even	1
15990	being able to hide my feelings.	0
9957	Now you can talk about how your wife bugs you to stop playing games all the damn time when you write your reviews! Congrats!	0
5466	i feel pretty oh so pretty...i feel pretty and witty and gAY! Ha ha good times	1
12095	"I guess with a ""Don't Buy - Updates soon"" rating  I better wait. Damn!"	0
15729	what religion are you  if you are one?	0
3777	uh bitch wtf is that suppose to mean?	1
10318	but u have to process the milk in some fashion to cut the fat content in half	0
16421	hahaha who told you that?	0
2932	Already on the coffee. I love her  but hate the whole spite thing. Climbed right on top of me to do it!	1
9759	That's a damn lie.	0
1915	happy for you  sucks for me!  this should have been SNOW!	1
6323	Finally made it out.I hate being a procrastinator.&#58382;	1
14875	Do you want to start over with anyone?	0
8135	I hate because. Everything in my life currently prevents me from finding any happiness. I need to change everything in my life	0
11484	i want to call him disgusting but i cant :| @wordsliveinlies he's 20. @Scrappys_girl he is gay.	0
32	they should have a wii loser..that way you can compete with your wii friends.	1
15947	Are you so in love with yourself?	0
1172	"This holiday is to celebrate a man nailed to a board. I want you to be MERRY about it. Why are you crying? DON""T FUCKING CRY!"	1
14337	Would you rather be a famous musician or a famous actor?	0
19603	how much should a bag of kettle korn be?	0
4110	Damn I also like Ferrero Rocher dark chocolate version.  They induce the zits on my chin :'(	1
15073	What is your current desktop picture?	0
1213	dude that sucks. On NYE nonetheless. Got a sore throat myself  hoping it's not strep. :-(	1
8229	Damn you  for making me watch Brian Regan clips for my entire lunch break	0
3389	Can he seriously help me out or are you taking the piss of him :)	1
4392	I hate to harsh your buzz  but every game on the iPhone can roll the bones by shaking. Do not pass go  do not collect my $7.99	1
4911	A COMMUNIST FUCKING DICTATORSHIP! Fuck Che Guevara. And all the t-shirts with him on them and those that wear them.	1
1550	got to love a good sunset...  I just hate this time of year leaving work and it's already dark outside :(	1
99	Slurpees are awesome. Damn  now I really really want one O.o	1
13936	SURE BORROW ALL YOU WANT  ROCKY! I'm just going to take it out of your fucking ass via inflation later anyway! WOOOO!!	0
17273	im not completely sure but i would probs have to say off air or here in ur arms.	0
11614	dont worry im not anywhere near that club 2nite..ghetto ass poetry club	0
11306	no bike for me this AM @BrandDNA piss off  damn u and ur Aussie sunshine!	0
1203	I hate that entire area of new york.	1
1768	nerd!	1
19116	Whhenz yur birthdeyy.?	0
17500	hi!	0
12155	Nah man  no help needed right now. Just ranting about this damn shopping cart I have to debug.	0
15987	I don't . but when i was little  sweet and sour sauce from mickey d's :] hahahha	0
18432	watss ur email.?	0
10117	I hate the idea of purposeful personal branding. How about just have a personality and be yourself...online and off?	0
4314	damn old people now a days they are the dangerous drivers	1
18903	huh?	0
6442	um  coz you're awesome? and on another note...yo gabba gabba is fucking disturbing	1
5414	"	1
: And whilst on the subject  all Aussie drivers should be reminded KEEP LEFT UNLESS OVERTAKING. Damn middle lane owners club!	1
less #damn-fridays  more #bad_wookie_pun	1
women are fucking disgusting.	1
you bet your sweet ass you will!	1
dating a 4 year old? Damn. You're faster than me. I only caught 3 year olds name.	1
will do when i get home  only time i heard it was warped though  fuck life!	1
Man  why u live in NYC in that crazy ass weather. Move out to LA. It's nice EVERYDAY. NYC is soo over-rated! lol	1
i got ur ticks  but yo ass ain't gonna come! lol	1
Ugh  ok... I hate NYC also. Hmmm. thinking...We are having a Screening on the FOX Lot that week. Maybe u can roll through?	1
stuff like building the forums is what I do when writing is kicking my ass  that's how I do it ;)	1
Also  I caught that Gai-damn"" earlier  and I support it 100% ;)"	1
5171	@ryanruppe damn you...	1
5569	he won't wanna pet the guinea pig?	1
9132	"I would hate to be your cable modem at a time like this.  ""Eek  I'm next!"""	0
836	fuck right	1
15845	justin bieber is my driving teacher oohh yess!..bahah we gonna be doing sumthing else instead of him teaching me how to drive(; lmao	0
19478	lol dnt worry iWill..Watz ya name?	0
7378	thanks. i know i hate it to  but it also makes me happy to see ppl that care. you made me smile  so good job :D	1
2864	I've never been to New York  and Peyton was an ass when the Chargers wanted to draft him  but I do love to win.	1
3243	-- damn homie ... in highschool you was the man homie. fuck happened to you?	1
13668	you're a dick for the Heroes spoiler.	0
2729	Faaaaake. :D	1
7389	oh yeah! Radios powered by pork fat!	1
896	In Ala-God-Damn-Bama  that would be Bidness Skool  right?	1
1208	OKAY... HE'S GAY ;)	1
4022	dude so weird  i feel like good will stole one of my best friends too  Damn the man	1
7308	i hate sewing. Period.	1
1760	psshhh!! your on the WRONG side of SHUT THE FUCK UP!	1
5534	gotta love the gay kid who was drumming trying to get his head in the pic tho HAHA	1
11012	sh. everytime a hot vampire movie comes out  my popularity goes up. & yes it sucks. the stamp on the death of literary ficiton.	0
15349	What&;s your favorite John Hughes film?  (80&;s film director)	0
18982	Wait. Are you Cheyenne? I sent a request to you? Wait  why is your name Tabitha?? R u fake????	0
8571	that's a Damn good question ... a rose by any name ...	0
17898	idk sometimes.	0
4889	Wow! That sucks.	1
7082	Hey! Remember me? Lizzy from the David Cook forums. How've you been? (I'm guessing pretty damn awesome right now... =P)	1
12743	what's a SB?  (I'm going to hate myself for asking-in the morning anyway)	0
12224	yeahhh&#8230; I hate milk. Plus I'm lactose intolerant	0
889	fuck Dreamhost. that is all.	1
1456	Stop getting so damn skinny and maybe your pants will fit! =P	1
4377	Aah! I actually hate you!	1
19690	favorite song?	0
5949	oh in that case. WTF  thats some ugly ass shit to do.	1
7786	i hate it when people buy stuff between thanksgiving and christmas!! Cuz then you don't know what to get them!!	0
10279	Vote or die  bitch!	0
4650	faka... update your twitter you fucking homo sapien.	1
148	It sucks though when you have nothing to do at 4AM and your roommate wants to sleep.	1
7888	"oh man that was a funny tweet. I'm in tears over here. Hahaha. I hate mac ""genuises"" soooo much."	0
5301	Has it snowed where you are?? I miss the damn snow. I haven't seen any in forever. Everyone has some snow but me :( lol	1
7651	Rooster is LARRY'S bitch!	1
17629	Something that happened today that made you angry?	0
15062	i love you	0
2263	i couldnt agree more. HATE sandra lee!	1
1919	what the? how the? damn it	1
18243	Nico Martinez  why are youu so hott!? Hahaha	0
1721	got it .. and I have read that! Gonna re-read tho..Im stuck and have been for a while..sucks! Thx for help--love ur stuff.	1
7811	I hate Heidi and Spencer!!!!!!! I want them off the show!!!!!! YUCK!	0
3261	u r pussy. lulz.	1
4016	lol at zach telling us google is evil and the translator on msn is fucking prime.	1
6127	LOL!!! VIOLATOR IS THE TRUTH!!! HATE THEM AND U MUST HATE URSELF!!!	1
2744	okay  i added some people who want sexual spam  i dont do that over mass spam. if you want sexual spam  ask me to spam you individually and i will(: thank you!	1
1662	because i'm a dumb ass.	1
10455	That's one thing I noticed when I first installed it too. Damn thing took over my preferences.	0
6605	I have no idea why I live here. It sucks in the winter.	1
9210	dont hate on my man booba. That's corentin's homeboy. He's a super sexy french rapper	0
7565	nerd. :)	1
14716	lost in the bed sheets yo	0
945	biiiiiishop! - fuck u want? - yo ass punk...	1
322	you are fucking killing me. Please come to a party at my house next time yer in LA. Rice pilaf will be ready	1
18484	doodle in a box ahaha what a great song.....	0
559	Some liberal gay atheists or Republican fund raisers should jump on that. ;)	1
8490	Damn  well THAT stopped me. lol Good thing it landed in my throat. lol *no homo*	0
4862	damn that sucks	1
12135	shit that sucks. sorry to hear it!	0
14944	umm idk	0
6392	I heard it sucks... What do you think so far?	1
1679	Damn!! I was hoping you were giving me good news otherwise!	1
5960	dont hate!	1
11210	damn he had 5 kids.  Growing up in Michigan his single was always on the tape deck.	0
6581	damn oh if only he could fly he could take me to his gaff(house) then	1
18705	Have you locked yourself out of you house?	0
2660	i dont know you  but you seem like a bitch	1
6415	nasty ass bishes	1
18400	Let&;s get married?	0
13117	NO! I am a very fit mother  in both senses of the word! Gawd damn  you know nothing!	0
96	mythbusters is a great and nerdy show. Embrace your inner nerd..no suprise they were on the launch of youtube live ha NERDZ ROOL	1
11156	btw you rock for the damn near 18 hours of wrestling you sent to my house	0
6868	i'm late but my damn pic mail ain't sending nowhere. they said i need to add the app? wtf?	1
11137	I am SO with you on the joy of sugar cookies.  Just flour  fat & sugar.  What could be better?   Nothing.	0
9089	The fuck? How come you're on the couch?	0
15270	Canada :]	0
11325	I'm not sure I can know you anymore.  Why do you hate freedom?	0
5464	you have officially been put on my bread stick mailing list. Fuck those rock republics and eat something already.	1
15273	how many pillows do you use?	0
17184	What&;s your favorite music genre?	0
3027	I do  but I'm an American. Hence  I'm a pussy.	1
3411	I cry  but then I'm just like that fucking woman is a bitch. God I hate her!!! (Yolanda) I'm getting mad just thinking lol	1
18994	A picture of me and timothy when we went on a Riverboat cruise and dinner. It was soo romantic :)  I love that picture!	0
17779	What&;s the weirdest thing you&;ve ever eaten?	0
562	"are you sure they weren't looking for my blog w/ ""wine bottle in ass""??"	1
17642	Are you silly or serious?	0
8634	it sucks they only show parts of the game	0
8768	damn its ollie's bday? Yall should stop by over here too!	0
3969	stop hating on the tube...its this damn censorship thats pissing me off more	1
18539	Do words really hurt you?	0
10481	thank u! And damn that's a super long list.	0
18252	i would answer that but im not so sure of who that is ?	0
4846	uh uh u fucking bitch. haha dont take any coats  skinny jeans  slippers  gloves  bomber hats  or scarves.	1
6976	hate to tell you but it only gets worse  we're at 1440 in the UK and all my office wants to jump out the window!	1
10097	"Hey  checked out the new podcast  laughed my ass off. I missed you guys. ""Got a new ball belt  you're gonna love it."" Classic."	0
5784	that sucks loxy. I wish there was smtg I could do! Is chury back in cgy as well?	1
7159	lol you'd go gay for Zac Efron	1
1980	esp. if someone is working for an employer supportive of gay rights  seems wrong for someone to then not show up to work.	1
9896	Who just finished? Oh...oh...let me guess. Um....Britney? No  that's no it! Paris? No? Damn! I'm never good at these games;-)	0
15090	the wifey! lol idk	0
1978	not on your life  dick-tongue	1
755	canadians always make me think shut your fucking face uncle fucker!   http://kenny.smoovenet.com/grabpics/terrance.gif	1
386	"(RT) Fat Bastard (my beagle) is writing his ""tail-all"" confessional diary about online dating..."	1
10869	- Agreed  snow is fine  ice sucks (well  and all the silly drivers on the road) :)	0
2178	nerd!	1
7181	Dick Clark looked sloshed last night? I was thinking animatronic.	1
5838	That's a very interesting point and one I hadn't heard before. Copper for elec motors? Damn  I love twitter.	1
3849	Blow it out your rank ass  cunt face cock-choking bonsai whore beast. LET IT SNOW  LET IT SNOW  LETITSNOW.	1
11349	already spent  and it had to be programmed with a special machine. Fuck you car. But thanks!	0
9702	my sides hurt from laughing so hard. Dick.	0
18948	6'0 <- lolz hmm im 5'1	0
13552	No lie  when I worked in publishing we had an obnoxious customer: Richard Head  Ph.d. You got it  that's Dr. Dick Head.	0
15447	What do you need to change about yourself?	0
2305	oooh that sucks. ibuprofin	1
14520	do i know you?	0
17785	Hey you know that Smurfet is the only female smurf... do you think shes a hoe?	0
4600	point taken. fuck.	1
7833	I have family flying in soon. Also I don't fly O'Hare in winter. My new rule. HATE. He's at a nice hotel though. :/	0
18267	hahahahahahahahahahahahahhahaha love you to :)	0
1683	yes.. a she-wolf in love  is it even possible? Which team do we root for now? I'm a faithless whore - struck by Amor	1
8295	wow  8 years? Damn. What about watching tv with another person? I think we need to re-think our set-up. idea of TV needs to change.	0
3941	damn that's fucked up Hawthorne is out of the way	1
12505	..of course your work kicks ass too-didnt want u to think not appreciated! My god-that was amazing though wasnt it	0
19376	Haha! Staring at my doctor thru sunglasses while he was in my mouth! HAHAHA!!!	0
2853	and @justlikeanovel: *raises hand rather gaily* One real gay man right here  darlings! HOLLA! #supergay	1
19508	tosha haejin goodin. real as it gets lol	0
16223	Do you believe in the quote &quot; I&;ll sleep when im dead&;&;?	0
5385	Aww. Thanks dear. And I hate my gradeschool friends for ditching me. They forgot about me when we are suppose to be at her wake.=(	1
4657	wait until you have a final cut on your documentary before the sex change.  You don't want to fuck up continuity.	1
5500	today feels like sunday.....damn lol	1
10439	It is? I have been cybershopping for everything this year. I hate going into the store. Amazon.com is my retailer of choice. ;-)	0
8072	damn  it's a collection too? U freakin tease! :(. I gotta couple stacks on it!? LOL	0
6190	fine! i'll stop!! Quit stompin' my cock!	1
10102	Why put off tomorrow what you can do today? (Nerd test 101.)	0
8500	damn  that's how u feel?	0
3935	cool. But that fireplace looks totaly gay.	1
1879	hate to rub it in but it says 70 on the thermometer here. May have to do my beach walk early today to aviod sprinkles.	1
4357	I just wanted a fucking money order and it took 40 minutes to get it. They won't even look at you if you're on your mobile phone.	1
18688	what&;s your real name?	0
8458	yo I was dead ass tired  I past out at the keyboard  woke up ate breakfast and went back to sleep  lol	0
1183	It is totally rad  I assure you. But being a loser with no life outside the internet  few people ought to see you in it. ^__^	1
6238	Clearly. Decepticonian bitch. Or at least incomprehensible. We shall steal her bras!	1
813	2008 is over? Damn  what'd I miss! I quit keeping track of years after 'Buffy' went of the air...	1
1692	ugh  I KNOW -- there isn't one!! And I hate when I go into a post  and click it -- it just opens the jpg! YUCK!	1
11599	checked it out...looks like it's well on it's way to being pretty damn awesome :)	0
3152	Thinking about response/actions. Have decided its not going 2b ideal 4 anyone. Its sticky bc its family. Theres love/hate/dislike	1
1399	....you gone wind up fucking her (is that what u wanna do  shawty)	1
287	& @babysinead i've never even met him in person. he's a fucking douche.	1
5824	*twitch* I. Hate. You. J/k.	1
10480	They are hungry for democracy - most Westerners are fat  happy  complacent.  Brave New World v. 1984. Pleasure beats pain.	0
8061	.... nerd.... but I'm glad you are... when you get a chance can you update mine.. ha	0
11992	lmao loser that was under nda...	0
10261	mr big dick daddy 4rm cincinnati....ooooowwwww!!!!	0
17197	Whats yo fav position	0
17911	yea :)	0
933	I LOVE how that statement was misconstrued as GAY!!!!	1
1622	Oh  I would hate that too.  Three apps? That would barely get me started.	1
15945	when i wanna be haha	0
1322	that sucks;{	1
7391	was it the Nigella coca cola ham? that pig rocks!	1
2515	stop acting like you know everything. your fat. get over yourself you mouthy slag :L and no your not better then everyone else! (:	1
5370	dig deep and find that special Christmas hate!	1
12899	Oh I hate that!  After one mortifying experience I never ask a woman if she's pregnant.	0
7572	haha ugh this sucks :(	1
17354	Two.	0
6489	Definitely. I hate crowds. Angry  out of control crowds. I would rather have a root canal (and I've hd one or two)	1
9706	holy mother of fuck. that video was epic...give me some time to try and gather words to express my confusion/enjoyment combo....	0
2011	NO. You're in BATH. You worked your ASS off for this. You're coming home to GREAT THINGS. Have FUN FUN FUN. NOW.	1
4869	i hate u like miniature dogs hate people dressing them in t-shirts and little booties.	1
19355	Do you fear something you honestly have no reason to fear?	0
8375	Mine has to. It does it when I'm in the middle of typing a message and its really starting to piss me off.	0
3211	How is the Loser episode?  Lotsa crying??	1
16395	What was the last thing you made with your own hands?	0
11703	Mine would be This Love  This Hate. It was the first one I ever heard of theirs. My favorite one not on the cd is The Natives.	0
7093	faka... update your twitter you fucking homo sapien.	1
5303	fuck yes.  I hate them at work...	1
10497	being a control freak... it's like mental therapy to do stuff like Ann's.	0
9758	oh i see  well frank kicks ass so any friend of his is a friend of mine!	0
