	content	label
10609	Awesome. Wouldn't have been near as funny w/o his contagious laughter or all the ass authorities making comments...	0
17479	lol yea you are	0
6086	grab that... It's yours  bitch!	1
15988	um um um um um um um bank it and then go shopping with a keycard thingo coz then if i got robbed it wouldnt matter as much hahahahahaha	0
223	Yeah  I mean I know the plan and the creative are kick-ass. But sometimes clients have a warped view.	1
1047	fuck you dom	1
3427	there only a few shows i really look forward to seeing.  i hate when they put a reality show on instead with no warning.	1
8863	LOL! I give @johnhenrymuller all the props in the world he is holding down a family and working his ass off though so he wins.	0
7256	Fucking pallys. I learned to hate them playing Warcraft III. And fuck rogues too while we're at it.	1
906	I almost punched her vagina into the new year... grrr she was a cunt bag. How is your trip going?	1
6369	sadly true - mens lifestyle walks a fine line between britneys bits  and articles about pectoral development for gay guys...	1
8149	I hate that salt is on my new car	0
7437	...fuck jared leto. i forgot it was his bday. 25th HIS BIRTH 26th MY BIRTH ECHELON THROUGH THE BACK DOOOOR.	1
12247	Ew. That sucks :( Can you take it back?	0
4523	gay man	1
1595	so fucking angry all the time	1
17776	If you could lose one emotion  which would you like to lose?	0
4778	"Read your post  ""Sincerity Sucks.""  Thank you! I feel less guilty for holding certain ""sincere"" people accountable for actions"	1
14629	if you had the opportunity to be in a movie with any actor/actress who would it be?	0
18894	It was a while ago but i said f on the phone when i was really upset and talking to my dad. i never cuss in front of my parents. so it was an ooopsie i guess haha	0
12159	Sorry about  ur bank trouble  but all that talk about ur Curvy Ass has me way to distracted to get anything done today.	0
11776	don't worry my English sucks too! Thanks!	0
10288	Well then get some damn sleep ya dumbass! Lol	0
9154	dude that fucking sucks. He was a cool cat. RIP	0
18123	Do you watch bugs crawl on the floor?:	0
5525	LOL - nah  that's just what we tell the loser guests that we usually toss down in the newsroom!! oh  wait...	1
15790	do you smoke or drink	0
2394	dude.  she's fugly.  i think ur a desperate ass cam perv.	1
16340	I would love to follow him :]r Absolutely!!!!!	0
18381	What can you not be trusted with?	0
15325	no thanks	0
14868	What would be harder for you  to tell someone you love them or that you do not love them back?	0
1851	grrr I hate that. I have an ex-friend who only gets in touch when they have something great to tell me about themselves... o_0	1
4609	Yep  it's blocking the absurd hate ur preparing to throw my way in 5....4...3.....2......1	1
3469	damn  why don't all harem leads shout that  kouhai~? would be interesting the resulting chaos	1
10379	"I didn't think about drinking every time she said ""maverick."" Damn. Could have done it every time she talked about energy  too."	0
4502	The 401 always sucks between Cobourg and Kingston. I'll be doing that joyous trek on Boxing Day to visit the relatives.	1
5557	I thinks you meant to say that TWILIGHT was epic fail  not your mistake. I hate stephanie meyer and I've never even met her.	1
8356	doesn't matter. Lost. Loser. Not the winner. Didn't cut it.	0
18696	kkkkk thanks for all your spam in a can.	0
1153	LOL well it's funny as hell they got two fat asses trying to fit threw some small holes.	1
13701	wheres my laptop slut!	0
4251	OOGA BOOGA FOOCHA FUCK YOUR WHOLE DAY!!!!!!!!	1
690	HAHA...emo lawn.  I dig that!	1
15916	Apriiiiiiiiiiiill!!! I miss uuuu! It&;s Emma btw haha	0
3592	"did you come up with the ""server-hugger"" moniker  or what some other wise-ass?"	1
4628	just found the email buried in inbox - count me **IN** i've been on the receiving end of foodbanks growing up. it SUCKS BIGTIME	1
1951	fuck no _ I'll be out there by myself.  That's my ALONE time. Meditate if you will. Me the pipe & the stars rflecting & thnkng	1
9074	my brother does that all the fucking time. Its ridiculous	0
3497	lol yeah  I coulda told you that cuz I'm a big fucking dorkass about that movie as wel all very well know :) I actually had a dream	1
19813	Why do you press harder on the remote-control when you know the battery is dead?	0
13755	Hate to tell you... there is an arctic storm coming through California. You might want to pack the Chicago wardrobe WHAA???!!!	0
11838	YOU TELL THAT BITCH SNOWSTORM NOTHING AIN'T GONNA GET YOU DOWN!	0
4468	damn you have really become an ordinary man... man that sucks ass!!! lol :P	1
14259	Why do they put crutons in an air tight sealed bag? They are just pieces of stale bread to begin with  right?	0
2665	dude you are such a fucken fagget ahahaha	1
13785	Ooo.. Did your grumpy-face avatar just get a little grumpier? Sucks - I do NOT want to be driving this weekend. Will Rudy be ready?	0
8940	Their Steam games don't have SecuSuck. Add one more reason to the list why Steam just kicks ass.	0
921	like I said  I wouldn't even do it with your dick!	1
7273	N HOW BOT BARBARA GOT ANGIE ASS GUH ME N TELA WAS LAUGHN 2 DAM HARD	1
848	"that  and ""I'm not gay"" aw I miss bonez.  I hope he's not in prison."	1
1429	@Kimber_Regator You guys are in the same fucking house and using twitter to talk.	1
12380	thank yoooou. I'm probably going to get my ass handed to me lmao	0
9736	hahaha okay. yeah twitter hates my ass. not getting ANYONES updates. Fuckers. LOVE YOU BIRTHDAY GIRL!	0
4779	Maybe they're looking for Carl!!!  That damn Carl.	1
10783	Win an NBA championship w/ what team? The Knicks? Damn right! ;P	0
828	"i'm glad someone is teaching that 3-year-old how to ""slap dat ass"" :)"	1
1427	that really sucks :-( I could have recommended you an amazing chiropractor!	1
482	Dang I hate the little buttons. GO BACK ONE TWEET!	1
209	aw  thanks. it's going better than yesterday  that's for damn sure. :-D	1
1544	How does he feel about marmite? Love It or Hate It?	1
1955	i hate you! i want to be in bed :(	1
815	Damn cat. She snuck into Aidan's CRIB (1st time) he woke screaming - went in - he was squeezing her & she was kicking his tummy.	1
9297	translation for the white boy: naty  nobodys last  name is The Ass. Haha	0
8318	19 tabs in 1 window (hate windows  love tabs)	0
10476	For the record  it's fucking freezing...	0
1741	weekend ofzo? 3) I still hate twitter 4) I love Gerard he's writing umbrella academy but I still haven't read it yet -shame on me	1
6486	I especially hate it when they make me lift up my feet to sweep under my desk. Sigh.	1
5553	sure you can  I'll hide the flashlight. go emo go!	1
5812	damn those Jets!  Hears hoping for happier fucks in the future. *blinks*	1
18465	yeah	0
6269	Online nakedness amuses me.  'Oh my god  he has nipples!  And skin!  He's a freak!'.	1
820	"the lox ""f**k you "" ""keep it thoro"" prodigy  ""we run this"" fat joe  ""i come thru"" styles and nore  ""broken language"" smooth"	1
3031	Pretty much  but now there will be less AIM errors! Weeeee  you can see that I don't type like a retard!	1
3237	It's just crazy. This boy is fucking up my sleep schedule. Probably why I don't mind too much. ;)	1
16592	do you like nevershoutnever	0
4616	Damn Jim idk what to say:/ Sorry man.	1
1325	Charisma Carpenter is a CUNT.  I also told her.	1
19282	Yes if there were another way other than relying souly on mankind.	0
13751	Every time I'm on the computer downstairs.  I hate that thing. I feel like there are retarded monkeys inside pulling switches.	0
14974	Does it bother you that travesti immitate your favorite singers?	0
5660	my programs is telling me the same damn thing. WTH!?!	1
14507	where is Old Zealand?	0
17397	Hell yahh(; LOl I love you too babeyyygirl<3 no matterr what	0
1775	Josh needs medication. Stat. Can i kick his ass for you now?	1
4127	I have news 4 you this whole month is going 2 suck ass  I hope u like banquets n ramen cause thats whats on the menu this month :(	1
4605	y'all are so fucking classy. miss you!	1
11620	Damn right I do.  :)	0
19228	them disagreeing with me	0
7248	"HAHAHA. tom cruise ""I WILL FUCK YOU UP"""	1
5274	Unibroue 17 !!!! Another damn good Unibroue	1
972	I promise it'll go away as soon as @CalamityJen wakes up and kicks my ass.	1
18238	no	0
19807	funny background statement =>	0
4123	Way to go loser  how does it feel to be an inanimate objects bitch? Must feel terrible to NEED something to be normal. Shame on you!	1
19735	hahahaha true lady goo goo	0
9761	Sucks. No cognac in the house.	0
867	in time for when I travel and the train company still refused to let me travel. The fucking wankers.	1
5972	sometimes I hate how contagious US culture is	1
1744	That sucks. Are you alright?	1
18070	Sunshine. Lots of food and hanging with my boyfriend and family :]r Awesomeness.	0
2275	AND DAMN I JUST LOST /AGAIN/.	1
4111	"Thanks! I'm not familiar w/ the ""nerd heard"" language. You should add #NH  so I can say #WUW #NH @craigsanaotmy!"	1
2673	YOU&;RE RETARDED NEVER MIND.	1
15335	bahaha idk :) whats goin on?	0
14170	iDnt even kno who da hell they are	0
3613	:(( @ tweet tweet you cookie crumble ass nigga	1
2904	stop the hateration bitch! it's only gonna make that mohawk stand up rotf!!!	1
978	"My sis made me think @ your ""Femmes & Fags"" blog..she is a total boi but so extra that you would think she was a fag. lol"	1
2380	ass get out its ur last day damn it!	1
9064	I am sorry to hear about your foot. That really sucks. I hope you feel better.	0
3912	he is a HUGE POSER! I want Toyboy back!	1
10647	Damn  I miss The Mark Show sometimes. :-)	0
3583	@Dave_Malby acting as Colfax Chick's agent! After 100 followers I will make sure to get her ass down here and tweet with everyone	1
16413	yes. not sure really. Maybe the earth and all the planets are just tiny specs of dirt in a giants pocket somewhere..	0
9890	Oh yes I did... I can't stand to see OSU blow it ever year.  I hate the BCS and it just goes to show what happens.	0
803	Frickin turnovers! Dang flags.  SD's gonna beat our ass and Denver is going to blow a 3 game lead. They don't deserve to win.	1
1003	art IS easy. who the fuck gives A+s?	1
17071	omg really i never noticed lol =]	0
15422	What&apos;s the best thing you&apos;ve ever eaten?	0
17147	What happens when you put a lightsaber in water?	0
6917	that sucks *hugs* :(	1
18146	Isnt that quote from alice in wonderland?	0
1958	oh  i am fine. But she will not be if she doesn't shut her fat fucking mouth.	1
5840	guy walks in to a bar with a duck on his head. The bartender says can I help you. The duck says yeah  get this guy off my ass.	1
8774	shit  probably!!  Bitch was always looking for a hand out.  I think that plus the paranoia.	0
16889	not too often unless im in the car	0
6247	I hate to point this out  but didn't you call Death Race awesome? DR will make my bottom 10 list w/o a doubt.	1
1059	the fuck shit is this? people died for less. lol	1
2063	Fucking pallys. I learned to hate them playing Warcraft III. And fuck rogues too while we're at it.	1
8128	don't diet! I'm not trying until Jan then its hardcore dieting for me! And sucks about your boiler breaking :'(	0
6534	fashion parade. (damn sneaky mousepad enter key thing.)	1
4838	Damn dude...	1
5438	oh hot damn!	1
18141	Doo You Still Gedd Ass Wopinqq&;s (: hahaha ;; Ps Dont Lie ?	0
2145	That really sucks. :(	1
18331	haha no then u will be lik o ew that guy ~_~  *runs away* lol	0
5750	http://is.gd/brVS (iTunes) or http://is.gd/b4yp Antrel Rolle previewed today's MIN game on the Best Damn Sports Show Podcast.	1
18582	my mommy(:	0
14328	I am going to go to bed now. I still ahve alot of stuff on my mind. Ehhh... well have a good/day. <3 Leave me things.	0
15229	Naah (;	0
17702	A L W A Y S : ]	0
16675	how often do you check on your formspring?	0
16654	Kindness to all  or your exiled to the shark sea.	0
1493	I spent all last week with that damn song in my head. :)	1
13005	yo me and you both watched that  and no lie I was scared straight my damn self!	0
18246	what&;re you wearing right now?	0
636	We miss you back. My Haiku: Famous Dickenson  Exactly Why - I'm not sure. Her poetry sucks.	1
2089	WOW YOUR A BAD ASS... HAHA	1
15361	i hate when people are mad at for no reason at all...what about you?	0
9598	thank god i live alone and that it hasn't happened. ever had lemonade through the nose? fucking HURTS	0
7255	- damn you and your constant banoffee pie mentions!! Very tempting LOL	1
266	the iced media party. Long ass day at the office  time for a drink or 3	1
12912	I'd rather ban divorce than gay marriage. No question.	0
354	when can I meet your uncle??? Maybe he could give a wiki demo to our loser peeps!?	1
5011	Fat ass!	1
5959	dont hate ur life! =_=	1
408	i'm with you on the new yrs res! i'm 10lbs chubbier than i was 8 mos ago and i ALSO thought i was completely immune to fat! :(	1
9427	It is; I hate winter.	0
6563	Damn dog  didnt call them like I said to? Well I is working till around 9ish	1
19564	what does teaachgee mean? do you know what emahsnouoy mean? :]	0
3888	I'M THE JUGGERNAUT  BITCH!	1
567	LOL I did zackly same thing! BTW thanks for leading me to @ChipEFT Just reqd Born Loser's Guide to Abundance! http://rurl.org/18kr	1
16245	cute	0
379	i just fucking beat you!	1
15613	Suree :)	0
9325	re: the hate crime in NYC: it was a combination of racial and anti-gay slurs.  Why was the gay part left out of the story?	0
15807	What are your thoughts on earwax?	0
404	did Santa cum n visit u huny?	1
4318	oh damn! anyways next time...DM me ur number or soemthing	1
10239	For serious? No fooling? Fuck yeah!	0
12382	That I can understand. And because I really can see both sides  it just sucks.	0
15234	have you been to any ocean park?	0
4739	This bad gay works for a company that likes to write people up for sneezing.	1
4072	that sucks;{	1
2267	http://twitpic.com/vhtp - LOOOOOOL HATE!!!!!!	1
1795	Hot damn  champ right here! Had the old school TT shell helmet on for the whole trip. Backwards even! Huoooooooah!	1
1204	I've been getting a lot of that Which sucks  cause I really need a job.I did get a random check from an old job for 100$ today though	1
9348	oh I hate that feeling!	0
373	LOL Hon  I have been saying for a while now that this boy will be gay. It really bothers the hubs when I do  so Im tryin 2b good	1
3700	"yo freak ""sarath freak"""	1
3219	The guy who runs it is a major dick  underpays or doesn't pay models. He's harassed me and belittled me.	1
2421	@ryanruppe damn you...	1
3577	lol just rhyming  gay i know	1
13226	"- Ha ha  true ""Half a product is better than a half-ass product""  but I dont want http://www.vamooz.com/ to be both!!!"	0
2965	Ha! Yeah  that caught my attention  too. Now wait & watch for Red Wings fans to freak. I'm gonna make popcorn for that show :)	1
15085	Would you consider yourself to be spoiled?	0
15708	Everything!!! seriously.r But when im sad. Ah me by griffen house  I love ADTR &amp; Emarosa any time of the day  anything I can do the robot to and Emmure when Im feeling thrashin :] ha. Ohh and i like instrumental music. Underoaths cd of violins is my all time favorite <3	0
2561	Leave Texas bitch!! No one here wants you!! Quit hating on Texas and Brock  we were perfectly fine without you BITCH! ... sooo LEAVE!	1
19613	no	0
14586	lmao rite chea boo hehe	0
4136	hmm didnt even know they existed...no wonder i feel like a complete retard when i cut stuff with a scissor	1
14406	I like too many songs to have a favorite	0
5431	"Are you laughing your ass off with all these ""juicy"" twits?"	1
15284	Cats or Dogs?	0
9371	this is just awful  i'm really tired and will be dragging ass all day.	0
7679	That sucks dude!	1
2531	Is it ok if I&apos;ve jizzed to pics of you before?	1
6265	"Because ""Oh  for fuck's sake!"" has so much more impact. And our generation likes to offend old people as deeply as possible."	1
3097	i don't know that bambi's ass is a nice place. LOL	1
3532	That depends on if you are dealing with a pain slut or not.	1
19426	Not currently. Im on a waiting list and I really enjoyed microbiology :)	0
19584	What age would you liek to get married?	0
16264	Why do you think people get irrate over little things?	0
4964	You're still alive? Well  damn  I just lost a bet.	1
18222	Are you a lonely boy?	0
12073	Hate Wall-E? Your girlfriend has no soul. EAT HER.	0
13314	Sucks  doesn't it?	0
18202	when was the last gift you received?	0
18490	do you go to church regularly?	0
241	haha! No. We have a new stand up board at work and we have barstools to sit on. I hate them!	1
5083	fuck up foo.	1
8969	can you let it drag you like a retard?	0
5696	ground her now and she'll kick your ass lol	1
15183	:)))))))))))))))))))))	0
13060	Love to travel  but hate to unpack. ;)	0
7223	Fat Baby drinkinggg and listening to Duffy's band	1
6518	Charisma Carpenter is a CUNT.  I also told her.	1
19509	Have you ever been to South America or Africa?	0
10456	Lucky me  no snow in Hazel Park at least not yet. 2 inches expected . Daily fat burning walk to the end of my driveway  again.	0
12951	I'm really sorry I can't help with your cravings. FIND SOME PEOPLE TO CLICK ON THE DAMN PORTAL. Seriously raid warnings work.	0
13761	Ugh we used to hate him. I remember when he said he didn't like me	0
15256	(: Tabitha Jai Locascio (:	0
17980	i love you to :D	0
8588	"That would be called ""Fuzzy Math"" and ""Fat Pockets""."	0
5726	Dang I hate the little buttons. GO BACK ONE TWEET!	1
14344	Is it dina?	0
4681	Oh  that sucks. Why I blew off my own appointment yesterday. I just couldn't face the wait.	1
15782	its okay i honestly still dont understand why you got so angry  but sometimes you get mad worse then girls do. just saying  not trying to sound mean. but you do.	0
5804	what are you gonna stab a bitch with? scissors? knife? spear? sword? cock? pencil? dildo? cattle prod? broken glass?	1
9915	Um... I hate birds. Bleech!	0
7334	I hate them. So much.	1
12796	...math/science (esp. physics) were my fav subjects in school... the longer the book the better... think I'm an nerd yet? ;)	0
3575	because the sandman is being a punk ass ho...	1
3113	Listen  RayRay  I gave you the lowdown as soon as I got it. I hadn't heard it b4 and I was shocked. She seems to hate his guts.	1
3742	"heh and then u yell ""HOLY SHIT IM FAT"""	1
5265	truth on both counts that guy is an ass  and their product is sub par. I tell people try Dalesandros orJim's	1
1271	you smell like the insides of a beluga whale's forehead	1
12378	@donwill this is true. i've been obsessed with ramen for months  thanks to Yvette and that damn restaurant in manhattan.	0
4731	regarding you and your tea obsession  you have become SO GAY  break out the Thermite man!!!!!  Shape up	1
8562	my UFC wannabe cousins and I do the same thing!	0
3697	if you don't know who i am  why follow me? get a fucking life and stop bitching about the past	1
13606	"Obviously helping disabled children is more worthwhile than what we do! (But to say we sell ""gifts for people you hate""?)"	0
4836	and the beamer was underwhelming.  had all kinds of issues with the on-board computer.  nothing major. just enought to piss me off	1
7169	LMAO. I was very confused. What a bitch she is.	1
11241	jerk! troll! don't hate.	0
12639	It's a FABULOUS idea!  I wanna play it tonight!  I say we do it in gdocs and then post it later  but Im a porn whore apparently.	0
14655	no	0
3506	oh in that case. WTF  thats some ugly ass shit to do.	1
5259	WTF are you talking about Men? No men thats not a menage  that's just gay.	1
1291	I hate him.	1
6164	trade secret ... it's an animated gif. Woke up REALLY early  couldn't sleep. My mind said  let's freak out @CalamityJen more.	1
14591	Who do you like?	0
9472	LOLTOMINO at its best/worst! Ep 8 Laura's Cow I fucking lol'd. It's Monster that's giving me the most awesomeness though.	0
8757	I'm just that damn cool homie.  You'll know what's up when I don't tweet for exactly 1hr and 56min. LOL	0
16811	Would you ever lick a hobo&;s foot?	0
3045	Well  that's upsetting. We can party it up over here. Jack's ass is quite enjoyable thank you	1
14230	:) omg thanks! :D	0
14423	If a kid refuses to sleep during nap time  are they guilty of resisting a rest?	0
4533	hate to tell you but it only gets worse  we're at 1440 in the UK and all my office wants to jump out the window!	1
15215	Haha I don't really hear much about him anymore. But I respect him as an artist. A person  he may have been a little off his rocker but as an artist. Mass respect :]	0
5470	I do  but I'm an American. Hence  I'm a pussy.	1
18348	i dislike that	0
3277	i've been on twitter 1 week and am about 20 shy of 500. does that make me a loser? LOL LOL LOL	1
6242	THINK??? You THINK they are gay??? REALLY???? Have you watched the show???? and you THINK????	1
2364	OMG where? that sucks!!	1
2831	Unibroue 17 !!!! Another damn good Unibroue	1
6478	oh bugger at car screaming.. that sucks.... glad to hear the rest was all good	1
8037	gluten and dairy free mix from @traderjoes . Damn good! i highly recommend.  Silk soy egg nog's not so bad either :D	0
7703	watching without a trace too...hate when i miss the 1st 5 minutes when the person disappears!!!!!	0
9217	Ah I hate doing that because I get confused very easily ... although  it might work with Smallville	0
12793	Appo is gonna copy that damn thingy to a DVD and gonna drop it tonight. I'll call ya once it's here. come by	0
13568	Damn  some in-n-out would hit the spot.	0
9891	i hate it when itunes effs up my music library ... it's happened more than once.	0
7362	oh. yeah. no loving for nikki. poor nikki. she's too emo.	1
3821	A Snuggie to be burned? What kind of sick traditional blanket-loving freak are you?	1
3790	that's happened to me twice in the past 4 months. Pain in the ass. Much.	1
18038	samanthaaaaaaaaaa	0
12416	hate what? ohiuogdfgjnksdfgnisbgudbgubgfdgiubdbggiuhdfguihdfguihpgpuihgiudfhgjkhdghpdsfughudphypushgupghuhuhpuighghoihfdiogio	0
10893	i just hate college  evryday especially...:p	0
16792	>.< ily haha :)	0
8407	holy fuck  Sir Charles can't swing for SHIT.  that was AWESOME.  that wasn't a golf swing  that was more like a dry heave.	0
12903	Pardon the intrusion  but fuck. That mixtape comes closer than anything in decades in making me believe in God. Thank you.	0
3870	Bey going to get her ass whipped!	1
2312	I hate em..	1
7072	hate to rub it in but it says 70 on the thermometer here. May have to do my beach walk early today to aviod sprinkles.	1
3656	I almost punched her vagina into the new year... grrr she was a cunt bag. How is your trip going?	1
8611	yeah  I hate that :B	0
15651	your boyfriend/girlfriend just left you for someone else do you go kelly clarkson on &;em and mess up their apartment or just let it go?	0
19214	who doesnt miss me lol (; VVV ewwwe my innocent mind	0
7353	Ugh. That truly sucks :(	1
6309	I'm a shoe slut; Gee's a jacket slut; we're just all a bunch of sluts xD	1
15707	I don't watch tv.	0
6960	Are you trying to say the saran wrap  bacon fat  and rubber bands I currently use don't count as REAL gloves?	1
6251	i've yet to be impressed with anything from his mouth. He was pissed I wouldn't drive from coweta to pick his drunk ass up	1
4591	dude no offence you're awesome but currently I think I hate you. :0)	1
10478	Call Guiness...the book not the beer.  You may be the 2008 iPhone App King-O-Rama gold medal winner. How many do you hate all in?	0
5107	You fucking rock =)	1
4521	damn! Putting my chocolate cake to shame.	1
5953	well shit then I know I'll catch on ... who the fuck wouldn't be interested in what I have to say.. LOL!	1
2952	I like the verses to the song....just not that lame ass auto tuning nigga on the hook	1
16192	i heart<3 youu.	0
14761	Texas is the best state(: Everything is bigger AND better in Texas!!! Bahah	0
7202	@scanman and @asthepumpturns. Yeah  I am a mean mean person. Horribly judgemental towards one specific victim. Poor guy. Retard.	1
1212	ahh damn it: Action 12.1.5.0 of Microsoft.SharePoint.Upgrade.SPSearchDatabaseSequence failed. and i didn't snap shot my VM DOH!	1
6590	psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it	1
12455	god damn dan just pirate some sample packs haha. But the effort was cute.	0
8017	Damn  it will probably take longer than that. I'll check when I'm at the post office.	0
4062	if i get scared ill be sure to throw u in the way so u shiver in terror and piss ur pants like u already did	1
10162	i just love the speed & simplicity cum features of Google Chrome	0
17412	Have you ever spent an entire day in bed without being sick?	0
5626	Heh  his name's Jeremy (stupid little nerd  but he's up for any challenge.) And he's about to break  anyway.	1
1954	lmao  i hate you. &lt;3	1
10059	Sorry to hear that  lol. You are going to hate the keyboard for twitter & texting.	0
14002	Idk I think it swings both ways pretty strongly. The human race is never satisfied and I believe that both sexes have the tendencey to cheat. At all ages and for all reasons.	0
