	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
59	30	Private	188146	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	5013	0	40	United-States	<=50K
20270	24	Private	404416	Some-college	10	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
29973	20	Private	37783	Some-college	10	Never-married	Other-service	Not-in-family	White	Female	0	0	25	United-States	<=50K
1990	19	Private	365640	HS-grad	9	Never-married	Priv-house-serv	Not-in-family	White	Female	0	0	45	?	<=50K
20960	35	Private	179579	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
17332	37	Private	176014	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
28697	71	Private	97870	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	15	Germany	<=50K
19986	19	?	385901	Some-college	10	Never-married	?	Own-child	White	Male	0	0	22	United-States	<=50K
3957	52	Self-emp-not-inc	103794	Assoc-voc	11	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	35	United-States	<=50K
9276	50	Local-gov	30682	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
24784	18	Self-emp-not-inc	157131	11th	7	Never-married	Sales	Own-child	White	Female	0	0	40	United-States	<=50K
18436	33	Federal-gov	293550	Some-college	10	Married-civ-spouse	Tech-support	Wife	White	Female	4064	0	40	United-States	<=50K
7969	21	Private	174907	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
17864	25	Private	374163	12th	8	Married-civ-spouse	Farming-fishing	Husband	Other	Male	0	0	60	Mexico	<=50K
19760	35	Private	204590	Assoc-voc	11	Married-civ-spouse	Other-service	Wife	Black	Female	0	0	40	United-States	>50K
3136	45	Self-emp-not-inc	32172	Some-college	10	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	50	United-States	<=50K
26058	26	Private	188767	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
1542	39	Local-gov	203070	HS-grad	9	Separated	Protective-serv	Not-in-family	White	Male	0	0	40	United-States	<=50K
11184	41	State-gov	75409	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
5515	21	State-gov	140764	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	12	United-States	<=50K
17490	69	Private	124930	5th-6th	3	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	2267	40	United-States	<=50K
14859	45	?	27184	HS-grad	9	Widowed	?	Unmarried	White	Female	0	0	38	United-States	<=50K
20196	40	Self-emp-inc	50644	Assoc-acdm	12	Divorced	Sales	Unmarried	White	Female	1506	0	40	United-States	<=50K
14156	21	Private	44793	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	65	United-States	<=50K
28281	35	Private	243357	11th	7	Separated	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
13813	31	Private	43819	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	7688	0	43	United-States	>50K
2032	34	Private	229732	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
24536	46	Private	368561	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	>50K
13708	57	Self-emp-not-inc	110417	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	75	United-States	<=50K
8387	34	?	55921	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
5671	32	Private	216361	Some-college	10	Married-civ-spouse	Protective-serv	Husband	Black	Male	0	0	16	United-States	<=50K
15367	20	Private	193586	Some-college	10	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	18	United-States	<=50K
31936	50	Self-emp-inc	52565	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	1485	40	United-States	<=50K
10869	29	Private	244395	11th	7	Never-married	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
133	37	Private	254202	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
20263	26	Private	333108	HS-grad	9	Divorced	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
118	55	Private	247552	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	56	United-States	<=50K
14139	33	Private	213226	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	60	United-States	<=50K
3822	54	?	32385	HS-grad	9	Divorced	?	Not-in-family	White	Female	0	0	30	United-States	<=50K
27820	71	Private	99894	5th-6th	3	Widowed	Priv-house-serv	Not-in-family	Asian-Pac-Islander	Female	0	0	75	United-States	<=50K
18813	47	State-gov	72333	HS-grad	9	Divorced	Adm-clerical	Unmarried	Asian-Pac-Islander	Female	0	0	40	United-States	<=50K
28157	36	Private	30267	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	<=50K
14521	27	Private	212622	Masters	14	Never-married	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
14789	23	Private	200318	Assoc-acdm	12	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	20	United-States	<=50K
5868	33	Private	166961	11th	7	Separated	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
17635	41	?	29115	Some-college	10	Widowed	?	Not-in-family	White	Female	0	0	20	United-States	<=50K
10404	39	Private	299828	5th-6th	3	Separated	Sales	Unmarried	Black	Female	0	0	30	Puerto-Rico	<=50K
15917	23	Private	91189	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	<=50K
6888	17	Private	100828	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	20	United-States	<=50K
25213	35	Private	187329	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
22714	20	Private	70708	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	60	United-States	<=50K
2791	55	Private	92215	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
24303	25	Self-emp-inc	90752	Bachelors	13	Never-married	Sales	Not-in-family	White	Female	0	0	50	United-States	<=50K
19502	32	Private	208180	Assoc-voc	11	Married-civ-spouse	Tech-support	Wife	White	Female	0	0	24	United-States	>50K
11098	30	Local-gov	319280	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
4658	18	Private	146378	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	40	?	<=50K
13696	82	Self-emp-not-inc	240491	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	Cuba	<=50K
25339	27	Private	29261	Some-college	10	Never-married	Sales	Unmarried	White	Male	0	0	50	United-States	<=50K
22230	44	Private	228729	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	?	<=50K
18230	60	Self-emp-not-inc	327474	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	70	United-States	<=50K
26059	60	Private	239576	Masters	14	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	10	United-States	<=50K
783	41	Self-emp-not-inc	49572	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	<=50K
27711	55	State-gov	294395	Assoc-voc	11	Widowed	Prof-specialty	Unmarried	White	Female	6849	0	40	United-States	<=50K
13934	29	Private	50028	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
7653	47	Private	116279	HS-grad	9	Divorced	Craft-repair	Unmarried	White	Female	0	0	43	United-States	<=50K
1894	68	Private	67791	Some-college	10	Widowed	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
13534	50	?	87263	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	55	United-States	>50K
14483	38	Private	85244	Bachelors	13	Separated	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
11909	37	Private	182675	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	45	United-States	>50K
14159	90	Local-gov	187749	Assoc-acdm	12	Married-civ-spouse	Adm-clerical	Husband	Asian-Pac-Islander	Male	0	0	20	Philippines	<=50K
31496	49	Self-emp-inc	431245	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
19523	31	Private	119033	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
21720	42	Private	109067	Bachelors	13	Separated	Tech-support	Not-in-family	White	Male	0	0	40	United-States	<=50K
18544	52	Private	186272	HS-grad	9	Divorced	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
4900	33	Private	196266	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
2904	31	Private	59083	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	1672	50	United-States	<=50K
23003	30	Private	169186	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	60	United-States	<=50K
4450	26	Self-emp-inc	242651	Some-college	10	Never-married	Sales	Not-in-family	White	Male	0	0	48	United-States	<=50K
2488	52	Self-emp-not-inc	242341	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
26956	25	Private	470203	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	30	United-States	<=50K
14783	36	Self-emp-not-inc	151094	Assoc-voc	11	Separated	Exec-managerial	Not-in-family	White	Male	0	0	48	United-States	<=50K
27501	22	Private	187052	11th	7	Never-married	Sales	Unmarried	White	Female	0	0	30	United-States	<=50K
24290	72	Federal-gov	94242	Some-college	10	Widowed	Tech-support	Not-in-family	White	Female	0	0	16	United-States	<=50K
28981	42	Private	282062	9th	5	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
25998	43	Local-gov	413760	Some-college	10	Separated	Craft-repair	Not-in-family	Black	Male	0	0	40	United-States	<=50K
18421	19	Local-gov	210308	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	1721	30	United-States	<=50K
3906	53	Local-gov	549341	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	Black	Male	0	0	35	United-States	<=50K
32542	72	?	129912	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	25	United-States	<=50K
25894	49	Private	185385	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
7725	53	Private	30447	HS-grad	9	Divorced	Machine-op-inspct	Not-in-family	White	Male	0	0	50	United-States	<=50K
1106	31	Private	51259	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	47	United-States	<=50K
4047	50	Private	163708	HS-grad	9	Widowed	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
5395	22	Private	304710	Bachelors	13	Never-married	Adm-clerical	Not-in-family	Asian-Pac-Islander	Female	0	0	10	Vietnam	<=50K
17153	36	Private	167482	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
20387	33	Private	132601	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	>50K
14556	31	Private	237317	9th	5	Never-married	Craft-repair	Not-in-family	Other	Male	0	0	45	United-States	<=50K
28320	36	?	504871	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	>50K
8706	33	Private	323069	Assoc-voc	11	Divorced	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
12697	47	Private	181652	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
17302	60	Private	132529	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
22133	56	Federal-gov	107314	Some-college	10	Divorced	Adm-clerical	Not-in-family	Black	Female	0	0	40	United-States	<=50K
16605	45	Self-emp-not-inc	285335	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	10	United-States	<=50K
23811	19	Local-gov	176831	Some-college	10	Never-married	Other-service	Own-child	Black	Female	0	0	35	United-States	<=50K
17856	57	Private	237691	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	Mexico	<=50K
158	29	Private	191535	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	60	United-States	<=50K
4443	45	Private	123681	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
19105	40	Private	175696	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
1882	44	Self-emp-not-inc	246862	HS-grad	9	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	Italy	>50K
26921	19	Private	143857	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	35	United-States	<=50K
8130	59	Local-gov	238431	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	38	United-States	<=50K
21350	18	Private	112974	11th	7	Never-married	Prof-specialty	Other-relative	White	Male	0	0	3	United-States	<=50K
23909	22	Private	113760	11th	7	Never-married	Other-service	Own-child	White	Female	0	0	30	United-States	<=50K
6852	32	Private	604506	HS-grad	9	Married-civ-spouse	Transport-moving	Own-child	White	Male	0	0	72	Mexico	<=50K
7630	20	Private	38772	10th	6	Never-married	Handlers-cleaners	Unmarried	White	Male	0	0	50	United-States	<=50K
22274	38	Private	301743	HS-grad	9	Divorced	Other-service	Not-in-family	White	Female	0	0	35	United-States	<=50K
31666	53	Private	311269	HS-grad	9	Divorced	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
18494	47	Private	329144	Some-college	10	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	48	United-States	>50K
15569	29	Private	1268339	HS-grad	9	Married-spouse-absent	Tech-support	Own-child	Black	Male	0	0	40	United-States	<=50K
23668	42	Local-gov	125155	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	90	United-States	<=50K
20799	40	Private	96509	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	Amer-Indian-Eskimo	Male	0	0	40	United-States	>50K
6169	61	Private	162432	HS-grad	9	Widowed	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	<=50K
14096	53	Private	152810	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	55	United-States	>50K
4820	24	Private	341294	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
27413	55	Private	115439	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	40	United-States	>50K
30799	43	Private	155106	Assoc-acdm	12	Divorced	Craft-repair	Not-in-family	White	Male	0	2444	70	United-States	>50K
27756	24	Private	72143	Bachelors	13	Never-married	Sales	Not-in-family	White	Female	0	0	20	United-States	<=50K
27042	26	Private	369166	Some-college	10	Never-married	Farming-fishing	Other-relative	White	Female	0	0	65	United-States	<=50K
9289	19	Private	145844	Assoc-acdm	12	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	50	United-States	<=50K
22872	35	Private	272019	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	2057	40	United-States	<=50K
1771	50	Private	171338	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	50	United-States	>50K
26419	27	Private	193898	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
14626	40	Local-gov	188436	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	7298	0	40	United-States	>50K
21786	18	Private	335065	7th-8th	4	Never-married	Sales	Own-child	White	Male	0	0	30	Mexico	<=50K
21511	25	Private	476334	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	48	United-States	<=50K
11912	45	Private	195949	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
13791	52	Self-emp-not-inc	217210	HS-grad	9	Widowed	Other-service	Other-relative	Black	Female	0	0	40	United-States	<=50K
25792	46	Local-gov	207946	Masters	14	Divorced	Prof-specialty	Unmarried	White	Female	0	0	43	United-States	<=50K
6720	48	Self-emp-not-inc	30840	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	5013	0	45	United-States	<=50K
31364	61	Self-emp-not-inc	113080	9th	5	Married-civ-spouse	Sales	Husband	White	Male	0	0	58	United-States	>50K
4134	38	Private	278253	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	48	United-States	<=50K
17983	33	Private	181091	10th	6	Divorced	Craft-repair	Not-in-family	White	Male	0	0	35	England	<=50K
4373	35	Private	111128	10th	6	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
29128	18	?	113185	11th	7	Never-married	?	Own-child	White	Male	0	0	25	United-States	<=50K
24060	63	Self-emp-inc	96930	Assoc-acdm	12	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
13200	35	Self-emp-not-inc	350247	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
27979	54	Self-emp-not-inc	109418	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	1977	35	United-States	>50K
16963	51	Private	53838	Bachelors	13	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
6366	59	Private	216851	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
3564	57	Self-emp-not-inc	149168	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	<=50K
21067	35	Private	272476	Assoc-acdm	12	Married-civ-spouse	Other-service	Wife	White	Female	0	0	35	United-States	>50K
14168	66	Private	169804	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	20051	0	40	United-States	>50K
30646	52	State-gov	231166	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
2238	35	Private	170263	Some-college	10	Never-married	Tech-support	Unmarried	White	Female	0	0	40	United-States	<=50K
17477	32	Private	177531	10th	6	Divorced	Other-service	Unmarried	Black	Female	0	0	23	United-States	<=50K
13240	23	Private	520775	12th	8	Never-married	Priv-house-serv	Own-child	White	Male	0	0	30	United-States	<=50K
2776	26	Private	188767	Bachelors	13	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
565	20	Private	27337	HS-grad	9	Never-married	Handlers-cleaners	Own-child	Amer-Indian-Eskimo	Male	0	0	48	United-States	<=50K
5997	24	Private	200089	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	60	Mexico	>50K
6619	33	State-gov	295589	Some-college	10	Separated	Adm-clerical	Own-child	Black	Male	0	0	35	United-States	<=50K
1560	18	Private	208447	12th	8	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	6	United-States	<=50K
22623	60	Self-emp-not-inc	220342	11th	7	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	35	United-States	<=50K
11648	42	Federal-gov	115932	Bachelors	13	Divorced	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
29597	30	Self-emp-not-inc	189265	Assoc-acdm	12	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
20311	38	Self-emp-not-inc	282461	7th-8th	4	Married-civ-spouse	Sales	Husband	White	Male	0	0	35	United-States	>50K
26421	21	?	72953	Some-college	10	Never-married	?	Own-child	White	Male	0	0	40	United-States	<=50K
25967	43	Private	167265	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	84	United-States	>50K
25082	41	Private	175674	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
16267	35	Federal-gov	185053	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	0	40	United-States	<=50K
13129	49	Private	200949	10th	6	Never-married	Other-service	Unmarried	White	Female	0	0	38	Peru	<=50K
21943	17	Private	295991	10th	6	Never-married	Adm-clerical	Own-child	White	Female	0	0	20	United-States	<=50K
6324	39	Private	126675	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
25154	35	Private	78247	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	<=50K
4474	50	Self-emp-not-inc	146603	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
20461	71	Private	118876	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	14	United-States	<=50K
26035	44	Private	206878	HS-grad	9	Never-married	Sales	Other-relative	White	Female	0	0	15	United-States	<=50K
9984	28	Private	118861	10th	6	Married-civ-spouse	Craft-repair	Wife	Other	Female	0	0	48	Guatemala	<=50K
18434	58	Private	116901	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	25	United-States	<=50K
13230	20	Private	691830	HS-grad	9	Never-married	Sales	Own-child	Black	Female	0	0	35	United-States	<=50K
27875	55	Private	202220	HS-grad	9	Married-civ-spouse	Other-service	Wife	Black	Female	2407	0	35	United-States	<=50K
2480	41	Private	195897	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
378	46	Self-emp-not-inc	80914	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	30	United-States	<=50K
28172	47	Private	97883	Bachelors	13	Widowed	Priv-house-serv	Unmarried	White	Female	25236	0	35	United-States	>50K
9861	48	Self-emp-not-inc	139212	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
25087	40	Private	209547	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
8385	60	Private	156616	HS-grad	9	Widowed	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
10764	20	Private	199268	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	20	United-States	<=50K
12196	32	Private	151053	Some-college	10	Never-married	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
6161	39	Self-emp-inc	186934	Bachelors	13	Married-spouse-absent	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
5058	44	Private	313022	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	United-States	>50K
13113	46	Local-gov	183168	Bachelors	13	Divorced	Prof-specialty	Unmarried	White	Female	0	0	43	United-States	<=50K
28331	31	Private	74501	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	30	United-States	<=50K
18172	53	Federal-gov	177212	Some-college	10	Never-married	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	<=50K
16793	50	Private	266529	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
19947	34	Private	269723	HS-grad	9	Divorced	Exec-managerial	Unmarried	White	Female	2977	0	50	United-States	<=50K
23571	53	Local-gov	236873	Masters	14	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	United-States	>50K
28667	18	Private	234428	11th	7	Never-married	Other-service	Own-child	White	Male	0	0	20	United-States	<=50K
30670	50	Private	205100	7th-8th	4	Married-civ-spouse	Other-service	Wife	White	Female	0	0	35	?	<=50K
29698	55	?	227203	Assoc-acdm	12	Married-spouse-absent	?	Not-in-family	White	Female	0	0	5	United-States	<=50K
20946	37	Private	412296	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	35	Mexico	>50K
28839	29	Private	48895	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
10792	30	Private	162442	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	7688	0	50	United-States	>50K
20187	18	?	31008	Some-college	10	Never-married	?	Own-child	White	Female	0	0	30	United-States	<=50K
28870	40	Private	242521	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
21782	66	Private	313255	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	24	United-States	<=50K
7789	52	Private	198863	Prof-school	15	Divorced	Exec-managerial	Not-in-family	White	Male	0	2559	60	United-States	>50K
11605	24	Private	126613	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	0	8	United-States	<=50K
28491	49	Private	116789	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
31033	55	Private	132887	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	Black	Male	3411	0	40	Jamaica	<=50K
12538	42	Self-emp-not-inc	104118	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
24093	31	Private	91964	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
25168	21	Private	75763	Some-college	10	Married-civ-spouse	Sales	Wife	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
28451	34	Private	107624	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	<=50K
19694	45	Private	51744	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	42	United-States	<=50K
26151	54	Local-gov	173050	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	40	United-States	>50K
22222	45	Private	172960	Some-college	10	Divorced	Protective-serv	Not-in-family	White	Male	0	0	70	United-States	<=50K
16409	45	Self-emp-not-inc	33234	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
