	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
15629	28	Private	191355	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
31357	23	Private	143003	Masters	14	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	1887	50	India	>50K
29284	27	Private	177955	5th-6th	3	Never-married	Priv-house-serv	Other-relative	White	Female	2176	0	40	El-Salvador	<=50K
25706	24	Private	209034	Assoc-acdm	12	Married-civ-spouse	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
739	42	Private	279914	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
2570	54	?	124993	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	>50K
27967	49	Private	287647	Masters	14	Divorced	Sales	Not-in-family	White	Male	4787	0	45	United-States	>50K
2775	49	State-gov	133917	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	Black	Male	0	1902	60	?	>50K
794	60	Private	31577	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	>50K
8538	27	Private	330132	Bachelors	13	Married-civ-spouse	Tech-support	Wife	White	Female	0	0	40	United-States	>50K
25672	42	Private	220776	HS-grad	9	Separated	Handlers-cleaners	Unmarried	White	Male	0	0	40	Poland	<=50K
26871	53	Private	48343	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1902	40	United-States	>50K
14346	46	Local-gov	124071	Masters	14	Divorced	Exec-managerial	Unmarried	White	Female	0	0	65	United-States	>50K
28842	52	Private	94988	5th-6th	3	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	50	United-States	<=50K
2886	39	Private	188391	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	50	United-States	>50K
5425	34	Private	181091	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	45	United-States	>50K
14755	20	Private	286391	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	2176	0	20	United-States	<=50K
4242	42	Private	263608	Some-college	10	Divorced	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
8617	33	Federal-gov	182714	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	65	United-States	>50K
21464	26	Private	112754	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	65	United-States	>50K
20005	44	Private	191814	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	>50K
11619	51	Private	177727	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
12725	39	Private	191342	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	Asian-Pac-Islander	Male	0	0	40	Philippines	>50K
3501	31	Private	283268	Bachelors	13	Never-married	Prof-specialty	Unmarried	White	Female	0	0	36	United-States	<=50K
17567	38	Private	312271	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
9296	35	Self-emp-not-inc	169426	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
18064	31	Private	127610	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	50	United-States	>50K
25033	37	Private	122493	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	45	United-States	<=50K
843	62	Local-gov	291175	Bachelors	13	Widowed	Prof-specialty	Not-in-family	White	Female	0	0	48	United-States	<=50K
13733	48	Local-gov	493862	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	Black	Male	7298	0	38	United-States	>50K
21641	52	Private	167794	Doctorate	16	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	38	United-States	>50K
20819	30	Private	347166	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	13550	0	45	United-States	>50K
22626	39	Private	122032	Assoc-voc	11	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
5577	59	Private	116442	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	50	United-States	<=50K
28362	47	Private	420986	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
27522	21	?	220115	Some-college	10	Never-married	?	Own-child	White	Male	0	0	20	United-States	<=50K
13941	33	State-gov	156015	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
16066	32	Private	131425	Bachelors	13	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	50	United-States	<=50K
28118	29	Private	151382	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	<=50K
9105	41	Private	101593	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
3531	32	?	282622	HS-grad	9	Divorced	?	Unmarried	White	Female	0	0	28	United-States	<=50K
27232	44	Private	247880	Assoc-voc	11	Divorced	Exec-managerial	Not-in-family	White	Male	8614	0	40	United-States	>50K
26452	27	Private	195678	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
2894	48	Private	186172	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
19740	37	Private	116358	HS-grad	9	Never-married	Craft-repair	Other-relative	Amer-Indian-Eskimo	Male	27828	0	48	United-States	>50K
18712	34	Private	54850	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	1590	50	United-States	<=50K
16811	46	Local-gov	180010	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
856	34	Local-gov	166545	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
10246	55	Private	90414	Bachelors	13	Married-spouse-absent	Craft-repair	Unmarried	White	Female	0	0	55	Ireland	<=50K
3310	36	Private	173804	Some-college	10	Never-married	Sales	Not-in-family	White	Female	0	0	35	United-States	<=50K
24359	17	Private	32763	10th	6	Never-married	Other-service	Own-child	White	Male	0	0	15	United-States	<=50K
5999	23	Private	324960	HS-grad	9	Never-married	Craft-repair	Other-relative	White	Male	0	0	40	United-States	<=50K
4463	49	Private	197418	HS-grad	9	Widowed	Adm-clerical	Unmarried	White	Female	0	0	20	United-States	<=50K
5936	52	Private	218550	Some-college	10	Married-spouse-absent	Adm-clerical	Not-in-family	White	Female	14084	0	16	United-States	>50K
21587	27	Private	128730	Assoc-voc	11	Never-married	Exec-managerial	Not-in-family	White	Male	10520	0	65	Greece	>50K
18667	31	Private	126402	HS-grad	9	Never-married	Farming-fishing	Not-in-family	Black	Female	0	0	60	United-States	<=50K
11082	33	Private	177675	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	Germany	>50K
19597	19	Private	129151	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Female	0	0	40	United-States	<=50K
21374	44	Federal-gov	320071	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
12016	45	Self-emp-inc	145290	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	>50K
1709	43	Private	201723	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	40	United-States	>50K
10062	38	Private	179579	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	?	>50K
3657	33	Private	274222	Bachelors	13	Married-civ-spouse	Other-service	Husband	Asian-Pac-Islander	Male	7688	0	38	United-States	>50K
10054	35	Private	346766	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Female	0	0	40	United-States	<=50K
31869	34	Self-emp-inc	177675	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	65	United-States	>50K
15643	72	?	75890	Some-college	10	Widowed	?	Unmarried	Asian-Pac-Islander	Female	0	0	4	United-States	<=50K
28134	32	Private	260868	Bachelors	13	Married-civ-spouse	Sales	Husband	Black	Male	0	0	40	United-States	>50K
12579	24	Private	69640	Bachelors	13	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
149	43	?	174662	Some-college	10	Divorced	?	Not-in-family	White	Female	0	0	40	United-States	<=50K
10385	31	Local-gov	243665	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	41	United-States	>50K
18677	33	Private	160216	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	32	?	<=50K
30862	55	Self-emp-not-inc	105582	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	2228	0	50	United-States	<=50K
9143	59	Self-emp-not-inc	136413	7th-8th	4	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	48	United-States	<=50K
19283	61	Self-emp-not-inc	181033	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	<=50K
24532	30	?	298577	HS-grad	9	Never-married	?	Own-child	White	Male	0	0	30	United-States	<=50K
32438	66	Self-emp-not-inc	102686	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	20	United-States	>50K
28909	41	Private	182303	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
18443	43	Private	144778	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	Italy	>50K
16767	39	Private	179824	HS-grad	9	Never-married	Machine-op-inspct	Unmarried	Black	Female	0	0	36	United-States	<=50K
29826	36	Private	90159	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	32	United-States	>50K
31512	27	Private	147340	HS-grad	9	Never-married	Other-service	Not-in-family	White	Female	0	0	50	United-States	>50K
31162	52	Private	386397	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
27893	18	Private	236272	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	35	United-States	<=50K
15387	45	Private	101452	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	60	England	>50K
8348	51	Private	123703	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	4386	0	40	United-States	>50K
15439	33	Private	118710	Assoc-voc	11	Divorced	Adm-clerical	Not-in-family	White	Male	0	0	40	United-States	<=50K
23545	50	Self-emp-not-inc	29231	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
355	38	Federal-gov	95432	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
11992	21	Private	234108	HS-grad	9	Never-married	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
12991	76	?	79445	10th	6	Married-civ-spouse	?	Husband	White	Male	1173	0	40	United-States	<=50K
5977	29	?	134566	Doctorate	16	Married-civ-spouse	?	Husband	White	Male	0	0	50	United-States	>50K
18711	68	Local-gov	31725	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
28690	36	Private	386726	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	1977	44	United-States	>50K
2546	24	Private	60783	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	70	United-States	>50K
13176	43	Private	149909	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	42	United-States	>50K
29300	23	Private	91733	Bachelors	13	Never-married	Tech-support	Own-child	White	Female	3325	0	40	United-States	<=50K
2956	60	Private	232618	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	35	United-States	>50K
16282	38	Private	108726	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
2318	62	State-gov	33142	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
28108	21	Private	518530	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
4153	47	Self-emp-inc	175958	Bachelors	13	Never-married	Sales	Not-in-family	White	Male	3325	0	60	United-States	<=50K
10798	61	Federal-gov	178312	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
25926	48	State-gov	44434	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	61	United-States	>50K
9828	64	State-gov	216160	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	Columbia	>50K
16180	37	Private	360743	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	Black	Male	0	0	40	United-States	>50K
31894	59	Self-emp-inc	187502	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
17648	27	?	216479	Bachelors	13	Married-civ-spouse	?	Wife	White	Female	0	0	24	United-States	>50K
23008	59	Self-emp-not-inc	132925	Masters	14	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
12611	39	Private	287306	Some-college	10	Separated	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
11801	27	Private	158647	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
30612	37	Private	126569	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
25065	37	Private	249208	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	48	United-States	>50K
5173	37	Private	305379	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
21315	27	Private	253814	Bachelors	13	Married-civ-spouse	Tech-support	Wife	White	Female	0	0	40	United-States	>50K
9417	33	Private	206051	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
29878	27	Private	115945	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
30736	39	Private	176335	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	65	United-States	>50K
29302	40	Local-gov	74949	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
12279	29	Local-gov	219906	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	25	United-States	>50K
28005	54	Private	278329	HS-grad	9	Married-spouse-absent	Exec-managerial	Not-in-family	White	Female	0	0	43	United-States	<=50K
6173	79	Private	120707	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	20051	0	35	El-Salvador	>50K
6224	52	Local-gov	74784	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
21367	62	State-gov	162678	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
28658	47	Private	78529	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
30127	30	Private	426431	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	10520	0	40	United-States	>50K
28300	40	Private	272960	Assoc-acdm	12	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	42	United-States	>50K
4316	65	Self-emp-not-inc	225473	Some-college	10	Widowed	Craft-repair	Not-in-family	White	Female	0	0	35	United-States	<=50K
29487	74	Private	84197	Masters	14	Divorced	Sales	Not-in-family	White	Female	0	0	10	United-States	<=50K
8545	45	Private	146497	Some-college	10	Widowed	Exec-managerial	Unmarried	White	Female	0	0	55	United-States	<=50K
25427	54	Local-gov	184620	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
30071	36	Private	317040	Assoc-voc	11	Divorced	Adm-clerical	Unmarried	Black	Female	0	0	54	United-States	<=50K
22030	30	Local-gov	211654	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
25482	41	Private	204415	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	48	United-States	>50K
28087	41	Self-emp-not-inc	153132	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	40	United-States	>50K
18621	58	Private	293399	11th	7	Widowed	Machine-op-inspct	Not-in-family	White	Female	0	0	40	United-States	<=50K
26118	39	State-gov	171482	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
29891	40	Private	247469	Doctorate	16	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	30	United-States	>50K
10638	18	Private	186909	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	16	United-States	<=50K
19294	42	Private	373469	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
22567	47	Private	341471	HS-grad	9	Divorced	Priv-house-serv	Not-in-family	White	Female	0	0	4	United-States	<=50K
31622	61	Self-emp-not-inc	268831	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	53	United-States	<=50K
11098	30	Local-gov	319280	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
22429	33	Private	112847	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	Asian-Pac-Islander	Male	0	0	40	?	<=50K
9491	46	Private	128796	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	44	United-States	>50K
17538	38	Federal-gov	37683	Prof-school	15	Never-married	Prof-specialty	Not-in-family	Asian-Pac-Islander	Female	99999	0	57	Canada	>50K
7064	56	Self-emp-not-inc	233312	Masters	14	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
31745	57	Federal-gov	62020	Prof-school	15	Divorced	Exec-managerial	Not-in-family	Black	Male	0	0	55	United-States	>50K
18458	57	Self-emp-inc	107617	HS-grad	9	Separated	Farming-fishing	Not-in-family	White	Male	0	0	60	United-States	>50K
7379	31	Federal-gov	351141	HS-grad	9	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	<=50K
1634	37	Private	405723	1st-4th	2	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	Mexico	<=50K
18005	47	Private	166181	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	Black	Female	0	0	48	United-States	>50K
27440	51	Private	178241	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	40	United-States	>50K
10022	18	Private	123343	11th	7	Never-married	Sales	Not-in-family	White	Female	0	0	30	United-States	<=50K
13185	39	Private	316211	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
31516	42	Local-gov	194417	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
17518	47	Private	114459	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
25732	64	Private	98586	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
17842	57	Self-emp-inc	51016	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
11275	29	Private	200928	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
22802	42	Private	52849	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
32272	38	Private	447346	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	36	United-States	>50K
30690	39	Private	91367	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1848	45	United-States	>50K
8972	55	Local-gov	28151	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	>50K
30543	22	Private	180060	HS-grad	9	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	Yugoslavia	<=50K
5798	49	Self-emp-inc	349230	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
245	56	Private	203580	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	35	?	<=50K
15274	27	Private	34273	Assoc-voc	11	Never-married	Prof-specialty	Not-in-family	White	Female	0	1876	36	Canada	<=50K
15275	25	Private	161027	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	5178	0	40	United-States	>50K
2736	37	Local-gov	297449	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
5131	47	State-gov	223944	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	30	United-States	<=50K
6438	33	Private	342730	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	52	United-States	<=50K
3684	46	Self-emp-not-inc	176863	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
2762	51	Private	234057	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
16875	53	Private	195638	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
21518	61	Private	137733	Some-college	10	Divorced	Other-service	Not-in-family	White	Male	0	0	25	United-States	<=50K
23163	41	Private	196456	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
12224	37	Local-gov	99935	Masters	14	Married-civ-spouse	Protective-serv	Husband	White	Male	7688	0	50	United-States	>50K
29950	23	Private	386019	9th	5	Never-married	Farming-fishing	Unmarried	White	Male	0	0	70	United-States	<=50K
15760	53	State-gov	123011	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
13806	38	Private	187847	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
6344	46	Federal-gov	80057	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	Germany	>50K
30567	40	Private	168071	Assoc-acdm	12	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	<=50K
9794	36	Private	111128	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	48	United-States	>50K
30830	33	?	314913	11th	7	Divorced	?	Own-child	White	Male	0	0	53	United-States	<=50K
14284	17	Self-emp-inc	325171	10th	6	Never-married	Other-service	Own-child	Black	Male	0	0	35	United-States	<=50K
20535	35	Local-gov	300681	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	Black	Male	7298	0	35	United-States	>50K
31196	50	Local-gov	74660	Some-college	10	Widowed	Prof-specialty	Unmarried	White	Male	0	0	40	United-States	<=50K
23714	39	Private	99065	Some-college	10	Divorced	Exec-managerial	Unmarried	White	Female	0	0	39	United-States	<=50K
9170	21	?	143995	Some-college	10	Never-married	?	Own-child	Black	Male	0	0	20	United-States	<=50K
28429	31	Federal-gov	484669	Some-college	10	Never-married	Tech-support	Not-in-family	White	Male	0	0	40	United-States	<=50K
15004	36	Private	211022	Assoc-voc	11	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
18142	36	Private	659504	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	45	United-States	>50K
7802	26	Private	261278	Some-college	10	Separated	Sales	Other-relative	Black	Male	0	0	30	United-States	<=50K
25591	52	Private	153751	9th	5	Separated	Other-service	Not-in-family	Black	Female	0	0	30	United-States	<=50K
24477	43	Private	113324	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1902	40	United-States	>50K
6352	44	Federal-gov	280362	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
18563	19	Private	231688	Some-college	10	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	20	United-States	<=50K
19702	33	Self-emp-not-inc	427474	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
31750	44	Private	89172	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
8805	20	?	216563	11th	7	Never-married	?	Other-relative	White	Male	0	0	40	United-States	<=50K
28742	41	Private	118721	12th	8	Divorced	Adm-clerical	Not-in-family	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
17551	39	Private	154641	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
