	content	label
430	You can stop voting now. Holy fuck. If only McCain had you on his side  and you were 18.	1
4530	"That it's that rare of a sentence is sorta depressing.  Especially in light of @mariannemancusi 's ""Loser Cam"" Xmas gift to me"	1
4071	DAMN tootin'? Seriously? I've heard DARN tootin' and even DERN tootin'  but not DAMN tootin'! you kicked it up a notch.	1
8152	No no...not saying I like NY necessarily  just that I still hate FL	0
10438	It's dry with fruit tones. Used to HATE anything but Clicquot before I tried Korbel Natural...	0
5335	Ok  you're starting to sell me on these vinyl toys (damn  that sounds bad)	1
2223	I never watch those show or even read the lists because they invariably piss me off.	1
5163	na just a bitch of a teacher!!!!	1
4814	Hell yeah! With their invisible sneaking nonsense. I almost want to play as one some time to fuck with people though.	1
4419	yeah and I woulda gotten away with it if it wasnt for you damn kids...	1
14228	Are you more of a talker or more of a listener?	0
8142	a samosa in the canteen.... damn hungry	0
9581	dude! it's just a gay name  totally straight show.	0
2621	Oh ISSS THAT FAGGOT ISAYAH GOIN TO BEE DER???	1
11967	I'm so sorry  I used to hate transcribing lame interviews...	0
6689	WHATTTTT O________O omg.....nahhhh i hate roller coaster and im extremely scared by this shoot......	1
14942	you a big time texter?	0
10543	i know you hate cold weather  but if you get to see snow in indy  i will be jealous! i haven't seen snow in foreverrr.	0
18902	maybe :P	0
17604	keep my mind busy. paint. draw  write. lay out and tan  clean  blahh lol	0
7152	violent ass...	1
9548	That's why I'm glad I didn't have to be on campus today. I hate the nice sheen of ice that seems to have covered everything.	0
18797	Are you frightened of spiders?	0
1753	HAPPY FUCKING BDAY YOU OLD MAN!!!!!! &lt;3333333333 CELEBRATE TONIGHT WITH A TALL COLD ONE :) wooo!	1
6677	gotta hate those fake posers	1
19146	Like a gallon :] haha Thats all I drink all day.	0
12683	Well hell  looks like I know what I'll be doing Tues. This is the worst  no? Cold  dark  boring as fuck. I want 2 sleep til April.	0
18770	Do you have your own bank account?:	0
6681	Hahaha  Testosterone Man!!!  I met Mega Bitch Soccer Mom the other day. She took the time to stop  honk her horn  & flip me off	1
4433	yes.. a she-wolf in love  is it even possible? Which team do we root for now? I'm a faithless whore - struck by Amor	1
3535	She's probably saying all kinds of phony shit and giggling like she's 13 years old. God  I hate her.	1
16311	yes. many people. i work with alot of the mentally handicapped	0
4993	Damn :(	1
8120	"i think we should give the creater of the phrase ""HOW DID U MET YOUTUBE BITCH"" a million dollars."	0
11040	Yeah I doubt I can go either. Kids xmas party. I hate attending these things  but oh well. Family first.	0
14526	Heyyy lexxxi(: yuu wannnaa llikkkee asskk meeh somee quesstionss onn myy formspringggg herrree??	0
5593	hola! Orli ... we are www.LuckyStartups.com looking to interview some kick ass peeps in Israel... you up to it?	1
9322	I will have to show you a pic of my Yorkie babies! They keep me laughing and they make me crazy. Get off my damn couch! LOL	0
11893	damn that shit probably gonna be pack like a can of spam	0
11784	Damn Shaq. Sorry 2 hear that  my guy. Bless her soul & rest assured she is n a better place. My prayers go out 2 ur fam.	0
17402	haha yeeee im awesome(:	0
18798	YOU FRENDZZ Wiff MEH BestiE KRISSy>?! IT BE TOOTsiE!(=<454333 oh YEAHP I LUH HERM (:	0
6529	aww that sucks man. you've learned a lesson for your kids... leave'em in the cold or spare key under the poinsetta pot	1
16145	can you cook?	0
16188	didnt have one	0
6187	cuz montana sucks?	1
11516	holy fuck! 5-14 ALREADY! so what does it snow everyday over there and in the summer does it rain everytday? buurrrrr i&lt;3 N VA	0
17635	what age would you like to have kids?	0
17360	im a lover not a fighter.	0
12824	that's show is the bizness.. Why must we watch nasty ass sht	0
16133	tea ach gee means that i spelled out my initials to be more creative. haha t h g. tosha haejin goodin. tea ach gee. and no i dont know what emahsnouoy means  what is it?	0
17241	whats ur favorite band?	0
15738	you look like sean kingston.	0
4779	Maybe they're looking for Carl!!!  That damn Carl.	1
231	My grandmother is a big bitch and my father's a fraking arsehole.	1
16157	seriously take a wild guess! then message me on myspace or comment me or text me. we need to talkk.	0
6370	"Why would gay marriage ""change the basic structures"" of your family life? It neither picks your pocket  not breaks your leg"	1
4657	wait until you have a final cut on your documentary before the sex change.  You don't want to fuck up continuity.	1
13314	Sucks  doesn't it?	0
17730	my sister. :0	0
10083	Thanks but we have one in a bag somewhere. I hate to take yours just in case you need it sometime. Thanks for thinking of us.	0
19043	Omgee i get super shy when i get a brazilian wax... Do you girls get shy too if you get one or your like w.e? Guys: Do you like your girls waxed down there or it dont matter?	0
7178	As opposed to a non fucking fuck?	1
15442	No. Its not as good for you as &quot;they&quot; say. Water is best for me :]	0
13054	my husband has a deep and irrational fear of chiropractors.  :(  My own gym sucks and has not massage facilities.	0
12247	Ew. That sucks :( Can you take it back?	0
9556	*sigh - I miss Fat Witch Bakery.  Or at least I miss NYC.	0
7939	Penn (shitbird) & Teller (I hate them. A lot) vs (the irrisistably awesome) Jamie & Adam? Sorry  is there even a question in there?	0
17675	Its so long to explain. lol I have weird dreams that totally blow me away when i wake up. thats all ill leave it at. haha my mind is very creative sometimes . it suprises even me lol	0
271	@mekdot yo...heroes sucks!!! I loved season 1  despised 2 and feel like season 3 is a lousy high school special. BOO HISS BOO!!	1
9794	I was out today  the two homeless girls were not on their corner. I wonder if they called in gay today?!	0
14753	Success.	0
16484	hmmmm.. prolly computer honestly	0
6755	Damn! Sounds like heart attack inducing combo.	1
14070	Korean american i guess. But im the whitest asian chick youd ever talk to :) ha	0
10012	just waiting.....aaahhhh.....too damn long	0
490	dude...if u didnt tell me how 2 do this fucking thing(twittr) i wud prob still b lyk nowhere with it!	1
5749	fuck the world? Or for the win	1
14392	thanksssssssssssssssssssssssssssss	0
4517	Are you trying to say the saran wrap  bacon fat  and rubber bands I currently use don't count as REAL gloves?	1
5970	What? Yours WORKS? I hate you.	1
7115	im horny god damn porn fuck eon now I need real cock. where's ashley!	1
13546	Same here.  I feel like a slut for breaking out the Monster drink. This is on top of two venti vanilla lattes I've already had.	0
8049	"How are you ""fat"" if you have a fairly chiseled face in your pic?"	0
4505	UNNNGGGG if he used that fucking word i'm never saying Epic Fail ever again..ooo i'd like to give him a sock in th..NEVERMIND!!	1
8322	iphones are overrated. everyone i know who has the g1 loves it. also i hate typing on an iphone. you should hold both before	0
13874	you have a female soulmate? i knew you were ghey  but you're gay too?	0
13085	DAMN SKIPPY!?!?!	0
143	"the explosion of social media into mainstream business.  We will see everyone joining Twitter  its the ""year of the nerd"""	1
5167	shits gay!	1
3214	ducking ducking ducking. Stupid ass autocorrect	1
4196	I know - I really wanted to go to the show - but I gotta be responsible. I was in class w/all the idiots. I hate them all!	1
1148	You did not come off as a bitch.  At least  you definitely weren't as bitchy as I thought I was being.  I've gotten upset now too	1
19743	umm money  money  money and short stack haha. =] and jimmy machan and beau taplin my obsessions atm lol =D	0
16041	when my little brother was diagnosed with cancer.	0
274	Wow  that's bad-ass. You're like Stanley now. Well  even more so...	1
17097	What character from a movie most reminds you of yourself?	0
6612	i hate this this sucks butthole im so mad im pissed i told that person not to tell	1
7442	yeah... it sucks...	1
1851	grrr I hate that. I have an ex-friend who only gets in touch when they have something great to tell me about themselves... o_0	1
3145	"says ""no more pizzas for the situation room! or else we will be fat when the war is over..."""	1
4413	lol! hey  stop being modest.  you OFTEN are a hot bitch.  :)	1
12710	well I hate texting it every 5 sex	0
3817	omg srsy?? I loved ami  kat would always piss me off. She was always mad for no reason.	1
788	let's be gay together!	1
5635	cant wait to get FUCKED THE FUCK UP	1
5617	LOL Hon  I have been saying for a while now that this boy will be gay. It really bothers the hubs when I do  so Im tryin 2b good	1
93	ask him why he's jumping out of the window. And ask him hows he gonna do it in those tight ass jeans???	1
14517	When was the last time you yelled?	0
6	Im dead serious.Real athletes never cheat don't even have the appearance of at his level. Fuck him dude seriously  I think he did	1
7147	lmao  i hate you. &lt;3	1
1167	wat a fag....	1
13025	feel betta Gabe! Surgery sucks ballz I know...	0
8481	i think so too.  xmas w my family has always been so fucking traumatic  it'll be nice to not deal w their crap!	0
5320	Hard to play because it is damn fucking awful	1
4203	FUCK YEAH!	1
17515	yeah. money i love finding it too	0
6155	ohh damn bummer	1
5252	I hate you so much I just want to smash your face.	1
4700	yes & i cant fucking wait!  I can hardly bring myself to review - i must but dont want to.	1
3930	Yeah... sucks.. But yo  I tried to go to your webpage link but it dont work? And wut school u go to? Howard?	1
10731	LMAO......... U starting SH*T already... Ha! It's only 2:30pm there  right! Oh the HATE. Well  I love you dear :-)	0
15751	lemenadeee(:	0
9662	A romantic comedy I hate to admit it my favorite kind of movie. A study said they give unrealistic expectations on relationships.	0
16430	Did/do you listen to your parents?	0
13890	Merry Fucking Christmas.	0
6670	you must REALLY hate Christmas then!	1
6241	*watches than throws up* Man  that's was sick as fuck! A glass jar?!?	1
19559	because there is nothing else to do.	0
16864	i love you tabi!!! <3 (:	0
16601	the dryer eats them.	0
37	HOLY SHIT. Fuck that band.	1
17956	Urgh no1 yet! Keep hopin though!	0
10039	Damn  I have no memory of that spin-off. I'm reading about it now and see Lamont went off to work on the Alaska Pipeline...	0
5704	u r pussy. lulz.	1
15154	neither :P	0
6719	i literally could not breathe. that was so fucking scary.	1
1621	Do you hate the iMac because it looks edible :) or because (it must be) soooo slow?  Or not a Mac guy?	1
17893	Tabitha  I love you. Please come into my life and love me. You are my life  it kills me that you don&;t love me back :(	0
12398	awwwww  that sucks!! sorry!! and i'm pretty good i'ma trying to change stuff on mi profile but iz not workin so good!!	0
12820	i kept thinking u would be here at like 5 :( damn sorry dude. well man be careful and ill def try to see ya around new years.	0
9877	Dude  how do they manage to fuck up DNS? DNS just  like  IS...	0
7257	Hell yeah! With their invisible sneaking nonsense. I almost want to play as one some time to fuck with people though.	1
4153	"you know what  fuck it I'm doing ""Jew-Boy money"""	1
880	whoa be nice guys.. Whats all this FOOL and LOSER talk?	1
7061	Totally.  The ass end of my Jeep is not  but no life forms were impacted.	1
6190	fine! i'll stop!! Quit stompin' my cock!	1
19758	What&;s the best place near you to get a drink?	0
4301	bojangles? damn you! so jealous.	1
6658	~ wholeheartedly agree that NYE music entertainment sucks!	1
12443	ass felching sounds kinda redundant	0
2998	a constant receiver does not a giver make. Prepare to be Prison Bitch Blagojevich (new campaign slogan  it rhymes)	1
12207	that's kinda dick-ish	0
4343	kim kardashian annoys me...her ass is nice  but Reggie could get it!	1
8807	the peeps of @gangplank just want to show how bad ass phoenix is turning out to be.. plus we like the boulder peeps.. : )	0
993	HOLY FUCK!	1
2588	im a big fan of betty and u is ugler than her so fuck up bitch u ugly shit head	1
1798	thats what i am saying...they need to pay me.thats m*ttaf*cking free promotion. ungrateful ass people.	1
13779	THAT GUY IS A FUCKING BEAST!!!!1!!!!1!11!!11!!!! the next Neal Peart.	0
623	I prefer women to be fat in other places  anyway.  Fat toes and earlobes are so cute.	1
4971	aw dammit  I meant to call @graemem a lame-duck Scotsman. Thanks for fixing my lame-ass miss of a joke!	1
17297	Lol how many?	0
16412	Nike or Adidas?	0
3673	why do i imagine gouthami in police dress kannu adchifying and asking u for a lift! damn  i must stop these perverted thoughts!!!	1
859	your mom/dad hate my monroe :(!!!!	1
7276	you're a bitch.	1
3695	biiiiiishop! - fuck u want? - yo ass punk...	1
18925	your opinion really helped ;> thanks ;>	0
13473	yeah I did - whatever do you mean? haha I'm really glad I didn't do a solo pic though - hate the way I look in pics	0
17109	Why nott secret person(:	0
17643	nope	0
3464	hes goin dwn!we cld kick his ass n dominate him	1
1054	I hate to point this out  but didn't you call Death Race awesome? DR will make my bottom 10 list w/o a doubt.	1
4484	"I like to look at it as ""meeting their needs"" not necessarily ""kissing ass""... although if you can do both - do!"	1
19640	Any new and exciting news youu2019d like to share?	0
11844	I hate the cold. Wish I wasn't working today  either. But oh well. It's almost Christmas!	0
5516	That sucks  they owe you much?	1
15882	How often do you lose your voice?	0
7659	faa lalala gay apparel daa da da daaa yuletide carol la la lala laaaa....	1
12104	o.  Well then.  Fuck santa.	0
2658	Youu need to answer your questions you gay ;)	1
8650	@iglazer dick's announcement has to make the defrag fleece a collectible now  right?	0
15404	Brussel srouts! YuCkIE! bhut i love cabbage and they're mini cabbages! LMAO!	0
6883	Oooh  I'm so going there this weekend!! I just hate malls at Xmas time. Bah.	1
1483	I hate to keep sending this link.. but you never got back at me.... Whats good.. http://tinyurl.com/6xmnyr	1
11054	Yup I will wait for a bit for them to get through. Deary me planes just freak me out!!	0
11067	ur invading my space! @prezzure kick his ass out starbucks	0
4348	Thanks  Ulrike! :) We'll make sure to nerd it up!	1
11341	I wish!.....I'll be over here in Jersey where the snow is falling.....which sucks!	0
10476	For the record  it's fucking freezing...	0
11698	a 14 hour nap!  Gosh.  That's a long ass nap!	0
6918	probably not but who the fuck knows what's going on with this show anymore.	1
6637	Does he have favorite characters? I'd hate to get him the guy he hates :)	1
6600	yo why u always tweetin' about boy problems ?? Fuck nikkas  get money  stay focused son!!! I know you a Hustla & Hard worker!!	1
4503	HAPPY FUCKING BDAY YOU OLD MAN!!!!!! &lt;3333333333 CELEBRATE TONIGHT WITH A TALL COLD ONE :) wooo!	1
14123	What do you do all day?	0
7170	I never said anything about lovin ya  dick cheese  just that I say your name alot  probable with fuck in there somewhere	1
4150	yeah fuck it kill um all!	1
5953	well shit then I know I'll catch on ... who the fuck wouldn't be interested in what I have to say.. LOL!	1
18361	with family	0
16203	Nahh I'd do it myself lol	0
2649	I wouldn&;t say being gay was cool :L	1
2199	"Fuck that shit. I told people... ""DON'T MAKE THAT ACCOUNT!"" and someone had to do it. Fuck that shit."	1
4078	"you said ""sucks"" and I said why does it suck? LOL"	1
7462	Damn skippy.	1
9479	My poor mom works w/ people like that  & she's highly sensitive to perfumes - has had to leave work a few times b/c of it. Sucks!	0
16037	Hmm thats a tough one. I would hate it if I couldnt' bare my own child. that would be really hard. and i would probably pray my guts out before going the other route but if its enivetable then I guess I would adopt. Surrogate mothers are too hard to trust not them wanting the child in the end..that would be really hard.	0
17708	yeeesss so much	0
328	re:fuck the creative industries blog post (at squares of wheat):I say:Waaaay too much empty rhetoric there. Be the Change ?	1
15445	famous! :P	0
11716	i miss you guys. munich airport sucks.	0
7804	and THAT is why I hate that movie/musical. Despite the awesome music  there's no redemption  and I love redemption.	0
6437	ditto bitch!	1
4197	Know how you don't smell perfume you use a lot after a while? Same phenomenon w/stink. How else can you explain pig farmers?	1
13152	Should've specified. Damn  i t's been so long since I heard that  I've forgotten the tune.	0
17201	i know! seriously! whoever they are obviously doesnt have the BALLS to tell me to my face or at least tell me who they are lol	0
16611	How do you like to celebrate your birthday?	0
9902	I told Derek to go fuck himself  Devyn told us to calm down	0
1681	I love New HAmpshire well the white Mounts.I'm from Maine and I know I hate cold also hence why I moved to Fla.	1
4668	i was afraid people would think i meant actual buckeyes! i hate peanut butter  but when its w/chocolate  its ok lol yummm	1
3660	I hate when I text somebody and they immediately call me.  Hey fuckface  if I wanted to hear your ugly voice I would have called you!	1
9731	Don't like hills  either. Decided it'd be better to find a way to like 'em  tho  rather than obsess abt how much I hate them	0
11903	I hate Comic Sans. I have tried for 10 years to get it out of the schools. Teachers love it.	0
9465	eww. snow.  ironic i hate snow when i was born in kodiak  alaska.	0
11833	morning. How u 2day? Pls tell Gary we practising at 4pm 2day. I will cum early 2 pick up parcel at gatesville post office.	0
6818	oh  i hate it. self righteous people makes me want to scream.	1
1533	no it was a direct Church of Why Don't You Bloody Well Piss Off	1
4945	OMG  you fucking got them didnt you?!?!?! I'm so jealous!!!!	1
15280	i can tell you what i dont want to see happen before i die.....	0
1474	"my lungs are fine  but my legs are like ""bitch  your ass is heavy !! let's stop !""."	1
19512	sometimes	0
18524	What was name of your first pet and why did you give it that name.	0
10139	yes  i am sick too too too too sick.  it sucks.  i hate it.	0
5580	fuck yeah bra	1
17335	What annoys you most about living at home with your family?	0
8296	omg  really??? what is it? will it be okay? Antibiotics can help? OMG  it was from that damn Neti Pot spill the other day! LOL	0
9665	it is nice to have a social networking site dedicated just to footie. Have to weed the wannabe wags out  I think. Bummer.	0
1739	"I just giggled out loud because my dyslexic ass just read ""My fluffy ass was rubbing off"""	1
19035	Umm. . . good question i have many bhut i guess 16 and pregnant would be 1 of my fav ones atm. ;D	0
10672	oh.. you are not even at the party yet?  damn...   them's good lemon drops.	0
6578	- Damn... now  I'm bummed I missed... I'll be at the next one fo sheez...	1
12983	oh there you go! HA are we rebels or what? damn we should have our own show.	0
9388	agreed  the VCs in Silicon Valley see it the same way  recession through '09  2010 we start to recover.  What a damn mess!	0
900	Did you just call me a bitch?  You're still upset because @CatalinaLoves is moving in on your bitch.	1
10294	after that aired on cnn  my mom wrote me an email asking i knew about emo and if i was ok...WAT	0
14513	ummmm all i do in the bathroom is shower o.O i like my showers.	0
6379	What!? Oh  that sucks!	1
1520	yeah  it sucks. 6 yrs down here & realizing we dont get snow. just ice. and nobody can drive in rain  let alone ice	1
3797	fuck you dom	1
757	midget w/a hookhand hangin off your collar IM FUCKING DEAD. BURY ME. D-E-A-D DEAD.	1
14804	Would you ever have a long distance relationship?	0
16811	Would you ever lick a hobo&;s foot?	0
4566	ha ha loser :)	1
5089	Freak.	1
4920	ITS GROSS. AND NOT NEEDED. I HATE IT! LMFAOOO.	1
12357	I don't know. I be using that SAAAAMMEE damn key!!	0
2530	your a fuckin ugly bitch you look like a man in the face :)	1
4310	like  you build a tolerance to drugs  don't you? or is this just me being dumb cause it's fucking four a.m.	1
7379	sigh.. I can telw you because altho you'll laugh at me at least you won't think I'm a freak or tell anyone.	1
19727	I have 2 actually! Justin Bieber (ofcourse) &amp;&amp; Scipio Mondai!	0
13026	"exactly. hate it when random readers drop with crazy comments w/o actually looking around and ""Reading"". She did turn around"	0
18109	too easily	0
129	I knw!!!!!  I hate that! D:	1
1541	burritoville is dead? What the fuck?!	1
3989	i kicked ur ass on balloono A.K.A the bommer man thing i was lameguest(bunch of numbers)	1
10797	@indiekid you guys look like...fuck too sick to come up with anything funny. I will let your outfits do the humor for me.	0
1721	got it .. and I have read that! Gonna re-read tho..Im stuck and have been for a while..sucks! Thx for help--love ur stuff.	1
8774	shit  probably!!  Bitch was always looking for a hand out.  I think that plus the paranoia.	0
5602	Agreed!  Twitter showed the way with the whale ;)	1
1712	#Paypal sucks. Someone is using my identity there and they refuse to do ANYTHING about it.	1
9377	me too and hungry ass hell!!	0
15886	personality 9r physic 8r looks 8	0
4968	i got the whale too.  :(	1
2167	band nerd alert!! Lol	1
15518	Nope. drinkin water.	0
10327	That sucks man! Hope you start feeling better. I hope you and your family have a very Merry Christmas!	0
2586	shit talkin bitch	1
422	Graphic novel class? I hate you but I love you but still I hate you and oh yesh  Hows ya boy JImmy?	1
1811	basically we agreed that you/http://lofistl.com are awesome/bad ass. Not gonna lie  i brought you up! ;)	1
7740	wx in ny sucks! haha lots of snowww and blowing wind!	0
4853	SON OF A .... bitch! hahahahahahaha	1
12083	dropping nuke and all are old trends.......tell them tht u will remove Vimax ads fom thr site if they piss u off :)	0
6951	FUCK YOU!!!!! I'M DIVORCING UR FUCKING ASS!!!!! HMP!!!	1
3425	nigella is a bit of a tease I reckon  imagine how fat you'd be stayin at hers	1
4401	totally loved Odo. But the Ferengi make my skin crawl. out of all the species  they're the ones i hate the most. yuck!	1
9269	You're always welcome  and it would be more fodder for my coworkers' everlasting uncertainty about whether or not I'm gay.	0
4965	way to not text me back DICK. :P	1
2224	he's a retard. shouldnt he be old enough to know to not  be so damn nosy and butt in on peoples relationship.	1
17511	iDnt think ya ready for it !!	0
5598	when can I meet your uncle??? Maybe he could give a wiki demo to our loser peeps!?	1
5153	i will but now the only problem is im realllyyyy not looking forward to seeing some gay show	1
6271	i dont care if its him or his ppl ... i care if its authorized or a poser squatting	1
303	bitch please your gorgeous	1
19314	Itss Deannaa..! Imyyy	0
9166	Sucks when u have a cold! Have u tried drinking tea with lemon & honey? That usually makes me feel better when I have a cold! :)	0
1281	"I still think you should be prouder of the ""Fuck fuck fuck!"" but ""Rock!"" is pretty good. When will you be teaching her ""FUCK YEAH""?"	1
6597	Love You  Man  Not in Gay Way or Anything :)	1
5657	ducking ducking ducking. Stupid ass autocorrect	1
5146	BITCH...you got a working Zune  and I don't like it! Yea you got one...BUT IT AINT ENUFF!	1
19607	How long does it take to get over a &quot;bad&quot; relationship? (bad does not imply violent)	0
3754	bitch  hurry up!	1
13327	Got to make sure gay people don't reproduce and overpopulate the earth you know.	0
11935	@Pistachio Auto-DMs are the reason I disabled text message from twitter to my phone. What a pain in the ass!	0
6104	did i jus get a reply from an emo asian!? CRAZY!	1
851	"I thought Emo's don't ""squeeee"". I thought it was more of moan"	1
16062	when is ur birthday?	0
9741	fucking iPhone auto correct.	0
5578	eeeeew  I wanna cum ;)	1
5070	damn straight :)	1
7017	Wait if I shut down my phone company who's going  to sponsor you in the emo olympics?	1
1253	thx for the well wishes lisa! i hate taking meds  so i'm all for fast healing:)	1
5418	That sucks.  Life can't really be that bad  right?  Chocolate does always help.	1
3630	whoa be nice guys.. Whats all this FOOL and LOSER talk?	1
452	ground her now and she'll kick your ass lol	1
10728	that sucks!  can you still walk around or is your balance fubar?	0
9992	He's been my guinea pig for years. Hopefully my prof credentials don't rest on that ;)	0
15640	Tabi  now what&;s going on? D: Text me. (:	0
4936	sigh.. I can telw you because altho you'll laugh at me at least you won't think I'm a freak or tell anyone.	1
18229	Well don&;t because it&;s crude.	0
6059	I would have done it by now tbh. I have no words except just WHAT THE SHITTING FUCK ARE THEY THINKING!	1
19178	Do you get annoyed when other people display bad manners?	0
11273	I hate the days when you feel like you are the worst mom ever. My therapist says they will remember the good days more  though.	0
6882	I have no clue what I've stumbled upon  but I laughed my ass off... you might too: http://is.gd/a8cz	1
16769	why do we say &quot;heads up&quot; when we actually duck?	0
12655	i was afraid of that. i hate when the weather does that.  meanest trick of all.  i may not leave my house until april.	0
17036	Yes :)	0
14071	Alexis Sister<3(:	0
15868	Do you hate being alone?	0
3861	if you were black  that last one would be so damn racist	1
1854	whiterabbit819 stFu u ass i care and thats all that matters!	1
6423	they don't use Euros yet? damn lol	1
8059	Yeah  I guess so... God  I hate them. You like the show  too?? Yay!	0
5662	The guy who runs it is a major dick  underpays or doesn't pay models. He's harassed me and belittled me.	1
742	work on this glorous sat. with this crazy ass shoppers	1
866	I would have done it by now tbh. I have no words except just WHAT THE SHITTING FUCK ARE THEY THINKING!	1
17031	Do you miss your hometown?	0
3869	too late  I am skipping town bitch! (gets on express train)	1
8414	"sucks aye."""	0
9628	dude come on. Considering the day they had today they played well.  I HATE LA!	0
2603	does it look like i give a flying fuck? ;]	1
9870	like omg you are a groupie whore and he is too!	0
5325	I nominate @PRsarahevans for a Shorty Award in #socialmedia because... Shes damn good at everything to do with Social Media.	1
10186	"I would pull the ""I'm suing your ass"""	0
822	I never really thought about it  but I nearly always eat a big-ass plate of spaghetti and watch Goodfellas on Christmas eve	1
8797	damn  that will certainly kill your upgrade happiness	0
14119	Where was the last place you visited for days?	0
3921	DAMN I wish I wasn't in college!	1
4476	k im hella boredddddddd hurry the fuck up i saw my bro playing it  game looks sick	1
3778	yea you'll fuck around and get that ASS tapped tomorrow u keep talking reckless like you are doing	1
13683	ahhh that's fucking hilarious	0
7258	"I was belting out songs from ""Fiddler On The Roof"" and ""Rocky Horror Picture Show"".  I might have been a gay  Jewish man?"	1
5727	ironic - I normally hate plastic 4 environmental reasons- this time  it actually saved some of the patterns from the wet grass	1
18363	How did you meet Adriane Torres	0
9831	Ol' writin' ass...	0
11124	"it was fucking epic. ""deck the halls with something about my dick"""	0
8300	"@KillaHills ""Diva's"" don't dance all they do is bitch......lol. Now that was wrong and funny all in one."	0
899	Damn............I guess he has a life :(   hahahahahha	1
6710	damn that store! ~*Krystle*~	1
14905	I show yuh a hot azz tym. I kan doezz ne thang u want	0
10513	I haven't seen the movie but I read the book and sobbed. But I already know I'm a nerd.	0
6774	I hate giving little kids antibiotics...10 days 2 a day and important they get it all down...impossible!	1
10725	i love you so damn much.	0
4592	Figured tis the season to be fat. For a bit. And then start working properly on weight in the New Year-A is coming to gym with me!	1
18295	i dont handle it	0
15359	If you were on fear factor would you rather eat cow intestines or 2 dozen hissing roaches?	0
227	God.. that commute has to be a bitch dealing with.. driving back and forth from Raleigh to Fayetteville...	1
6064	Thats what my aunt says. Still TMI. lol What are u watchin wit fat folks on it?	1
16615	U r soooooooooooooooooooo pretty Alexis<3 y r u so nice???????	0
2362	damn girl. that was fire!	1
7844	"lol...I might...sun isn't up yet.  Busy  multiple projects and people ready to kick ass or ""die tryin"" :)) wErd"	0
2784	jerrrk.	1
15985	I think there are always reasons. of course ;]	0
13015	SAME HERE! FUCK FLORIDA!	0
1204	I've been getting a lot of that Which sucks  cause I really need a job.I did get a random check from an old job for 100$ today though	1
6085	Gay!	1
