	content	label
14651	hmm i havent seen anything crazy lately. Its been more like uhhhh bed. sleep. sick. sleep more. haha	0
7865	it's cuz twinkle sucks :)	0
462	yes. Freakin 17 and in college since i was 16 ugh! It sucks. Hah	1
9430	45 pounds of mean ass shoe game tho. lol.	0
5720	i've been on twitter 1 week and am about 20 shy of 500. does that make me a loser? LOL LOL LOL	1
110	You know what you are? You're like a big bear with claws and with fangs... big fucking teeth  man.	1
8754	who is fat?	0
15890	Yes. Cause it would totally be awwesome as long as they didn't do experiments and stuff on me hahaha	0
4339	and holy crap  that's a long time!! D: that sucks!	1
9030	I blame the holidays! Family (mine at least) completely sucks; but worse than family is all the dang cleaning! Ugh!	0
2473	ewww  hate it hate it hate it!	1
12970	:( I was ass attacked by the concrete floor.	0
4606	"says ""ahaha thankss. my auntie kim always says it grassy ass=] she's amazing."""	1
11627	True. We all loved David Wells. And let's face it  CC makes me look thinner. Ummm  well  not as fat.	0
18863	bahahahahhaha ;p	0
11818	"I know  I hate that! It'd be one thing if Apple TV wasn't just a ""hobby""  but it is - shouldn't we all get us some HD content?"	0
3652	"HOLY FUCKING SHIT THIS IS A RIP OFF OF foolin'"" BY DEF LEPPARD HAHAHAHAHAHAHhaahahhahaa fucking gay"""	1
1846	you're gonna get fat!	1
1847	LOL! not bad for a gangsta bitch...wo pretends to be classy...LOL! I love the holidays. My fav... 2nd to my Bday!	1
17453	What&;s on your desktop?	0
7681	aww  that soo sucks D:	1
6613	I guess everything's alright but I hate this still.	1
4101	- More DnD podcasts!?  Fuck YEAH!	1
10565	ha! not the stomach ache part the big and fat part	0
9851	l: Are you going to bed now  enough cock for one night?	0
503	you're a fucking bully  man.	1
18421	xdfcvghjkl	0
12760	lmfao...man I have a friend that looks just like Plies too...I am sooo using that line on his ass when he tries to clown	0
1732	Have you heard any J-Fish songs. if you want a sneek peak I can send you a few songs =) I have all his CD's I'm a J-Fish freak lol	1
2042	to be specific he didnt choke her (right?) he bit her on the back while banging her in the ass. (just to be clear)... :)	1
18489	WHUUT HAPPENEDD??	0
16852	yes of course. i would love to be a pirate. always. errrgg.	0
7059	Damn Jim idk what to say:/ Sorry man.	1
12433	Ugh.. fuck! That sucks. I'm sorry mama... I really need to start buying latex. I love it  but I swear I can't afford it right now.	0
16299	nope	0
3766	oh...and I wasn't just calling you a poser either :) http://is.gd/ed5v	1
6331	I'M THE JUGGERNAUT  BITCH!	1
5183	I hate you and your steelers.	1
8028	My friend has wii fit and it's pretty damn cool. Technology amazes me.	0
1367	Haha no  I mean that I love the money & my coworkers  but hate how much time the jobs take up. It is fun to hate them though.	1
3513	you work in cape cod. why the fuck am i up so early. argh  stupid cousin &brother.	1
3319	Are you out celebrating your birthday? If so  a birthday drink is ok! But don't forget the marathon. I hate being such a stickler.	1
981	@nannon_x who the fuck is charles? yoooooooooouuuuuuuuuuuu	1
10665	well mt #spokane is open 7days a week now so its the perfect time.  btw i dont hate on skiers.. just talk a little shit :D	0
16480	well i think i no who this is.	0
10241	#tcot if I only had the time. I hate it when conservatives say stupid things that make us all look bad.	0
13123	@lordschmindie You crazy kids be careful  it's a fucking jungle out there!! :~)	0
14440	yeah	0
16996	Nope. I don't want to be a doctor. Only a nurse. traveling nurse actually :]	0
598	I miss being here...wish they had corporations here instead of a damn AQUARIUM! I miss Jimmies hotdogs...that dog food be JUMPIN! LOL	1
18470	I don't unless Im really mad then I cry.	0
4228	I listen to a lot of really weird music  and I hate most of what's on the radio  so it's not really for me.	1
17463	mhm..	0
19360	Tabi&;s a ninja :D and I&;m a ninja star you spin me round and round. Lol being anonymous hides my shame for making that lame pickup line :)	0
7799	Would you mind if I blogged about it to? Hate doing that without asking first! #cleanup09	0
19495	how did youu know ?	0
9036	Is someone a bit of a twitter control freak?	0
7803	are you still at school?! Ha!! Sucks to be you!! I finished two and a half weeks ago.	0
5557	I thinks you meant to say that TWILIGHT was epic fail  not your mistake. I hate stephanie meyer and I've never even met her.	1
10549	whoa you said cunt.. that kinda turned me on ;)	0
5621	haha you'd think so right? I AM giving something away though i'm just surprised cause it's that high..my sqz  pg honestly sucks lol	1
12781	It's all fat free on Christmas. See? Santa also gave me Denial for Christmas.	0
14059	mhm ohkay so watz up	0
16694	&amp;&amp; if anyone gets tired of my questions or just generally annoyed with being spammed please let me know. I am not here to bother anyone! Thank you!	0
11294	omg dude! im so sorry!! that totally sucks. is it bad??	0
2534	Hoe	1
13983	its not just that Corinne is a bitch  she's proud of herself being a bitch and happy that people boo her - what a psycho	0
17495	would you give a Homeless Person Money or food ??	0
1695	Agreed. Fuck Twitter Grader and all it's kin.	1
265	no i think you will hate it. Its a bunch of dirty work.	1
6392	I heard it sucks... What do you think so far?	1
1486	@maddow. where is that big gay planet? can I go there now please? someone please fucking segregate me off this rock.	1
3905	shut ur ass up! u woulda been wondering the same thing lol. done rehearsing 4da night & planning 2knock out...right about.....now	1
16661	kum get it	0
603	niiice likewise...sure the boricua gave that away. ah yes we boricuas have good taste (Rob Pattinson) hehe damn sexy brits lol	1
16399	All the time. haha  Unless we're going out. Its uhhh more comfy!	0
18641	nahhhh. you cant help your lungs are only as strong as god made them	0
5891	omg I know  everyone tells me I'm a twitter whore  lol	1
8271	God I hate that movie.	0
4925	lol ur whale penis	1
729	Because they are FUCKING DUMB and annoying	1
12696	Glad you had a great time. Can't wait to see all the pics on FB  Flickr  etc. Hate to have been out of town and missed it	0
15724	i miss you too  &amp;&amp; i cant believe ur going to north!!	0
2544	I&;m not a creepy stalker. Just everyone fucking hates you so everyone knows what you fucking do. You remind me of Harmony Flashpink but uglier and alittle more pathetic. Everyone knows you fake yourself and other girls  and you want attention. Dumbfuck.	1
6039	you need some sort of ... ass whoopin...	1
9056	Fuck Yeah!	0
3810	am deleting all that bell-end Pineapples comments - so he keeps posting more. Cunt.	1
17890	multiple times :]	0
11020	That looks nasty...ice sucks.	0
4683	yeah it really sucks I need to manage my time better I guess or maybe I should party haha. Oh well. C'est la vie I guess.	1
8327	ewwwwwww that sucks.  I hope it goes much better than you expected!	0
4434	don't you hate yogurt! When you do recover from hating yogurt  go to Trader Joe's  get the Greek style kind  it's fantastic!	1
14194	Do you put cheese on your spaghetti?	0
10471	I've been using thunderbird but am damn near ready to chuck it. too many smtp problems. three different servers points to client.	0
5707	Then why u cryn? Hate'n on me.	1
11897	You'd god damn well better be an Engineer. all I'm saying.	0
2365	lawl @ fat bitchez.	1
