	content	label
1531	ps...ur cute...ur good looking  your funny  your a dick  your an ass  your cynical. I LOVE IT!	1
3578	"i'm glad someone is teaching that 3-year-old how to ""slap dat ass"" :)"	1
437	"RE: Hugh's daughter.  I just hate to see when a female CEO step down and says it's so ""company can evolve"" AAARRRG!"	1
2352	that sucks big time.	1
8080	Don't you hate that. Any idea how they got your password?	0
4918	LMFAOOOOO. and he looks emo now? i'd believe it.	1
14028	What sitcom character reminds you of you?	0
16660	i need a job hahaha	0
19147	who wass yhur valentinee ??	0
2536	Do you want me to rain on their parade? Sure hate ignorant Texans who believe that being from Texas gives them the right to act like low level scum suckers. The need to live in the real world and pull their head out of that dark place they have it shoved.	1
14135	have you ever been turnt up?	0
9188	...oh :( that sucks.	0
15886	personality 9r physic 8r looks 8	0
16352	everything	0
4402	ahahahaha so right. Im fucking freezing my ass off here.	1
1252	My problem is that bankers and investors have taken risks regardless of being told how bad things could fuck up.	1
10412	dammit miller  that was from jes again...justin likes to auto log in on this damn crack site and i forget. doh!	0
11080	Wish you could see my parents dancing to the Beyonce Single Ladies video. Dad is flipping his hand saying 'love' 'hate' lmao!	0
9546	@anthonyvoedin @bratzgames --- Reported Web Forgery! FUCK OFF! Stop DM-ing me. &lt;3 Firefox 3 protection !!! :-)	0
2942	Aww. Thanks dear. And I hate my gradeschool friends for ditching me. They forgot about me when we are suppose to be at her wake.=(	1
19106	bust their face.	0
833	@Dave_Malby acting as Colfax Chick's agent! After 100 followers I will make sure to get her ass down here and tweet with everyone	1
1155	shut ur ass up! u woulda been wondering the same thing lol. done rehearsing 4da night & planning 2knock out...right about.....now	1
2990	OMG bundesliga and brasilian bossanova. This was worse than seeing your loved family dog licking his ass. I'm scarred	1
3907	YOUR A WHORE!	1
10192	I disagree. Freecycle for clothes sucks. Rarely do people post pictures or include good descriptions. Maybe for kids clothes  ok.	0
12015	yeah. i peeped that shit too and left a comment. the wizard? really? damn. who DOESN'T homeboy have a mix on?	0
10211	I do. Why is it Americans feel the need to be an ass when they travel?	0
2876	Fuck the pics! @giove_dea WE WANT VIDS!!	1
1906	There was a MAD ABOUT YOU/ DICK VAN DYKE crossover about a decade ago.  Carl Reiner reprised his role as Alan Brady.	1
9745	You name it  it's contributing! Guess I just gotta get off the sauce  but it's the holiday & all these damn parties get n the way	0
14370	Do you own a pair of dice?	0
16198	(:r cools iLike that pikk lols	0
8937	I think lobbyist & politicians are to blame for our investing in failing enterprises. I wish theyd stop digging this damn hole.	0
17315	have you ever had a &quot;cub&quot; sandwich?	0
18947	Your traveling once again at night  you notice someone has been following you  what do you do?	0
4046	Definitely. I hate crowds. Angry  out of control crowds. I would rather have a root canal (and I've hd one or two)	1
9145	hope i didn't actually scare you or freak you out in @BradmanTV earlier lol	0
6262	wow emo... Ik ben benieuwd...	1
3382	oh man that sucks. I'm sorry. Sucks to live with people who are dirty..trust me  I can relate.	1
8115	ok I think you are on the right track. just hate to see someone who is bright and motivated trip up on the details. its a curse	0
16612	as long as i fucking wanted to be :D	0
7375	Hmm...gay marriage is a subset of gay rights  but they are not different animals entirely.	1
12407	Pah  lazy my ass! I'm facing 6 hours of book stacking! *lol*	0
12079	Yes indeed and french vanilla ice cream in it.  It's horribly calorie and fat laden but worth it!	0
9813	nothings better than seeing my sexy ass husband on stage and with that white pice of trasler trash YUCK	0
19214	who doesnt miss me lol (; VVV ewwwe my innocent mind	0
8508	Major newspapers seem to be heading the same route. I hate to see it happening  but it seems inevitable.	0
9703	Gone & paint that bitch's ceiling & then try 2 figure out how 2 tie these damn records 2getha.	0
17101	Wet the toothbrush or brush dry with the toothpaste?	0
19260	no  im tabitha jai locascio. myspace.com/tabiisaninja i have a face book to  ask for it. I HAVE NO CLUE WHO THIS CHEYENNE IS  so please send a link so i can see for myself  because i guess she might be using my pictures.	0
5109	Thats so fucking stupid for you to say	1
16236	Yes i think so ;)	0
17485	lyrics for You Should Have Killed Me When You Had The Chance ADTR	0
4721	mark Ya! Dick head old man!	1
7689	ha! my ass be bowling lol	1
13011	D: that sucks! we def gotta hang out when you get a little more money!	0
19114	how many people are you following right now	0
17877	I dreamt that those hugerobots from the car ads were out to kill me  i escaped from a palace in a revolution with an emo king &amp; queen and khia was there too LMAO so i ran away &amp; got to my old area and my fam were having dinner...	0
16532	What experience has changed your outlook on life?	0
7131	haha someone told me katie (?) was a bitch so I was like ehh. Death cab & JACKS MANNEQUIN FGHSDJ &lt;3 hehe	1
1142	I brought Prussia back  bitch.	1
18103	im not good with pranks. soory :(	0
3690	grown ass kid lol	1
13852	Common is rocking them nerd glasses.	0
4225	that sucks man...	1
8966	wah wah what the fuck....	0
140	I like the verses to the song....just not that lame ass auto tuning nigga on the hook	1
5408	Ha! Yeah  that caught my attention  too. Now wait & watch for Red Wings fans to freak. I'm gonna make popcorn for that show :)	1
18815	Janet jackson. You ain't right. :]	0
15811	Did you make fun of people in school?	0
19586	do you listen to your mom??	0
11264	maybe you should give it a go. I tell IE that I hate it everyday and recently it's been very nice to me :)	0
5375	Already on the coffee. I love her  but hate the whole spite thing. Climbed right on top of me to do it!	1
2417	shits gay!	1
3984	this job would be great if it wasnt for the fucking customers	1
17468	Seeing all the people that have passed away and just living for yourself and not the worldly pleasures like money and sex and blahhh bull crap	0
6140	if you don't know who i am  why follow me? get a fucking life and stop bitching about the past	1
2811	lets see it then ? ( : &amp;&amp; i was born in th ghetto si wtfuhh you know bout tht cuhh? ahaha not a damn thing! get on my level trickk. show a name &amp; catchh ahh fade lil homiee. &amp; no you know what dont stay away from me  come find me bxtch ;D<33	1
16475	just kidding :] ahha	0
10634	exactly how does it rain like a bitch? i've always wondered....	0
7589	BITCH...you got a working Zune  and I don't like it! Yea you got one...BUT IT AINT ENUFF!	1
14788	its not.	0
14064	Ummm..Im not  a quitter.	0
15202	I wear undies dude. hahaha	0
7003	You're quite right. I withdraw my aggressive commenting. Fuck-ton should be more widely used.	1
4962	i hate u! Jk.. But u can keep it.	1
18265	If you could transport yourself anywhere instantly  where would you go and why?	0
8881	now it reads the drive then looses connection. Or does not establish a connection for ages. Sucks as it's alreadya year old	0
5612	Funny I always thought Job Security is dependent to how much ass you can kiss? (wait I guess they are one of the same if you think..)	1
14931	I collected beanie babies when i was younger :) loved them had cases for them and everything!!	0
16677	If you could hear what someone is thinking for a day  who would you choose?	0
4840	Yeah  and T-Mobile Germany offers unlimited Worldwide calling to other T-Mobile phones. USA only offers Nationwide. Sucks.	1
7900	"on todays burn the fat blog. Did I strike a nerve? http://tinyurl.com/69xzth "" A-Bud: I thought it was dead on."	0
7922	BET sucks  except The Wire reruns	0
9563	have you had New Belgium's (Fat Tire maker) Frambozen? It's way good.	0
19823	Have you bought any new clothing items this week?	0
18624	I am off here for a bit. Gotta hang out w. Xentury. <3 Leave me things. Thank you.	0
13181	yeah I hate having to re-add stuff and losing my ratings  but certainly doing this is the LOOOOONG way! Happy Hannukah btw	0
13446	damn man u have an amazing boss!	0
12235	"She also stood on her chair and screamed ""Don't pick the fat chicks from Danvers"" when he was bringing someone up on stage."	0
11262	:( Damn. Did you smoke the last of your weed and forgot about the pizza cooking in the process?	0
15743	maybe you should text me NOW!!!! :)	0
1232	if you actually are a vicious ass koala bear  better to find out now than later. or else you might get confused.	1
9869	i really hope they don't fuck that movie up. i'm so nervous/excited to see it!	0
1014	I really hate bailing these guys out! They treat everyone like crap!	1
4317	it means - the fat beauty and yes lost 43 kgs thru heavy dieting n working out at the gym 6 days a week - that was 3 yrs ago	1
8931	Woah. Really kicking the nerd knob up to 11 there. hahaha Ok. I challenge you. For Christmas this year  I got the following:	0
13317	You can never have a fat enough pipe for your wifi.	0
18668	good im glad he does  id be sad if my husband didnt like me  we would have to get a divorce.r i'd be sad if any of my friends didnt like me.	0
5210	That really sucks.	1
4744	I would not be proud of that. That just means you're a whore or a polygamist.	1
6195	i think that means ur gay. or a child predator.	1
373	LOL Hon  I have been saying for a while now that this boy will be gay. It really bothers the hubs when I do  so Im tryin 2b good	1
14571	trick of the mind and the eye.	0
10188	aw I'm a cap too. I'm so gay. Anyway I'll be in ny around then...	0
12982	ahh ok..sorry  I got worried about u guys. you don't have to be gay  Telle! i'm sure there's girls out there that think you're ...	0
2855	"where'd ya put it? o btw: ""kick ass quote Copyright&#169; 2009 @abcd91 All Rights Reserved"""	1
9908	Top Notch click!  DONT HATE hater!  u mad cuz u broke  using a playstation as a cd player.	0
4929	DAMN.	1
170	"Also  I caught that ""Gai-damn"" earlier  and I support it 100% ;)"	1
10920	lmao you lie....major please? I'm always in a damn sewing lab til they kick me out...I guess you will be my new fake bf  LOL	0
19618	Twitter	0
19394	i like talking to jenny	0
16957	Can you ride a horse?	0
5256	She is as dirty as they come  and that crook Rengel  the Dems are so fucking corrupt it's a joke. Make Republicans look like  ...	1
16267	Kindness through ALL humanity.	0
15442	No. Its not as good for you as &quot;they&quot; say. Water is best for me :]	0
18794	MMMag i love it!	0
16582	Do you swear when youu2019re mad?	0
19045	I thought about how my mother fed me with a tiny spoon and fork  so I wonder what Chinese mothers use? Toothpicks?	0
9627	...DAMN STRAIGHT...you deserve the world or a least a peaceful ocean to sail your boat on!!! :)	0
1245	Fuck mod_Ella.....http://tinyurl.com/5hdbje	1
8757	I'm just that damn cool homie.  You'll know what's up when I don't tweet for exactly 1hr and 56min. LOL	0
19327	Does it bother you when people try to make you jealous?	0
7024	do you get one if someone sticks their boot up your ass?	1
13232	damn son I always down for foos. Maybe I'll swing up tonite for some football  peanuts and foos	0
5668	yes  it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.	1
3839	"how about ""bitchling pig  suckas!"""	1
17576	yes :)	0
2960	It sucks though when you have nothing to do at 4AM and your roommate wants to sleep.	1
17452	I have before. but its been a while. I can do anything :)	0
15498	What Color Are Your Eyes?	0
12442	Yeah  it's pretty cool  though having to add movies to your instant queue to watch them kinda sucks.	0
2910	damn. thats crazy early. i wont hit the city til 9:30 but i will be a few blocks from the spot.	1
18500	where you from??	0
13752	Sorry  J We can't afford bad equipment in our work. I'll give good thoughts  maybe put in a good word with the fat man up north	0
11191	HOLY FUCK!! Andy Samberg is bringing the future of music  good gawd that's awesome. Also YouTube in HD hells ya.	0
15344	Sun or Snow?	0
17215	crazyness.	0
6023	Then you should make fun of her for not looking at your ass.	1
18178	Are you random or predictable? Why do you think you are this way? Would you rather be the other way?	0
17123	It really depends on my mood and the type of people im around. Im very good at starting conversations but if Im around someone else thats doing a lot of talking  I may just be a bit backwards cause I don't like to steal the light :)	0
17693	hmmm..yesterday. My boyfriend and he was being mean. like always... :(	0
4094	I haven't started mine yet and don't know that it's happening. I'm a card freak  though  so probably I will send something.	1
5957	damn! twitpic that shizzle!	1
4793	still got that ass whooped haha.	1
378	heh i'm a thunking (friggin hate that word - 'thunking' how daft - anyway) - is it a CON?	1
7272	JAYLA U TOK DAT DA WRN WAY MEANIN U WEAR PANTIES ASS ITS NOTHN SEXULA SO DNT BE THANKN DAT	1
5112	damn girl. that was fire!	1
19352	WAT IS A DERO	0
18786	?mm	0
987	Is like putting Lipstick on a Pig!  You were perogued! LIVE WITH IT! #canadawest	1
16789	are you a registered voter?	0
14908	ummm no its anonymous..................haha	0
4669	what the? how the? damn it	1
5448	lol kevin bought me damn near nothing and we dated for over 10 months. my life sucks.	1
8934	BELIEVE IT. lol. I still love you. It's just that I would hate myself for passing up an opportunity to laugh so hard @ a show.	0
1720	I HATE rain..wud rather the snow..crazy I kno..lol	1
16977	no	0
11140	oh man  I'm having a nerd heart attack	0
14400	i got it lol i dont like it so far.................. :/	0
10370	I think they'd say fuck you right back lol.	0
4439	I have no clue what I've stumbled upon  but I laughed my ass off... you might too: http://is.gd/a8cz	1
18400	Let&;s get married?	0
1953	Damn those Mythbuster guys! Anyone who works or lives in Alameda must be crazy anyway!	1
4386	Hints in icing are bad or good? Skywriting sucks unless the hint is a very short word. I'd suggest a delicious tag for nerds.	1
6707	damn. lol. let me try something else. hot lesbian sex. nekked girl on girl. free porn.	1
5490	Fuck again. Call 1800QZAK. Then your problems will be solved. I might even get you a discount	1
16140	If you could choose to live on a different planet  which one would you choose?	0
1536	yes. sacto cali- driving back to palo alto later tonite. eventually i'll get off my ass n shoot.	1
9506	Sure have. It sucks and I'm not on chronic meds which thankfully keep it under control.	0
18825	Have you ever played baseball?	0
4156	I'm all about peace n positivity  but sometimes you gotta give a little kid an ass whoopin' !	1
14437	Okaydokay.	0
1792	fuck you  merten.	1
10328	But i agree that Walmart sucks :)	0
9545	it was until now. everyone came back from holidays. i've only got one #gcpets client now. damn.	0
6096	lots of ppl i know hate the song. was spreading it around & most ppl ask me whats wrong with me hehe. i think its so fantastic.	1
4888	Thai sucks too many peanuts	1
15956	what if you won&;t be able to bare a child? will you get a surrogate mother or adopt a child? why?	0
13424	re Twilight  I've not read it  but my coworker says it's brill cuz it's sexy w/o  any sex. She also said the writing sucks..	0
12024	I DO UNDERSTAND! I WAS TRYING TO PISS YOU OFF! AND IT WORKED!	0
12354	Rick Warren is no hatemonger. Opinion doesn't equal hate.	0
14138	What&;s the weirdest thing you&;ve ever eaten?	0
8186	muahahaha that super sucks. i just shot ppl to death. eff the time trials takes too much time. only had the game for a day.	0
11169	aww damn so u cant even see that video i posted. i know that should would def take u back to the good old days!	0
3157	sucks  don't it?	1
387	- Fat Bastard sends hugs for retweet on Austin Girl blog: http://austingirlblog.wordpress.com (need feedback on writing)	1
11852	Hey Matt  I hate to say it...... but maybe its YOU!  Or  do you break things just so you can be the hero.... cool idea!	0
5018	awwwwz poor little emo girl	1
8254	Im in the same boat....I need to get my legs into shape.  I hate squeezing into my jeans	0
10654	I like when you do that!  :-)  You always look so damn cozy & cute	0
3234	Joanne Angel? You know how much I hate you right now :p &lt;3 XXXorcist	1
7127	slap a bitch? What you want to do is CHOKE A BITCH like Wayne Brady!	1
11803	OMG I FEEL SO DUMB THAT WAS FUCKING EPIC	0
16444	No I dont/ My bf does. and yes if i could or had the extra money too have one i would  i'd like to take a gun class as well. just to shoot one. r Because you never know when you'll need to defend yourself. zombies are cruel. hahaa and there's a buncha crazies out there. ya just never know and being prepared isn't half bad anymore....	0
15618	no problem	0
4715	AHHH I HATE THAT..	1
6256	it totally sucks!!!  i had to call the stores with the fraudulent charges  filed a police report  sign a notarized affidavit	1
6475	Damn  tough call  but I'd have to say toddlers.	1
3858	damn I wish it was 1 here so my day would almost be over; btw that Wiley track is my fucking anthem...good looks	1
11499	Not yet  I hate buying a new phone now because I know that lots of new stuff will be announced in Q1.	0
11277	hehe not easy to get a big ass alarm clock!	0
11542	glad everyone is okay. it just sucks because he was looking forward to going for so long and then something happens!	0
4948	was it the Nigella coca cola ham? that pig rocks!	1
16716	San Fransisco<3	0
15362	yes. i have before :) i gave a dude a jump on my way to school hahaha	0
13629	I hate #magpie and I don't think it's neat. LOL	0
14010	you should ask her if shes still &quot;feelin it&quot; so you know for sure	0
16690	ummm theres alot of memories but none that i can think of at the moment	0
8910	I am already the fat controller.	0
8467	I really hate this ThunderHead IPA by Pyramid Breweries. Fucking skunk piss fo sho	0
5382	Fuck  amen to that	1
6947	HAHAHHAHAAHHAHAHA LULZ   @Mod_Alex  your STILL a cunt!!!!! hahahahahahahah lulz lulz lulz lulz lulz	1
7141	ass.	1
4523	gay man	1
11164	That damn monkey. He was the end of my TV career.	0
5057	ohlala dago ktny tmpt nongkrong gay :D	1
1332	I thought the same thing  he should have just hauled ass.	1
7857	damn you! was there grape? please tell me you've tried grape. its the best!	0
4820	"I freakin hate that! For me it's ""Hi Rose"" Rose is my last name you idiot! LOL"	1
4279	P33T WIFF HIS BIG GAY TEEFS!!! BRYCE FROM TRS AND HIM SHOULD HAVE BABIES AND THEY'D HAVE AMASING TEEFS	1
3999	um  coz you're awesome? and on another note...yo gabba gabba is fucking disturbing	1
10220	Agreed.  Is Dick Clark setting an example of what to do or not to do?  Very sad to see him now God bless him...#nyetwarty	0
14833	Since some of you want me to spam them ill spam 10 qs ok if you dont want them ill unfollow you but hit me up quick!!! :))	0
14376	synonym book :P	0
5874	http://twitpic.com/t9za - Hahaha! that looks so emo...poor guy thats y i prefer drums	1
11158	i think that term comes from the ppt being printed out and being a stack of paper (thus deck). but i hate it too...	0
6168	haha. word. i'm having a glass of wine and retooling my erotica blog project. if i'm gonna be all emo i may as well channel it	1
6396	I hate that entire area of new york.	1
7187	I would not be proud of that. That just means you're a whore or a polygamist.	1
13425	Done. I've had my ass kicked by a duck before. Not an experience I want to replicate.	0
11463	Hate to bring this up  um  but did you see how ur last tweet came out?	0
38	Gay fag.	1
12571	Also  you claim you won't change who you are. But I want you to change from a Guinea Pig into a monkey. Monkeys are awesome!!!	0
10144	Ooooooh - didn't hear that story!  Have a bad feeling it likely makes us (Canada) look like wannabe dorks on the fashion radar..?	0
5667	usually  if I am at the point where I'm ready to say something mean  I will click away. I hate mean people.  hate them.	1
13027	I think the MyCoke Rewards site is all Flash driven...I hate it	0
4992	hour meetings foe a job you're failing at  because you hate it  your bentley that you don't even drive cuz gas is so expensive  in	1
5508	here 2!Another big storm is blowing our way. I hope it waits until I'm home from work b4 it starts snowing. Hate driving in it!	1
606	meh. All year round baby. They're actually growing like fuck at the moment  except for the caterpillar incident yesterday.	1
756	oh in that case. WTF  thats some ugly ass shit to do.	1
13608	omg facebook has claimed another victim! hope you're at least kicking ass!	0
15303	If you got arrested for murder  whom would you call with your telephone call from prison? And why?	0
4284	of course @bapper is cold..he eats picked radishes all winter..if he had some whale meat he'd be fine..	1
7180	/emo damn you.	1
9548	That's why I'm glad I didn't have to be on campus today. I hate the nice sheen of ice that seems to have covered everything.	0
5234	That's gay. Poor MCR.	1
17853	MOOOOOOOOOOOOOOOOOO!	0
7246	Quit the gay ex and you wouldt sleep so much	1
7774	LOL!!  It's ok to admit that you got fat  or phat :-P. Hahahahaha jk :-D.	0
6186	HOLY FUCK!	1
18865	be true to others to hope others will be true to you	0
4231	Watching the Biggest Loser. I'm amazed by weight gain or weight loss.These people are losing 5  10 20  30 lbs in one week.Amazing	1
2284	i didn't laugh  fag.	1
824	that's weird  because I hate them the second time I see them.  First time is ok but they get old quick.	1
17859	Not very often	0
47	aren't you just super special.  I will not know the sweetness of sleep until about 9 tonight. I hate grad school. I want out!	1
4987	I might get in a snowball fight out this bitch!	1
990	Lemme make fun of you for crying at a dog movie for Pete's sake. Nerd.	1
13497	"correction sir - I am a gay man in a woman's body as we already discussed. I just want to have ""big gay"" fun!"	0
15573	my cousins toys and my blanket	0
11631	Joydaily  damn...no it doesn't...lol.	0
4288	lol no no.. we will kick the pig... (kick this thing off  do it  get r' done  etc.)	1
17570	Are you still shy to talk about sex??	0
5788	#NAME?	1
18434	what song? wtf haha	0
8695	I'm up. See previous  my night sucks  tweet	0
13246	naw  f'real: its time for a visit man. IM such a damn mommas boy  i GOT to have that connection or i start getting depressed...	0
19257	Awee'  your gonna hand it too mee? Lol	0
18782	What do you think is your most attractive feature?	0
4460	ass balls... lmfao.	1
4418	Oh Shit!  I am a yoga loser. But not any other kind of loser.  I have already showed up once with no class  alas.	1
14325	hippi van	0
14346	large	0
10787	GET UR LAZY ASS OUT OF BED	0
2703	BETTY IS LIKE ADORABLE. YOU LOOK LIKE A CRACK HEADS SHIT IN A TOILET MY DEAR	1
11825	I'm so mad at America. They didn't sign a law stating you can't torture gays for being gay. I was so offended. This was 3 days ago.	0
4949	"Fuck that shit. I told people... ""DON'T MAKE THAT ACCOUNT!"" and someone had to do it. Fuck that shit."	1
8241	Damn  why don't these people tell me what is going on?!?!?!?!? :P	0
16969	no but i should more often im sure	0
19854	Who is the biggest gossiper you know?	0
1048	*watches than throws up* Man  that's was sick as fuck! A glass jar?!?	1
8704	ohhh fun are u eating roasted pig?	0
18053	I know the haters are the motivators(: hahaa i love you too<3	0
10737	Bitch forced me on the scale!!! She should be happy I didn't hve my glock!!!!!!	0
7952	I'm fairly certain you'll be seeing more of Kevin on Best Damn in the coming months.  At least more rants  if nothing else.  :)	0
1119	too late  I am skipping town bitch! (gets on express train)	1
9473	That really really sucks. I can't believe they do that to you. I mean  you SHOULD get those games in particular. Crazy.	0
481	"- you can trust me to do my part to help @adam_callender win his ""biggest loser"" contest.  ;)"	1
17755	going to Idaho and go to see my Idaho friends is the same thing. So pick a different wish	0
5173	you're a nerd fail	1
12813	UGH - the same!  I almost hate it.  Would love to get to sleep at 8or9 like my hubby.  Used to be an early bird!	0
17300	Yup yup!!:P	0
39	oh ok it's the dick-in-a-box guys  that explains the timberlake appearance	1
16188	didnt have one	0
14317	Where would you bury hidden treasure if you had some?	0
12194	fuck. YOU. Lost the game.	0
16670	I don't have one anymore i deleted it	0
17923	craziest? i havent. only a raccoon.	0
12423	next season on the hills... more drama. LOL i hate that show	0
2362	damn girl. that was fire!	1
6086	grab that... It's yours  bitch!	1
17411	Never.	0
10648	http://itweet.net/web/ kicks some serious ass.	0
10863	I would agree with that! it would be funny if it wasn't pouring so damn much!	0
9857	that sucks I wonder why it was so messed up for you	0
2641	Grosss! Your face is nasty	1
11681	I really wanted Paterson Joseph. Matt Smith looks like a bit of a dick... but quite interesting at the same time.	0
18134	what&;s the first job you had?	0
1433	damn! you packin heat!	1
9283	dammit! You keep your damn dirty hands off my fruit gummy chews!!	0
9728	Sorry  almost everything about digital distributed movies sucks right now and it's not looking to change soon. DVD + BD for me.	0
5851	don't hate on ghajini. It was an awesome movie.	1
6435	fuck...  lemme know if you'd like to work at criagslist	1
3131	I *really* hate housework! Then again  it was great waking up to a clean LR & kitchen! Maybe I should do it more often... :-)	1
10970	well I need The.Perfect.Dog. b/c the kids want one and I hate cleaning up after them. Not a big dog fan!	0
18560	Single or taken?	0
14305	YEAH!!! I don't understand why people don't tell others about that kind of stuff??!?!? It drives me crazy. Everyone would want someone to tell them if it were happening to them!!	0
11551	it's not a bad coffee shop overall  just the one in the market sucks.  Slow service in a poor location for traffic.	0
3865	I will cut you in the mouth bitch!	1
1184	Wow  that sucks!	1
12552	"http://twitpic.com/ksek - uhmmm..almost has that ""infinity mirror"" look to it...lol!! Freak someone out after a few good drink ..."	0
4221	pimping your blog again  but damn funny.  specially including Connex	1
12777	with jury duty just become biased against everyone.  worked for me first time i had jury duty.  told them I didn't like gay ppl	0
3363	"are you sure they weren't looking for my blog w/ ""wine bottle in ass""??"	1
11422	dick and bubble gum. Thats what used to work for me lol	0
14477	Mmmhm!	0
17939	Alllrighhhtyy. :]	0
4038	"oh! I saw the ex earlier. Asked if I ""fancied a fuck"" before he left the hospital. I politely declined."	1
866	I would have done it by now tbh. I have no words except just WHAT THE SHITTING FUCK ARE THEY THINKING!	1
13478	good call Boo   Bitch   Boo x2 Dumb ass plaxico	0
6005	Lol. Ur a bitch. I've done Hondurans and Chileans  and I don't need some closet gay Peruvian dressing better than I do!	1
17302	Actually  IhDontMind..GoAhead	0
9974	needs her ass kicked - this is 4 car events in 18 months and keep getting worse	0
15588	That&;s all for tonight  peeps.  Please let me know if you need me to take you off my list.  Some people are being rude about my questions.  Just simply ask to be removed from my list and I&;ll do so without a complaint.  :)	0
7855	ugh that sucks. Its good she cares but still I'm sure you'd be ok.	0
12610	I am going to try and find a boyfriend by august and beat his ass into doing it!!!!!!	0
8050	I hate taking pic's. How do we know that your pic isn't stolen from a super model? LOL	0
9	LOL  no he said  What do you call a jail cell to a gay guy? Paradise! ahaha.	1
13963	man  they photoshopped the fuck out of summer glau. her boobs have a life of their own & her face looks like a bad glamour shot.	0
15313	What would you do if a leprecon jumped out of the r bushes and stole your wallet? I would be scarred for life!	0
14578	he shaves.	0
3484	church can also suck my dick.	1
14447	boiled eggs :D hahaha	0
