	content	label
9562	"Hate it when that happens. ""lost someone"" My followers keeps going 202  201...24 hours now. lol"	0
19329	Do you know April?	0
9741	fucking iPhone auto correct.	0
5215	you mean we chatted about how I wish I were a gay man??	1
9949	its gay. Went to sleep at 3. Come and ill make Haha	0
17037	How does Freddy Kruger wipe his butt?	0
6477	oh no!! that sucks!	1
7418	Just keep your head up...you kick so much ass...	1
8044	- I agree. No More SteveNotes. Damn!	0
13249	oh man....that sounds damn good! now im hungry. damn you!	0
6945	The 401 always sucks between Cobourg and Kingston. I'll be doing that joyous trek on Boxing Day to visit the relatives.	1
15806	lame	0
3175	"lol exactly. ""Hey guys  how about a 13-sided paralellogram? THAT'LL fuck em up!"	1
5876	"I always respond to that use of gay by asking if the subject really is ""fag-o-licious""."	1
14492	yes but i dont like to. i have this crazy fear of thinking if i just do it one more time my eyes will be stuck like that and i should lf just been satisfied with knowing i did it the last time. hahaha im a weirdo. but ya never know' ya know?!!	0
10923	I've been drinking orange juice  water  eating crackers...my body just hates me. doesn't help my immune system sucks.	0
19269	how long have you dated your boyfriend for and where did you meet?	0
3897	awz cum ova	1
9516	I realize that  but how do you light something with olive oil and no flame? lol  just being a smart ass.	0
15159	sure will	0
3476	that's the coolest damn thing yet! Have you put it on your own website yet? Its a pretty simple ap  just don't use huge pics	1
14960	jabbawockeez.. what do you think about them?	0
6153	you'll be a a monit-whore.	1
991	damn  that is pimp!	1
8686	hate writing?  I LOVE writing :P  I'm contracted through January  but if you need a 2nd draft or something hit me up!	0
1453	FUCK YEAH!	1
9659	its funny but fucking true I sent 1 message saying 15 minutes  and then 1 message saying that I was giving away a hammerburst	0
7799	Would you mind if I blogged about it to? Hate doing that without asking first! #cleanup09	0
6019	"We just call that ""whiskey dick."""	1
16382	Are you listening to any music right now?  If so  what is it?	0
13845	oh  I agree. the only soup that's a pain in the ass is gumbo :-)	0
6244	don't fuck with Fiat	1
12216	damn  woulda been nice to see u. I was crashing someone elses party ;)	0
10002	head ass I'm in chicago actually with VMarie lol	0
13756	"Yep  he left with supposed ""mercury poisoning"". Mamet said he apparently ""left to become a thermometer"". LOL. HATE PIVEN."	0
8204	"Perhaps I will send you a link to one of my ""fat"" pictures so you can see what I used to look like. HORROR"	0
8201	Damn iPhone  I meant wine and cheese	0
9875	Sorry  I just hate anything that has a penga right now.	0
4524	let me know if you want a co-pilot tonight to keep your ass awake!	1
7317	omg that fat dude should not be in leotards idk they made them that big lmao	1
1535	damn that caller ID	1
353	she doesnt want to scar you for life like i could.  cant talk her into sending you the video of they guy with the jar in his ass.	1
19738	are you loyal?	0
15163	what do u guys prefer? Jonas brothers or justin bieber	0
19615	iLoveYou! Thanks alot! Bhut its alot 2 keep up wit! Wanna trade haha!	0
17333	i would probably make it so the people in my family were happy.	0
17165	Do you have any concerns at this moment?	0
6577	damn  I'm moving south.  Cleveland has it for 1.69/gal	1
6271	i dont care if its him or his ppl ... i care if its authorized or a poser squatting	1
10017	Wow! We won't be above freezing for several days..No need to share your frigid air  Canada! Pretty  but damn cold.	0
13580	Sweeps Week: Meryl Streep plays gay arsonist on COPS!	0
1573	sorry  you have no cred. Two words: pig ears	1
5097	haha no I'm just trying to fuck with him	1
2502	I hate you so much I just want to smash your face.	1
14233	Do any of your friends have children?	0
3277	i've been on twitter 1 week and am about 20 shy of 500. does that make me a loser? LOL LOL LOL	1
13849	yea I know right? I was like awww damn!	0
19404	marital arts haha	0
7409	fuck yeah they do!	1
18021	I dont know but i did like pollyanna?	0
8823	I don't really remember but damn its killing me	0
8525	always the steelers!  now i know for sure your a down ass girl lol	0
6900	don't hate me cuz i'm beautiful. jk. you're probably too young to have seen that commercial. HA. what's wrong  chippers??	1
9107	Yeah  smart!! Lets encourage kids to eat cereal that is pure sugar so they get fat AND rotten teeth. Lovely.	0
1263	HAIR PRODUCTS? I hear Hair Products?? lol i hear your getting beat up us girls do stick together...against them bad ass boys	1
10719	that sucks  @krkipp99 plays this game called cube crash that she really likes. You should check it out.	0
10340	I'll have to work on that one.  Ass clown is a solid contender.	0
5917	Top three tips: 1) scan updates  2) pay more attention to @ replies and 3) set time limits before it sucks your day! ;)	1
9080	Bitch ur crazy! Hahah mean I like mcr as much as the next guy  but ur making death threats to bob If he doesnt anwser you.	0
8270	Goodness I hate talkin to those that act stupid especially when u no they're not. What we do to ''make a dunut'' huh?	0
16366	Uhmmm depends on the mood im in I guess haha	0
14384	For shizz lady. :]	0
7348	I don't care about his fucking kids.....I want JP's kids head on a plate.	1
12768	damn. I need to get me one of those... what do you call it... a hookup? Lol	0
4564	I don't know about that... Drew's ass is pretty tiny.  :)  Knees work too... except Drew's knees don't work...	1
6489	Definitely. I hate crowds. Angry  out of control crowds. I would rather have a root canal (and I've hd one or two)	1
16369	ohkay iWill	0
7158	AHHH I HATE THAT..	1
8721	It was pretty fucking cool when it wasn't driving me insane. I worked for Toonami and AS for 5 years.	0
2057	yes? Yes? Fucking YES?	1
11017	u cunt tell me u did not lyk da snow	0
5040	Damn if TJ doesn't like your music  it must really suck. This guy will cosign anything	1
6028	dont hate too hard!  it hasn't been very warm here lately!	1
5908	maybe he sldnt cum out in his mofo boxers n dance around hes guna b jumpin around n his junk fall out	1
1242	fuck...  lemme know if you'd like to work at criagslist	1
10161	Damn!  I better get busy  I only have 29 updates.	0
17303	remembering. but i have some crazzyyy dreams haha	0
2676	Nope. I actually have a life. *COUGHCOUGH* unlike you  the lonely pathetic ugly lowlife man/woman who&;s life events are: staying on formspring creating fakes and starting shit. Seriously  I&;m not the bitch  you are. END OF STORY. KCOOLBYE.	1
6072	bitch you wanna go? Ill kick your ass	1
5211	that sucks.	1
15547	....	0
1096	motherfucker stop drinking Red Bull ADDICT! watch ulcers eat at your stomach lining bitch!	1
16152	If nobody buys a ticket to a movie do they still show it?	0
11507	about damn time... oh  I mean  that sounds great sir.	0
11012	sh. everytime a hot vampire movie comes out  my popularity goes up. & yes it sucks. the stamp on the death of literary ficiton.	0
3077	anna just has to ruin the holidays for me  just like every year. Damn you anna!	1
3119	holy fucking jesus mother  gad damnit WTF? wow.	1
12254	I know. I've been on the slaughtered team often enough to know how bad it sucks  though. And these kids are the creme de la creme ...	0
10553	a friend of mine in history class. He's the best friend of the (closet) gay guy that wants to go out with me.	0
7562	That sucks ...	1
14176	Nope.	0
4910	Ugh. That truly sucks :(	1
4640	Reid I made it!  urghhh... I hate shopping. The trauma of it sent me hiding under the covers. Or maybe that was the cold.	1
18049	the cancer my little brother had to never come back!	0
11962	Wheres the fucking egg nog brah?	0
14619	Hmmm....U makin me hungry first of all! &amp;&amp; Dairy Queen! YUMM!!	0
8518	thiz is fucking nasttty!!!	0
9754	Bad ass!	0
7989	Dang Id hate to see whats in Twinkies!	0
9879	just avoided a stupid ass fight. Some chick was tryin to provoke my cuz. But everything is good.	0
11130	@ashleypalmero kicks ass at photography  what can I say!	0
1590	Now I'm gonna have to go back to McLuhan & Leary to help me translate WTF you just wrote.  Damn  I hate when that happens.  Heh.	1
12084	ur right.......just managed to lock my phone and the fucking phone now asking me PUK code:(	0
4493	That sucks. I was actually a guest on there! My first time on the radio.	1
3161	FUCK YEAH BIOSHOCK! Tell me how the apartment hunt goes!	1
11058	i got a blog on ozonemag.com about Pinky the pornstar trying to act like a business woman. being a slut is not a biz  its a cop out	0
13454	you could uh tell me all of the totally cool things about you  where you've been  who you've opened a can of whoop ass on.	0
6291	are you off bitch? I want BM it's my best friend! Damn it....hey don't forget FullMoon Getogether tonight	1
19255	lol thankz	0
8111	what do you hate?	0
853	he was given one extra ticket from a coworker so henceforth my ass stays here.	1
13661	its a freakin club u don't need a damn invite ha!	0
16301	Do you fall asleep during the day and cannot sleep at night?	0
2334	i REALLY hate you	1
5022	hate u	1
365	Lawlz. yr a bitch. hoe.	1
18618	Didnt i give you my myspace ?	0
178	oh guess who got an australian shephard puppy today. note: NOT ME. the other roommate. yeah. another. fucking. dog.	1
1516	damn right it wi be!	1
444	no. ur 13 get the fuck off the internet and get back to playing with ur easy bake oven. stupid parents buyin brats iphones.	1
10498	I hate doing laundry PERIOD	0
17106	Do yooh lite it upp ma?!	0
3973	u in a good mood souljaboy why u in a good mood oh n i luv ur new song 'damn ' like it hit   me bac	1
14252	are you able to act like yourself around other people with your girlfriend	0
14364	helping someone without them knowing who did it.	0
4170	I guess everything's alright but I hate this still.	1
4506	hahaha honestly i fucking CRACK up on shit like that ppl need to srsly LIGHTEN up &lt;3333 ya	1
7609	you're so gay. I hate lonestar.	1
7866	have a safe trip  planes freak me out :(	0
4689	Your John Mayer = My Jacks Mannequin. Andrew McMahon is my LIFE SUPPORT. Not to sound emo or anything ahaha	1
1916	immortal? invincible  privileged  all-powerful  above-da-law  I-am-da-law  da ends justify da means  I don't give a fuck I'm IT...	1
1912	dude.. I just think the twinke or whateva you call it... It damn cool.. LOL	1
2551	:] you are fake though :D ? that makes no sense lolol why would you keep faking all these formsprings  your stuuupid :p we all know the real ashlee girls formspring already  soo fuck off may you?	1
1036	goddamn it kj...fuck you 29 times http://tinyurl.com/6pey6r	1
5847	niiice likewise...sure the boricua gave that away. ah yes we boricuas have good taste (Rob Pattinson) hehe damn sexy brits lol	1
7344	ah damn  ok	1
17901	hahahahah lmao sorry i deleted it  but i thought you ent like you didnt aprove of it hahah	0
10395	That is a massive FAIL. (I am being facetious  here.) I hate low-calorie anything  & it shows. LOL	0
16720	Do you like carrots?	0
7815	damn that's quite a long code...but  one thing I can tell right now is that STDOUT and tty output streams need not be same	0
18964	yes YAY! you guessed it right ;) and i cant call you! :L	0
2527	i never said that i&;m 16 or that i&;m sexy. dumbasssssss	1
3504	PETA is an ass in the article  D. Big time.	1
13162	Hrm  that's a tough one - should do a blog post. There was one who asked me to fly to Greece and trample his cock in my heels...	0
16568	Vagabond.	0
19561	used to be a whole hell of a lot but now not so much.	0
166	Man  why u live in NYC in that crazy ass weather. Move out to LA. It's nice EVERYDAY. NYC is soo over-rated! lol	1
4057	Damn Girl! Aww  that'll be cake at the rate YOU are chalking them up. Nice seasonal pic and awesome tweets btw.	1
7493	YOU KNOW IT BITCH. :D	1
15921	hmm ...my daddy :)	0
4266	damn right it wi be!	1
2364	OMG where? that sucks!!	1
15040	Quit my job of a year and half at Kroger to go on a girls vacation after I graduated to panama city  fl. :) I did it in two days and took the money I had to go have fun	0
646	We loovveee chicken.  Damn i do also so I really shouldn't complain.  And since I found the chicken i am in a better mood.	1
13805	Get the fuck out of my head. I was just thinking about doing a video to that song YESTERDAY!  We have ESPN!	0
17989	Haha thanks lady. r Worst habit: giving everyone the benefit of the doubt.	0
4688	haha someone told me katie (?) was a bitch so I was like ehh. Death cab & JACKS MANNEQUIN FGHSDJ &lt;3 hehe	1
14777	What is your favourite ride at an amusement park?	0
627	Compared to Eeyore and that stupid bear and that demented pig? I think he&#8217;s fine.	1
17871	How much did you get for your teeth?	0
14767	Mmm... ROOT BEER! haha my fav drink eva! POW	0
5309	then by all means  bitch away! haha.	1
11745	I hate that song! Why is he in the store by himself? How do we know she's in the hospital and it's not a scam to resell shoes?	0
17511	iDnt think ya ready for it !!	0
12417	It sucks (for us too at SlideShare). Hope Apple does something about it.	0
12922	What time do zombies cum out n play? If it's passed 10  sorry. Maybe next weekend?	0
13703	Booding. If you're feeling less emo  don't forget Sobranie Cocktail: http://bit.ly/vOYu Took some of those to a festival once...	0
7299	A BAMF is a bad-ass mother f*cker.	1
2619	why are you so gay	1
15850	Flowers from my bf yesterday :)	0
1915	happy for you  sucks for me!  this should have been SNOW!	1
7456	i couldnt agree more. HATE sandra lee!	1
19051	.	0
2804	yu a dam lyee mikey yu kno ya mom behh tearn ya asz up.	1
14727	What YouTube video made you laugh recently?	0
9535	LACEY'Z A BITCH WTF LOL	0
3565	Damn cat. She snuck into Aidan's CRIB (1st time) he woke screaming - went in - he was squeezing her & she was kicking his tummy.	1
5107	You fucking rock =)	1
7879	- Austin Girl & Fat Bastard are giggling with anticipation over Kitty Kat's Halloween pics!	0
1446	I know - I really wanted to go to the show - but I gotta be responsible. I was in class w/all the idiots. I hate them all!	1
2418	fuck you Devi. slit em'!	1
11380	why is his best friend such a bitch? the hell is his problem?	0
11210	damn he had 5 kids.  Growing up in Michigan his single was always on the tape deck.	0
5358	The pig of shame? Lol! Is that like the aardvark of discontent?	1
8147	Seriously Cat  16 000?  Seriously? UR a beast ... if there was a bloggin HOF I'd nominate u First ballot... Fuck Perez!	0
10320	Like fuck I am.	0
16144	i love you to :)r thanks people are lameee	0
17404	...........999 a girl?? lol oh god why did u make me so stupid??	0
10786	whos fucking who?	0
19193	the winter olympics in Vancouver. Supposed to be gorgeous :]	0
11723	@jenndow @JenF80 And you call ME a twitter-whore. XD	0
1868	Totally.  The ass end of my Jeep is not  but no life forms were impacted.	1
13348	yeah  I tried calling... Even left him a long ass message. @aarontait come back to us!	0
7964	dude I'm still pissed about that damn movie	0
4941	Then I would be gay and I would kill myself. Don't become a boy  please.	1
16221	have to	0
1768	nerd!	1
6387	haha  that's ghey. Tell them it sucks balls and they need a real designer.	1
406	summer workout tape? How you gonna workout to Kanyes depressing ass album  ok  maybe 2 songs	1
4280	Yes but if your senses are dulled mebbe you no bitch so much? Or you should find a good human who's blood you wanna eat	1
12081	Yeah  but we have Kass' weak wannabe columns.  Oh joy.	0
13770	what up stud! How's that poop on the floor loser? :P	0
5852	If you're hard at work or just leisurely reading  you're not a poser.	1
17276	Do you like your name?	0
8824	no but I'm fucking hungry right now~	0
14629	if you had the opportunity to be in a movie with any actor/actress who would it be?	0
13100	Haha. Should we start in on pussy?	0
16947	Okay I am done spamming for right now. I will more later tonight. My husband is cooking dinner and I am about to eat. But please spam me back. And I hope you all have a great night! <3 -ChloroformGRL	0
8060	twitter's bugging like shit. my tweets stay on top while your guy's updates underneath. this shit is gay.	0
12543	well that sucks lol  say high to every one at rock bottom from me	0
455	Happy birthday you damn sexy hobo!	1
14564	hehe yup  it&;s awesome  but the pronunciation is incredibly haaard :D	0
18218	Do you ask questions that sometimes you really don&;t want the answer too?	0
1967	If they would have cremated that son bitch I'd be tale grabbing his ass right now	1
2622	]=	1
15989	yea	0
19438	both :P	0
10871	Fucking hell  I need to train!	0
5785	and the arabs pussy count reaches 250 million. There I said it  we're all a bunch of pussies. No offence to the pussies	1
1240	aww damn now u know how much your Christmas present was *sobs*	1
15213	Hahaha well then i can't fight you canI? and if you don't mind me asking  why do you dislike her?	0
7311	haha no gay stuff is good! cuz i tend to be attracted to females! haha jus chillen getting ready for work!	1
8273	I meant one particular gift. Damn 140. I got deluged with stuff this year.	0
9033	O'Malley  our cat  drank them all. Hmm  maybe HE is the culprit. Damn cat has the gift of gab AND Leprechaun beer. For shame!	0
14058	i love youu chica!<33	0
19613	no	0
6049	sucks for you	1
2410	I hate you	1
4791	fuck you  change your name. Do you know who I am? (yeah  neither does my mom.)	1
429	Fuck you  McGaffigan. I WANT TO GO. NAO!	1
8339	I would have wanted a cake with a big old file in that bitch... Break me the eff out!!!	0
11	Shakespeare nerd!	1
9997	pig pen is hotter :P	0
15196	i would look sexy and fuck shit up :D	0
19616	Are you someone&;s best friend?	0
19699	Visit? Plz *-* http://www.e-castig.com/index.php?r=R1wwn	0
4200	Ummm...was that our little brother's ass? And you dare judge me?	1
8722	Ugh. I fucking hate Ben 10. I remember how much bs it cause for my dept. when I was with CN.	0
7345	Pah. Loser. ;) Haahaha. Well done fella. Very interested to chat to you about it sometime!	1
421	Wilt fresh spinach with hot bacon fat and top with bacon!	1
12764	well hot damn my wish came true! Where the hell have I been? I had no idea!	0
18700	Do you volunteer for anything?	0
2244	...fuck jared leto. i forgot it was his bday. 25th HIS BIRTH 26th MY BIRTH ECHELON THROUGH THE BACK DOOOOR.	1
18546	Does being yelled at bother you? Do you yell back?	0
889	fuck Dreamhost. that is all.	1
9142	I know  haha  and the cold sucks  but I get so excited when it does snow.  They say it'll turn to rain so I want to catch it!	0
3904	big mistake. we gotta even it out. who da fuck else is in!	1
10224	I've been waiting for over half hr for the damn red line. Today kinda sucks!!!	0
18488	Who&;s better?  Superman or Spiderman?	0
8694	hmm..maybe if you got off your computer and sat in front of it instead your ass wouldn't hurt.  &lt;O - )	0
9952	good  have some for me... im maintaining sobriety for the night... sucks.. as a matter of fact  have three.	0
911	did i jus get a reply from an emo asian!? CRAZY!	1
14664	Spam me   ill return the favor : )	0
9438	fat fingered! *coverage* is key.	0
16614	I was dancing in the kitchen lastnight while cooking grilled cheese for timmy and we were laughing about it cause i was doing the robot out of the blue :)	0
4890	it was in reference to his gay suit	1
10565	ha! not the stomach ache part the big and fat part	0
12202	Kick ass  as usual... Give me a shout via DM or email once you're done with the training  okay? Thanks  Matt. sk	0
17685	hip hop	0
13554	Ah  I hate that. We get the mormons every now and then. Last time it was a really hot day  and my dad offered the guy some water. &gt;.&lt;	0
19610	Are you wearing the p<br>	0
14584	Nooo unfortunately.	0
15701	Are you telling the truth if you lie in bed?	0
14576	i think u and jack should date!!!:)	0
7328	hate you so much	1
12014	most black shows nowadays are about bourgie ass  successful black people... which is cool to see  but...	0
10332	yah  but YOU get to tweet from your couch or bed or whatever.  I gotta sit on this hard chair on my computer I hate.	0
19656	Have you ever been to those cyber cafes to use the internet? How much they charge per hour? I did a long time ago &amp;&amp; its 3 dollar an hour!!!	0
16835	Girls; Do you like how you look in a bathing suit? Guys; Do you like you chick in a one pieec or two piece?	0
6916	any workplace where that isn't safe needs to harden the fuck up :p	1
9608	damn  hope you can work it out.	0
10738	I'd sweat my ass off!	0
15606	ahaha <3r yes ive noticed <3	0
15758	Yes actually i finally did. with timothy .	0
7994	Thanks for your kind words about Sincerity Sucks. That's always been one of my favorites.	0
10046	Hate them.	0
2413	na just a bitch of a teacher!!!!	1
16725	leftttttt :)	0
9811	LOL Iowa sucks that is true	0
1187	I hate that  just finished round 4 of rough revisions for a client... can't they just be clear and concise at the get go?	1
4939	why do you eat so much you fat bastard	1
19367	idk	0
4566	ha ha loser :)	1
15294	Whats up doc?	0
17425	Do you own shirts with funny sayings on them? If so  which is your favorite?	0
485	damn you overload issues! :(	1
713	ud lyk it if they suxd ur dick.bt id kill them rit b4 i killed u.	1
18578	I appreciate the help ;)))	0
18507	What do you think of the papparazzi?	0
18503	Do yuh have any stalkers?	0
17825	so you said you were on your way like an hour ago  you only live like 15 min away..where youu be? ;D	0
10668	Word  they're in the way. Always grabbing the ankles and needing food/care. FUCK BABIES.	0
2680	.. STFU TABI ... you may not be fake .... but your a bitch annd need to go back to Idaho .. HOEEE ... orr just go to W&;ford.. your better off ther anyways (: .. you have like 1 maybe 2 friends in brock  soooo leave	1
8783	ur probably at henry's.. it's gay nite lol..	0
7806	I got a gigantic  bad ass pizza cutter.  It's not just for pizza anymore.	0
10113	YAY! I'm thinking abt that again. Otherwise fone b blowin' up. Plus reading links on BB sometimes sucks.	0
6108	"I just assumed when you said ""meet"" you mean suck his dick  cuz that's what you do when you go to ""meet"" people."	1
2051	I'll love him in the biblical sense  just as soon as they chop his emo hair off.	1
15008	Im not a nurse yet. But I would say the neverending need to keep helping people. Its more than the average person could do... r Maybe this way  I can make a difference. If not in the world  in someone's life. :]	0
5999	- yep  I'm a real ass. Everybody knows that.	1
16772	haha i like you to hahaha :)	0
18707	Who is your loudest friend?	0
943	Bitch I will cut you! @strong_bow Whatever happened to just smoking weed? @inject Because it makes us feel so good.	1
10324	As a former newspaper man I have to tell you that I see no reason for a bailout. Then again I hate bailouts in general.	0
10870	I originally made them in the grill  but it's a new grill and I hate it  so when I discovered they were cold  I microwaved them.	0
4518	nerd!	1
14280	Being able to fly!!!!!!!!!!! :] but it would have to be all the time hahahha	0
11157	Way to go on the fat loss and muscle gain! I bet it feels great to be active again! : )	0
19488	Ohhhhh I get it now.	0
11865	I agree with you... just hate that we're going to be hearing about it. Only hoped for their loss so Mack could move on and grow up.	0
2457	Rooster is my bitch!	1
7637	payment schedule...been there...sucks ass	1
10924	lol.  ass.  I'm doing ok.  Get my stitches out tomorrow.  Hopefully be 100% in another week.	0
13503	You lyin ass Cheese Sammich We all know your Gay so you wont have a hot GF unless its a Tranny named Manny	0
14463	: )	0
11392	Baby-fat Obama. Honestly that doesn't look like the guy. But that does look like a Hawaii joint. I'm just sayin'.	0
6412	stop hating on the tube...its this damn censorship thats pissing me off more	1
10530	and people are always telling me they hate research ha ;)	0
8909	I wanna bring home perishables though and fuck paying for a Taxi.	0
8785	I actually piss ace of spade so its not that bad	0
15463	Thats a hard 1 . . . *thinkin* Maybe Bustin Jieber? I think! haha	0
15515	hahaha okay? i dont hah	0
2190	lol. I know  she's a mess. But ya ass was not getting up.	1
13197	I am officially creeped the fuck out.	0
17368	If you&;re in college or graduated from college  what is/was your major?	0
18289	bahahaha noooo SIDE BURNS GUY! and thank you:D	0
12436	"Trying. Fuck. It was due ""yesterday"" and that ended 2 hours and 47 minutes ago."	0
4979	I hate those fucking hash tags.	1
15215	Haha I don't really hear much about him anymore. But I respect him as an artist. A person  he may have been a little off his rocker but as an artist. Mass respect :]	0
9267	LOL! Thanks Christopher. You've just encouraged me to get off my fat butt. That's a good thing :)	0
17637	whats the last thing you do before going to bed	0
11596	dood  seriously  why was 70's cinema so fucking crazy? Seriously  the sex tease with the boat captain and preteen boys  like woah!	0
14928	When was the last time something slipped out of your mouth? (WORD WISE.)	0
1722	might install now that you've acted as my guinea pig :D	1
1195	Well good god damn.	1
11537	lol my bumps not thta big but i can say with so much certainty thats its definatly not in my ass :P 9 weeks to go woo	0
15619	Ahhh!!;) wow 5yrs! man  its a gorgeous language! I love it!! this is my first year learnin it! haha NEWBIE!	0
4904	I hate Juno. That movie blows!	1
3805	you are GAY!!!!!	1
8935	lol. True. But I think my ass could use a down-sizing. Plus  I don't have money for a new wardrobe just to accommodate a new ass.	0
6142	I think i done bounced half my ass off LOL	1
4414	but they love me for it. none of them giggle. its a love/hate thing they got goin with me =)	1
13725	longboard + fat hill + car	0
2286	Well that sucks.	1
15231	Raspberry Vinegrette	0
6173	lmao ikr. I knew you would hate it. I couldn't watch it without laughing hysterically	1
9797	you should also be careful what you put in your ass too! just ask @tristancrane about that 1 guy 1 cup video.	0
2626	WHORE!	1
10791	"OK  you're swaying me.  I grew up on Fat Albert too.  It's all good stuff.  Love to hear him say ""groovy"" in the 70's standup :)"	0
2145	That really sucks. :(	1
19777	Do you believe honesty is the best policy?	0
13151	I just purged 3 bags via Kijiji. Feels damn good.. :)	0
16174	yes	0
2978	YOU STUPID WHORE I HOPE YOU ARE IN YOUR HOUSE WHEN I BURN DOWN YOUR HOUSE YOU STUPID WHORE WHY WOULDN'T YOU GO TO PROM WITH ME	1
4400	I'm counting down the milliseconds til you OPEN THE DAMN BOX.  if I have the patience of a saint  you have the willpower of a GOD.	1
18731	i dont no haha	0
12406	it is christmas eve im fucking excited	0
6406	dude that sucks. On NYE nonetheless. Got a sore throat myself  hoping it's not strep. :-(	1
1006	Drake.  He knows his mother was a bitch.	1
2094	yes...and they are about to be fucking DISOWNED. *grumble*	1
4549	heh! ping me if you do come down to gay paris. We can interview eachother on the red carpet :)	1
19710	Do you listen to music depending on what mood you are in or does music make your mood?	0
7093	faka... update your twitter you fucking homo sapien.	1
14805	wtf ? V	0
13836	you are one sick fuck my friend. I think I'm scarred for life.	0
7385	yeah those darn gay alarms at CVS.....	1
20	damn your evil 60 minute IPA beckoning me from the fridge right now...	1
4048	that's why I throw a hard ice grill at him...no words...get the ticket and get the fuck out cause I've never had luck	1
1310	damn missing coffeeclub again. And this time really could have used a coffee ;-)	1
18479	What would you like to hear more about?	0
1057	way to fuck up a perfect opportunity to call yourself Z-Co!!!!	1
11871	Hey  it's still the new year here hehe( and unfortunately  I'm still a smart ass). Happy New Year! I'm jealous of your trip.	0
1121	mate u know there are french umbracians out there cg09 u may get ur ass whupped :-}	1
10305	what up freak nasty.	0
4501	all that I know of is the Revenge vinyl. u? and sorry for delayed answer  my internet sucks and trips out	1
9711	I think bromance can be between gay boys... it just isn't likely to lead to bro-rape.  Just naked bro wrestling.	0
16745	no haha =]	0
19122	Mermaid.	0
10325	that PC thing is fucking awesome	0
15911	im bored	0
3186	#NAME?	1
13034	All the players HATE Avery; it's almost funny if he didn't piss me off so much. We won Tuesdays game  but nobody remembers.	0
19844	You'll neverr know (:	0
11072	The world needs to know about the Notorious Camera Whore Squirrel! D8	0
6266	And you didn't even make it a dick joke? I feel like I don't know you.	1
15796	Who&;s the best ninja you know	0
13997	a sunrise in hot pink orange yellows and blues with a black tree across the skyline and hints of purple. its pretty sweet but it changes weekly usually :)	0
3826	Online nakedness amuses me.  'Oh my god  he has nipples!  And skin!  He's a freak!'.	1
385	#NAME?	1
18196	a scientist lol	0
16043	You are on a flight from Honolulu to Chicago non-stop. There is a fire in the back of the plane. You get enough time to make ONE phone call. Who would you call?	0
3573	ARE YOU KIDDING ME?! Quick! Forget the prenup! Get lo-jack implanted in the new wife instead! I think he's an ass.	1
12166	lucky! I'm one down and three to go. A big fuck you going out to thermodynamics!	0
1717	damn  i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding  don't get pissed alright? ?:D:D:Dlololol	1
12853	oh damn Hootie! Yup late 90's. Now that I think about it  I was a big Hootie and the Blowfish fan... back in high school.	0
6014	you sir  are an ass. ;)	1
2970	Mate it is. In Newcastle it was -1  down Bath -6  it's fucking brassic cold	1
3898	You did not come off as a bitch.  At least  you definitely weren't as bitchy as I thought I was being.  I've gotten upset now too	1
4499	...i love my job and would hate to miss it...I'm depended upon and especially this week I'm needed for our toddlers parties	1
6693	i hate school =(	1
